time_s,ue_id,cpu_j,radio_j,total_j
37.6043,21,24.5595,32,56.5595
37.6574,5,22.9437,29.44,52.3837
37.6603,17,22.7984,29.44,52.2384
37.7949,17,23.8052,30.72,54.5252
38.0037,6,21.9219,28.16,50.0819
38.0465,7,26.2929,33.28,59.5729
38.0956,9,22.308,28.16,50.468
38.1166,18,25.7966,33.28,59.0766
38.2086,22,24.0312,30.72,54.7512
38.3163,5,23.8494,30.72,54.5694
38.3621,17,23.8052,30.72,54.5252
38.4279,5,23.8494,30.72,54.5694
38.4743,13,16.4188,20.48,36.8988
38.5137,11,21.1793,26.88,48.0593
38.5355,23,16.159,20.48,36.639
38.6239,11,21.1793,26.88,48.0593
38.699,19,23.0779,29.44,52.5179
38.7362,9,22.308,28.16,50.468
38.9165,15,30.8849,39.68,70.5649
38.9565,18,27.7946,35.84,63.6346
39.1876,18,27.7946,35.84,63.6346
39.4312,15,30.8849,39.68,70.5649
39.4518,15,30.8849,39.68,70.5649
39.6718,11,22.089,28.16,50.249
40.1174,16,19.0062,24.32,43.3262
40.1643,10,18.1997,23.04,41.2397
40.2713,20,20.7977,26.88,47.6777
40.3871,22,24.9656,32,56.9656
40.4552,15,31.8584,40.96,72.8184
40.796,21,25.5661,33.28,58.8461
40.8378,19,24.176,30.72,54.896
40.9185,14,25.256,32,57.256
41.0547,11,23.0342,29.44,52.4742
41.064,10,20.2818,25.6,45.8818
41.2368,15,32.8351,42.24,75.0751
41.5814,20,22.8066,29.44,52.2466
41.6814,10,20.2818,25.6,45.8818
41.7478,8,17.0695,21.76,38.8295
41.8037,7,27.3687,34.56,61.9287
41.8813,18,28.8338,37.12,65.9538
42.0411,20,22.8066,29.44,52.2466
42.0681,17,24.8886,32,56.8886
42.1539,5,26.6742,34.56,61.2342
42.2973,16,21.0639,26.88,47.9439
42.3035,22,25.8876,33.28,59.1676
42.3769,5,26.6742,34.56,61.2342
42.6595,13,19.3312,24.32,43.6512
42.6777,7,28.3509,35.84,64.1909
42.761,5,26.6742,34.56,61.2342
42.8546,13,19.3312,24.32,43.6512
42.9007,16,21.0639,26.88,47.9439
42.908,15,33.8864,43.52,77.4064
42.9675,19,26.2471,33.28,59.5271
42.9865,13,19.3312,24.32,43.6512
43.0988,24,20.7118,26.88,47.5918
43.1605,8,18.1451,23.04,41.1851
43.2952,17,25.9614,33.28,59.2414
43.3795,18,30.7915,39.68,70.4715
43.4329,19,26.2471,33.28,59.5271
