time_s,ue_id,tx_bytes,rx_bytes
8.47578,18,0,0
8.51433,8,0,0
8.51824,11,0,0
8.53148,16,0,0
8.8273,15,0,0
8.84785,16,0,0
9.06586,13,0,0
9.23377,24,0,0
9.30147,22,0,0
9.51023,22,0,0
9.51705,18,0,0
9.56487,8,0,0
9.63631,21,0,0
9.65108,15,0,0
9.71232,14,0,0
9.73342,15,0,0
9.92027,11,0,0
9.97827,17,0,0
9.99911,5,0,0
10.0057,22,0,0
10.0719,9,0,0
10.0812,18,0,0
10.2857,5,0,0
10.3089,21,0,0
10.5473,7,0,0
10.5514,21,0,0
10.6643,15,0,0
10.8711,20,0,0
10.8724,24,0,0
10.8737,9,0,0
10.8987,16,0,0
11.0673,15,0,0
11.1555,20,0,0
11.2172,17,0,0
11.2222,14,0,0
11.2753,22,0,0
11.3493,9,0,0
11.6123,5,0,0
11.6389,19,0,0
11.7346,19,0,0
12.1108,20,0,0
12.1939,18,0,0
12.2773,18,10485780,0
12.4159,17,0,0
12.4385,7,0,0
12.4645,21,0,0
12.5736,14,0,0
12.9832,9,0,0
13.0016,11,0,0
13.0736,17,0,0
13.0766,18,10485780,0
13.1424,23,0,0
13.1777,11,0,0
13.3607,5,0,0
13.4683,7,0,0
13.502,10,0,0
13.5232,7,0,0
13.5781,7,0,0
13.68,19,0,0
13.755,6,0,0
13.8309,19,0,0
13.8357,7,0,0
13.9712,14,0,0
14.0697,23,0,0
14.2348,13,0,0
14.2438,7,0,0
14.3081,18,10485780,0
14.3141,16,0,0
14.4085,18,10485780,0
14.5702,21,0,0
14.727,14,0,0
14.9562,20,0,0
14.9619,5,0,0
15.0165,11,0,0
15.0184,23,0,0
15.1075,14,0,0
15.1101,18,10485780,0
15.2013,13,0,0
15.3687,15,0,0
15.414,10,0,0
15.6866,22,0,0
15.8251,7,0,0
15.8441,10,0,0
16.0956,20,0,0
16.222,17,0,0
16.2259,15,0,0
16.243,13,0,0
16.4963,8,0,0
16.7461,15,0,0
16.774,19,0,0
17.1858,13,0,0
17.1971,14,0,0
17.2246,7,0,0
17.3133,7,0,0
17.6064,11,0,0
17.6511,24,0,0
17.7133,16,0,0
17.8316,6,0,0
17.8407,5,0,0
18.1153,21,0,0
18.1421,17,0,0
18.1662,10,0,0
18.2977,19,0,0
18.3616,8,0,0
18.5362,23,0,0
18.722,9,0,0
18.8329,15,0,0
19.0135,15,0,0
19.0395,8,0,0
19.0709,12,0,0
19.0949,8,0,0
19.1305,24,0,0
19.2576,16,0,0
19.2842,12,0,0
19.4601,9,0,0
19.5428,14,0,0
19.5697,7,0,0
19.7462,14,0,0
20.0169,21,0,0
20.0917,10,0,0
20.2765,23,0,0
20.4529,11,0,0
20.6059,14,0,0
20.7486,10,0,0
20.854,23,0,0
20.9754,15,0,0
21.0912,6,0,0
21.1023,17,0,0
21.2026,24,0,0
21.3289,24,0,0
21.3597,16,0,0
21.4341,24,0,0
21.4806,5,0,0
21.4857,13,0,0
21.6998,22,0,0
21.7303,11,0,0
21.8189,18,10485780,0
21.8389,19,0,0
21.8914,11,0,0
22.3539,21,0,0
22.4672,15,0,0
22.6054,6,0,0
22.664,21,0,0
22.6819,10,0,0
22.7226,14,0,0
22.7686,17,0,0
22.8432,17,0,0
22.853,7,0,0
22.8915,12,0,0
22.9785,13,0,0
23.0808,10,0,0
23.1276,16,0,0
23.318,14,0,0
23.4372,22,0,0
23.588,13,0,0
23.6073,14,0,0
23.9466,5,0,0
24.0322,10,0,0
24.0483,6,0,0
24.1257,19,0,0
24.1458,15,0,0
24.3547,16,0,0
24.8585,15,0,0
24.8832,6,0,0
25.0642,7,0,0
25.1761,16,0,0
25.2813,18,10485780,0
25.3229,12,0,0
25.3479,5,0,0
25.4248,15,0,0
25.472,14,0,0
25.6262,18,10485780,0
25.6654,13,0,0
26.0039,7,0,0
26.1245,19,0,0
26.3701,15,0,0
26.4796,14,0,0
26.7304,16,0,0
27.202,24,0,0
27.3193,17,0,0
27.4406,14,0,0
27.4986,19,0,0
27.577,6,0,0
27.6524,17,0,0
27.6849,10,10493362,0
27.8248,19,0,0
27.8383,19,0,0
27.9377,24,0,0
27.9668,20,0,0
27.9955,5,0,0
27.9979,17,0,0
28.0233,17,0,0
28.2047,6,0,0
28.2803,7,0,0
28.4027,6,0,0
28.608,6,0,0
28.6081,22,0,0
28.6534,24,0,0
28.9626,20,0,0
28.9974,15,0,0
29.0485,22,0,0
29.0696,24,0,0
29.4885,16,0,0
29.5619,12,0,0
29.5651,17,0,0
29.667,20,0,0
29.7152,20,0,0
29.7157,22,0,0
29.8144,21,0,0
29.9282,23,0,0
29.991,9,0,0
30.0676,17,0,0
30.159,18,10485780,0
30.2756,9,0,0
30.4206,11,0,0
30.4752,11,0,0
30.5929,5,0,0
30.6174,20,0,0
30.6478,22,0,0
30.7319,9,0,0
30.8685,7,0,0
30.8729,12,0,0
30.8811,5,0,0
30.9218,6,0,0
31.0285,10,10493362,0
31.0597,12,0,0
31.1588,21,0,0
31.366,9,0,0
31.3882,23,0,0
31.5702,22,0,0
31.6649,6,0,0
31.757,5,0,0
31.836,19,0,0
32.0627,15,0,0
32.1556,22,0,0
32.3056,15,0,0
32.3334,23,0,0
32.5568,22,0,0
32.7112,15,0,0
32.7205,21,0,0
32.825,6,0,0
32.8774,24,0,0
32.9595,20,0,0
32.9701,9,0,0
33.0667,6,0,0
33.0736,15,0,0
33.1263,17,0,0
33.1443,15,0,0
33.277,14,0,0
33.3108,11,0,0
33.3125,11,0,0
33.3318,14,0,0
33.4663,15,0,0
33.6953,10,10493362,0
33.6988,5,0,0
33.7573,23,0,0
33.7625,24,0,0
33.793,20,0,0
33.8585,6,0,0
33.9922,21,0,0
34.0148,20,0,0
34.0269,24,0,0
34.1212,9,0,0
34.1631,13,0,0
34.1757,9,0,0
34.3439,5,0,0
34.4233,15,0,0
34.5597,7,0,0
34.6122,20,0,0
34.6885,8,0,0
34.9254,18,10485780,0
34.978,11,0,0
35.1809,8,0,0
35.211,22,0,0
35.2671,20,0,0
35.2786,20,0,0
35.3127,16,0,0
35.4918,5,0,0
35.5437,12,0,0
35.908,22,0,0
35.9721,14,0,0
36.1447,18,10485780,0
36.2943,23,0,0
36.3035,9,0,0
36.4241,18,10485780,0
36.4727,15,0,0
36.612,18,10485780,0
36.6314,10,10493362,0
36.723,7,0,0
36.7591,14,0,0
36.7907,18,10485780,0
36.7993,11,0,0
36.8085,18,10485780,0
36.8607,6,0,0
36.9631,22,10527264,0
37.0115,22,10527264,0
37.0565,24,0,0
37.0884,20,0,0
37.0898,22,10527264,0
37.1388,19,0,0
37.2863,12,0,0
37.3048,15,0,0
37.3482,21,0,0
37.3483,13,0,0
37.5803,17,0,0
37.5993,21,0,0
37.6524,5,0,0
37.6553,17,0,0
37.7899,17,0,0
37.9987,6,0,0
38.0415,7,0,0
38.0906,9,0,0
38.1116,18,10485780,0
38.2036,22,10527264,0
38.3113,5,0,0
38.3571,17,0,0
38.4229,5,0,0
38.4693,13,0,0
38.5087,11,0,0
38.5305,23,0,0
38.6189,11,0,0
38.694,19,0,0
38.7312,9,0,0
38.9115,15,0,0
38.9515,18,10485780,0
39.1826,18,10485780,0
39.4262,15,0,0
39.4468,15,0,0
39.6668,11,0,0
40.1124,16,0,0
40.1593,10,10493362,0
40.2663,20,0,0
40.3821,22,10527264,0
40.4502,15,0,0
40.791,21,0,0
40.8328,19,0,0
40.9135,14,0,0
41.0497,11,0,0
41.059,10,10493362,0
41.2318,15,0,0
41.5764,20,0,0
41.6764,10,10493362,0
41.7428,8,0,0
41.7987,7,0,0
41.8763,18,10485780,0
42.0361,20,0,0
42.0631,17,0,0
42.1489,5,0,0
42.2923,16,0,0
42.2985,22,10527264,0
42.3719,5,0,0
42.6545,13,0,0
42.6727,7,0,0
42.7485,24,10523995,0
42.756,5,0,0
42.8496,13,0,0
42.8957,16,0,0
42.903,15,0,0
42.9625,19,0,0
42.9815,13,0,0
43.0938,24,10523995,0
43.1555,8,0,0
43.2902,17,0,0
43.3745,18,10485780,0
43.4279,19,0,0
43.5887,12,0,0
43.6317,18,10485780,0
43.8648,10,10493362,0
43.9117,12,0,0
44.0259,24,10523995,0
44.1295,24,10523995,0
44.3364,14,0,0
44.5312,15,0,0
44.6412,14,0,0
44.7046,21,0,0
44.7283,16,0,0
44.7878,5,0,0
44.8158,16,0,0
44.9467,13,0,0
44.9791,15,0,0
45.1211,13,0,0
45.2058,6,0,0
45.2992,24,10523995,0
45.3498,9,0,0
45.691,8,0,0
45.6939,6,0,0
45.7983,9,0,0
45.8952,24,10523995,0
46.0314,17,0,0
46.0782,13,0,0
46.1208,23,0,0
46.2081,17,0,0
46.2641,21,0,0
46.434,21,0,0
46.453,24,10523995,0
46.4542,7,0,0
46.4711,9,0,0
46.5133,16,0,0
46.8356,19,0,0
46.9938,6,0,0
47.024,10,10493362,0
47.0777,24,10523995,0
47.2394,6,0,0
47.4001,19,0,0
47.6221,21,0,0
47.7953,7,0,0
47.7992,24,10523995,0
47.9325,24,10523995,0
48.1753,14,0,0
48.2256,8,0,0
48.3901,17,0,0
48.5411,7,0,0
48.8773,8,0,0
49.0874,13,0,0
49.1485,22,10527264,0
49.2908,10,10493362,0
49.4085,8,0,0
49.5364,15,0,0
49.708,13,0,0
49.7563,24,10523995,0
49.8449,22,10527264,0
49.9124,20,0,0
49.9263,16,0,0
49.9669,20,0,0
50.2417,18,10485780,0
50.2645,13,0,0
50.47,5,0,0
50.585,24,10523995,0
50.6541,8,0,0
50.6669,6,0,0
50.8774,7,0,0
51.1199,18,10485780,0
51.24,18,10485780,0
51.376,22,10527264,0
51.3984,16,0,0
51.4388,13,0,0
51.5018,20,0,0
51.5215,16,0,0
51.5705,6,0,0
51.7577,22,10527264,0
51.8022,13,0,0
51.8178,24,10523995,0
52.2993,9,0,0
52.3069,7,0,0
52.324,10,10493362,0
52.644,6,0,0
52.6838,24,10523995,0
52.75,14,0,0
52.8286,16,0,0
52.8345,10,10493362,0
52.969,22,10527264,0
53.0312,23,0,0
53.0383,12,0,0
53.0732,13,0,0
53.1653,16,0,0
53.1665,15,0,0
53.1924,12,0,0
53.2204,7,0,0
53.2324,7,0,0
53.3788,10,10493362,0
53.4453,19,0,0
53.638,6,0,0
53.6561,12,0,0
53.7139,20,0,0
53.9719,22,10527264,0
54.1954,12,0,0
54.1996,12,0,0
54.2407,14,0,0
54.6084,16,0,0
54.7888,18,10485780,0
54.8296,5,0,0
54.923,16,0,0
55.0025,17,0,0
55.0111,10,10493362,0
55.0231,9,0,0
55.321,14,0,0
55.3435,13,0,0
55.4162,14,0,0
55.4386,17,0,0
55.4676,12,0,0
55.5207,17,0,0
55.5231,11,0,0
55.5324,13,0,0
55.7328,8,0,0
55.7521,22,10527264,0
55.7911,22,10527264,0
55.8481,17,0,0
56.1895,11,0,0
56.1976,18,10485780,0
56.2994,10,10493362,0
56.3138,7,0,0
56.3539,12,0,0
56.4242,11,0,0
56.4355,9,0,0
56.4652,8,0,0
56.5125,5,0,0
56.7618,9,0,0
56.7829,8,0,0
56.8842,22,10527264,0
56.9033,13,0,0
57.1599,13,0,0
57.337,19,0,0
57.3526,7,0,0
57.367,15,0,0
57.4662,13,0,0
57.481,7,0,0
57.6579,16,0,0
58.0797,16,0,0
58.123,16,0,0
58.1485,19,0,0
58.1673,22,10527264,0
58.17,13,0,0
58.1762,19,0,0
58.1802,8,0,0
58.1908,20,0,0
58.4477,14,0,0
58.4697,21,0,0
58.5501,5,0,0
58.7371,12,0,0
59.1614,10,21053705,0
59.2245,18,10485780,0
59.2299,21,0,0
59.3948,19,0,0
59.4362,22,10527264,0
59.5333,9,0,0
59.5971,14,0,0
59.881,12,0,0
59.8848,9,0,0
60.0742,21,0,0
60.2063,16,0,0
60.2094,10,21053705,0
60.4655,11,0,0
60.5356,9,0,0
60.6545,5,0,0
60.7728,24,10523995,0
60.8768,8,0,0
61.0234,24,10523995,0
61.0496,18,10485780,0
61.2835,5,0,0
61.3516,11,0,0
61.3584,5,0,0
61.4397,21,0,0
61.4425,11,0,0
61.5004,10,21053705,0
61.7583,21,0,0
62.052,14,0,0
62.072,13,0,0
62.1634,21,0,0
62.3774,8,0,0
62.4363,16,0,0
62.4772,13,0,0
62.6856,24,10523995,0
62.7634,7,0,0
62.9248,16,0,0
62.9257,11,0,0
62.9478,18,21041088,0
63.1564,6,0,0
63.2761,23,0,0
63.3533,9,0,0
63.3739,21,0,0
63.5178,21,0,0
63.5617,11,0,0
63.7714,13,0,0
63.8131,7,0,0
63.8412,8,0,0
63.845,10,21053705,0
63.853,20,0,0
64.028,15,0,0
64.0736,5,0,0
64.1918,20,0,0
64.2631,5,0,0
64.4606,6,0,0
64.4932,6,0,0
65.0725,19,0,0
65.2887,7,0,0
65.3328,7,0,0
65.3829,22,10527264,0
65.3898,11,0,0
65.4349,21,0,0
65.4651,12,0,0
65.551,14,0,0
65.5738,5,0,0
65.5776,21,0,0
65.7025,16,0,0
65.763,7,0,0
66.2713,17,0,0
66.663,19,0,0
66.7233,16,0,0
66.7484,13,0,0
66.7824,6,0,0
66.9518,13,0,0
67.0979,6,0,0
67.1662,5,0,0
67.4167,19,0,0
67.4405,23,0,0
67.5164,20,0,0
67.6459,22,10527264,0
67.6515,12,0,0
67.6693,24,10523995,0
67.8122,10,21053705,0
67.8678,20,0,0
67.9552,6,0,0
68.0738,19,0,0
68.1074,21,0,0
68.3349,16,0,0
68.3353,13,0,0
68.3709,16,0,0
68.3947,5,0,0
68.4529,7,0,0
68.5786,20,0,0
68.5867,21,0,0
68.6781,12,0,0
68.6813,18,21041088,0
68.6846,15,0,0
68.7842,8,0,0
68.8517,6,0,0
68.8925,11,0,0
68.9481,9,0,0
69.0209,6,0,0
69.3398,22,10527264,0
69.3564,7,0,0
69.4502,13,0,0
69.5067,15,0,0
69.6386,15,0,0
70.1595,24,10523995,0
70.1766,7,0,0
70.2895,6,0,0
70.4044,9,0,0
70.7231,22,10527264,0
70.8307,18,21041088,0
70.8478,20,0,0
71.0617,7,0,0
71.134,11,0,0
71.4505,11,0,0
71.4962,20,0,0
71.5207,8,0,0
71.5288,21,0,0
71.6043,12,0,0
71.6708,8,0,0
71.7883,15,0,0
71.7915,17,0,0
71.8718,16,0,0
71.8994,21,0,0
71.9521,17,0,0
72.0531,10,21053705,0
72.0725,12,0,0
72.1083,18,21041088,0
72.2068,10,21053705,0
72.2351,5,0,0
72.3007,20,0,0
72.3281,12,0,0
72.3305,14,0,0
72.3887,6,0,0
72.4678,9,0,0
72.4851,16,0,0
72.535,15,0,0
73.0544,16,0,0
73.0667,24,10523995,0
73.2291,21,0,0
73.2991,5,0,0
73.4758,15,0,0
73.5811,11,0,0
73.6815,22,10527264,0
73.7149,8,0,0
73.7426,7,0,0
73.7661,19,0,0
74.3554,7,0,0
74.3995,14,0,0
74.4171,18,21041088,0
74.4262,11,0,0
74.6096,17,0,0
74.616,9,0,0
74.8443,12,0,0
74.98,11,0,0
75.056,20,0,0
75.0822,15,0,0
75.1186,9,0,0
75.1941,11,0,0
75.2319,19,0,0
75.277,11,0,0
75.3174,19,0,0
75.8213,19,0,0
75.8358,20,0,0
75.8432,24,10523995,0
75.9528,10,21053705,0
75.9608,23,0,0
76.1023,11,0,0
76.1995,13,0,0
76.2916,10,21053705,0
76.428,9,0,0
76.6304,24,10523995,0
76.6643,5,0,0
76.705,22,10527264,0
76.741,5,0,0
76.7675,15,0,0
76.8152,23,0,0
76.9055,18,21041088,0
77.0024,23,0,0
77.0738,9,0,0
77.1573,9,0,0
77.2735,22,10527264,0
77.5107,16,0,0
77.7611,9,0,0
77.8812,11,0,0
78.1055,12,0,0
78.2123,18,21041088,0
78.2428,15,0,0
78.5518,5,0,0
78.6299,23,0,0
78.6405,20,0,0
78.7786,7,0,0
78.8382,14,0,0
78.9593,15,0,0
79.0658,8,0,0
79.4144,19,0,0
79.4359,13,0,0
79.4554,11,0,0
79.5604,15,0,0
79.6994,16,0,0
79.7758,5,0,0
79.8444,9,0,0
79.8931,6,0,0
79.9487,10,21053705,0
79.9628,11,0,0
79.9895,18,21041088,0
80.1153,21,0,0
80.2772,12,0,0
80.3985,13,0,0
80.4122,19,0,0
80.4392,19,0,0
80.4625,18,21041088,0
80.4895,8,0,0
80.49,20,0,0
80.6385,19,0,0
80.6872,7,0,0
80.6989,13,0,0
80.7504,23,0,0
80.8728,14,0,0
81.0378,8,0,0
81.1514,5,0,0
81.1801,18,21041088,0
81.3131,18,21041088,0
81.3501,15,0,0
81.3715,16,0,0
81.48,8,0,0
81.5944,9,0,0
81.7316,16,0,0
82.0356,14,0,0
82.1523,18,21041088,0
82.324,19,0,0
82.4577,22,10527264,0
82.693,21,0,0
82.6946,16,0,0
82.72,12,0,0
82.8881,6,0,0
83.0171,15,0,0
83.1238,22,10527264,0
83.2321,24,10523995,0
83.3257,7,0,0
83.326,11,0,0
83.5484,20,0,0
83.5614,6,0,0
83.6773,14,0,0
83.832,6,0,0
83.8538,5,0,0
83.8868,21,0,0
83.9083,12,0,0
84.2819,18,21041088,0
84.3045,9,0,0
84.6005,14,0,0
84.623,22,10527264,0
84.6735,12,0,0
84.7688,6,0,0
84.8178,18,21041088,0
84.8664,19,0,0
84.9412,22,10527264,0
84.9674,22,10527264,0
85.38,11,0,0
85.3802,11,0,0
85.5957,14,0,0
85.5991,15,0,0
85.8118,20,0,0
85.8226,13,0,0
85.9194,8,0,0
85.9451,17,0,0
86.1151,13,0,0
86.251,8,0,0
86.3784,16,0,0
86.4292,19,0,0
86.7239,24,10523995,0
86.8519,12,0,0
86.8678,10,21053705,0
86.9305,18,21041088,0
86.9356,19,0,0
87.0164,8,0,0
87.042,13,0,0
87.0528,11,0,0
87.1504,20,0,0
87.2542,15,0,0
87.3057,10,21053705,0
87.3092,13,0,0
87.5469,13,0,0
87.7051,17,0,0
87.949,11,0,0
87.9609,12,0,0
87.9614,21,0,0
88.0678,22,10527264,0
88.173,19,0,0
88.2088,9,0,0
88.2163,11,0,0
88.3136,16,0,0
88.3802,7,0,0
88.3848,13,0,0
88.4128,11,0,0
88.6168,19,0,0
88.7432,23,0,0
88.7633,16,0,0
88.8149,11,0,0
89.0591,17,0,0
89.0734,19,0,0
89.1944,17,0,0
89.2859,20,0,0
89.3289,11,0,0
89.3859,20,0,0
89.4791,6,0,0
89.4812,8,0,0
89.5103,21,0,0
89.5953,6,0,0
89.8626,8,0,0
90.1491,12,0,0
90.2913,19,0,0
90.3174,19,0,0
90.4588,12,0,0
90.5056,10,21053705,0
90.6751,9,0,0
90.6972,19,0,0
90.7139,10,21053705,0
90.7665,10,21053705,0
90.8593,7,0,0
90.9206,6,0,0
91.0152,15,0,0
91.2063,23,0,0
91.5017,9,0,0
91.6107,17,0,0
91.6408,8,0,0
91.6533,21,0,0
91.6677,13,0,0
91.7835,23,0,0
91.7931,22,10527264,0
92.1354,7,0,0
92.1389,21,0,0
92.1491,14,0,0
92.2412,14,0,0
92.3147,19,0,0
92.6344,24,10523995,0
92.6647,12,0,0
92.8125,12,0,0
92.943,21,10574409,0
92.9562,23,0,0
93.0055,11,0,0
93.1358,5,0,0
93.1391,11,0,0
93.2248,10,31564546,0
93.2498,22,10527264,0
93.3035,8,0,0
93.3074,10,31564546,0
93.3083,19,0,0
93.3202,5,0,0
93.4445,19,0,0
93.7261,10,31564546,0
93.8273,11,0,0
94.0042,22,10527264,0
94.0579,12,0,0
94.493,24,10523995,0
94.5821,22,10527264,0
94.6601,19,0,0
94.7731,9,0,0
94.8304,10,31564546,0
94.9112,21,10574409,0
94.9214,9,0,0
94.9408,13,0,0
94.9971,7,0,0
95.0716,24,10523995,0
95.1806,20,0,0
95.6028,14,0,0
95.6498,8,10569624,0
95.7841,18,21041088,0
95.8188,17,0,0
95.8614,7,0,0
96.0796,7,0,0
96.129,24,10523995,0
96.1945,5,0,0
96.2709,22,10527264,0
96.2871,14,0,0
96.3415,10,31564546,0
96.3691,22,10527264,0
96.4316,16,0,0
96.4514,21,10574409,0
96.5771,6,0,0
96.652,17,0,0
96.6754,19,0,0
97.0955,12,0,0
97.1459,18,21041088,0
97.2033,7,0,0
97.2433,10,31564546,0
97.424,11,0,0
97.4638,23,0,0
97.5,10,31564546,0
97.551,14,0,0
97.5549,12,0,0
97.6369,5,0,0
97.6417,12,0,0
97.8165,16,0,0
97.8716,11,0,0
97.8857,10,31564546,0
97.9013,19,0,0
97.9822,5,0,0
98.2051,5,0,0
98.2806,8,10569624,0
98.3519,15,0,0
98.6838,17,0,0
99.0256,21,10574409,0
99.402,11,0,0
99.5446,23,0,0
99.6256,10,31564546,0
99.679,6,10673805,0
99.7321,5,0,0
99.7805,22,10527264,0
99.797,9,0,0
99.9291,6,10673805,0
100.112,21,10574409,0
100.155,15,0,0
100.163,5,0,0
100.285,11,0,0
100.317,24,10523995,0
100.555,8,10569624,0
100.776,8,10569624,0
100.879,16,0,0
100.926,13,0,0
101.067,16,0,0
101.1,22,10527264,0
101.262,22,10527264,0
101.32,23,0,0
101.35,8,10569624,0
101.387,23,0,0
101.441,7,0,0
101.521,5,0,0
101.552,18,21041088,0
101.584,10,31564546,0
101.691,14,0,0
101.773,21,10574409,0
101.821,6,10673805,0
101.951,15,0,0
101.978,13,0,0
102.017,9,0,0
102.048,23,0,0
102.19,17,0,0
102.24,8,10569624,0
102.326,22,10527264,0
102.48,11,0,0
102.665,12,0,0
102.844,8,10569624,0
103.032,15,0,0
103.115,10,31564546,0
103.131,9,0,0
103.303,5,0,0
103.45,7,0,0
103.456,11,0,0
103.55,5,0,0
103.554,6,10673805,0
103.64,12,0,0
103.778,5,0,0
103.811,8,10569624,0
103.833,13,0,0
103.857,6,10673805,0
103.935,15,0,0
103.995,6,10673805,0
104.046,7,0,0
104.139,10,31564546,0
104.164,16,0,0
104.225,8,10569624,0
104.264,13,0,0
104.358,23,0,0
104.393,24,10523995,0
104.425,24,10523995,0
104.445,8,10569624,0
104.598,16,0,0
104.799,19,0,0
104.846,16,0,0
104.915,22,10527264,0
104.935,10,31564546,0
104.943,22,10527264,0
105.031,19,0,0
105.043,6,10673805,0
105.168,15,0,0
105.213,14,0,0
105.237,24,10523995,0
105.339,9,0,0
105.345,19,0,0
105.515,7,0,0
105.561,19,0,0
105.757,15,0,0
105.767,12,0,0
105.801,10,31564546,0
105.854,8,10569624,0
105.862,20,0,0
105.9,19,0,0
105.959,20,0,0
106.089,11,0,0
106.095,5,0,0
106.18,19,0,0
106.253,14,0,0
106.299,7,0,0
106.361,10,31564546,0
106.391,24,10523995,0
106.403,19,0,0
106.429,23,0,0
106.473,17,0,0
106.523,7,0,0
106.547,12,0,0
106.923,12,0,0
106.928,7,0,0
106.938,24,10523995,0
107.009,21,10574409,0
107.055,8,10569624,0
107.087,23,0,0
107.124,14,0,0
107.187,20,0,0
107.29,13,0,0
107.505,11,0,0
107.717,14,0,0
107.755,8,21169065,0
107.796,10,31564546,0
107.821,17,0,0
107.912,7,0,0
107.974,6,10673805,0
107.994,14,0,0
108.093,11,0,0
108.421,15,0,0
108.799,21,10574409,0
108.871,9,0,0
108.928,6,10673805,0
108.994,21,10574409,0
109.186,9,0,0
109.339,13,0,0
109.347,11,0,0
109.368,12,0,0
109.431,20,0,0
109.486,7,0,0
109.521,14,0,0
109.582,21,10574409,0
109.841,19,0,0
109.858,9,0,0
110.043,10,31564546,0
110.292,9,0,0
110.307,10,31564546,0
110.336,11,0,0
110.382,20,0,0
110.48,16,0,0
110.622,14,0,0
110.629,8,21169065,0
110.672,14,0,0
110.831,18,21041088,0
110.833,14,0,0
111.101,14,0,0
111.243,17,0,0
111.318,14,0,0
111.71,16,0,0
111.931,15,0,0
112.006,6,10673805,0
112.084,6,10673805,0
112.091,12,0,0
112.106,13,0,0
112.123,13,0,0
112.412,9,0,0
112.472,9,0,0
112.531,11,0,0
112.605,8,21169065,0
112.611,18,21041088,0
112.622,15,0,0
112.662,23,0,0
112.871,21,10574409,0
112.91,20,0,0
113.051,13,0,0
113.222,5,0,0
113.598,18,21041088,0
113.608,15,0,0
113.638,13,0,0
113.947,12,0,0
113.986,11,0,0
114.003,23,0,0
114.003,17,0,0
114.051,21,10574409,0
114.128,22,10527264,0
114.149,19,0,0
114.272,6,10673805,0
114.511,15,0,0
114.624,11,0,0
114.652,11,0,0
114.656,10,31564546,0
114.663,12,0,0
114.679,22,10527264,0
114.737,7,0,0
114.82,19,0,0
114.867,6,10673805,0
114.981,7,0,0
114.982,20,0,0
114.999,23,0,0
115.019,18,21041088,0
115.142,6,10673805,0
115.157,5,0,0
115.239,24,10523995,0
115.34,13,0,0
115.406,17,0,0
115.583,15,10655819,0
115.587,23,0,0
116.141,10,31564546,0
116.207,14,0,0
116.234,6,10673805,0
116.265,17,0,0
116.37,12,0,0
116.38,17,0,0
116.383,16,0,0
116.491,11,0,0
116.55,20,0,0
116.615,17,0,0
116.638,22,10527264,0
116.707,19,0,0
116.725,20,0,0
116.824,24,10523995,0
117.127,23,0,0
117.209,11,0,0
117.326,17,0,0
117.359,5,0,0
117.481,17,0,0
117.838,13,0,0
118.079,17,0,0
118.143,13,0,0
118.164,19,0,0
118.262,23,0,0
118.488,21,10574409,0
118.567,21,10574409,0
118.677,22,10527264,0
118.7,24,10523995,0
118.711,16,0,0
118.911,11,0,0
119.045,6,10673805,0
119.065,11,0,0
119.09,22,10527264,0
119.19,18,21041088,0
119.228,12,0,0
119.238,24,10523995,0
119.52,12,0,0
119.598,22,10527264,0
119.604,15,10655819,0
