time_s,ue_id,cpu_j,radio_j,total_j
14.3081,18,12.8321,1.67772,14.5099
14.3141,16,9.00761,0,9.00761
14.4085,18,12.8321,1.67772,14.5099
14.5702,21,14.741,0,14.741
14.727,14,10.1348,0,10.1348
14.9562,20,6.86554,0,6.86554
14.9619,5,10.0238,0,10.0238
15.0165,11,9.21886,0,9.21886
15.0184,23,7.0688,0,7.0688
15.1075,14,10.1348,0,10.1348
15.1101,18,13.7619,1.67772,15.4396
15.2013,13,7.21073,0,7.21073
15.3687,15,8.16159,0,8.16159
15.414,10,6.93667,0,6.93667
15.6866,22,8.88698,0,8.88698
15.8251,7,15.3299,0,15.3299
15.8441,10,6.93667,0,6.93667
16.0956,20,7.91221,0,7.91221
16.222,17,9.05153,0,9.05153
16.2259,15,10.0051,0,10.0051
16.243,13,8.27262,0,8.27262
16.4963,8,10.8873,0,10.8873
16.7461,15,10.0051,0,10.0051
16.774,19,12.8071,0,12.8071
17.1858,13,9.34062,0,9.34062
17.1971,14,11.1564,0,11.1564
17.2246,7,17.3442,0,17.3442
17.3133,7,17.3442,0,17.3442
17.6064,11,10.2302,0,10.2302
17.6511,24,7.07518,0,7.07518
17.7133,16,10.0614,0,10.0614
17.8316,6,6.90547,0,6.90547
17.8407,5,11.0474,0,11.0474
18.1153,21,15.6867,0,15.6867
18.1421,17,9.99194,0,9.99194
18.1662,10,7.87098,0,7.87098
18.2977,19,13.9021,0,13.9021
18.3616,8,11.9475,0,11.9475
18.5362,23,8.11967,0,8.11967
18.722,9,10.8538,0,10.8538
18.8329,15,11.9959,0,11.9959
19.0135,15,11.9959,0,11.9959
19.0395,8,14.0154,0,14.0154
19.0709,12,5.02868,0,5.02868
19.0949,8,14.0154,0,14.0154
19.1305,24,8.01093,0,8.01093
19.2576,16,11.0712,0,11.0712
19.2842,12,5.02868,0,5.02868
19.4601,9,11.9359,0,11.9359
19.5428,14,13.1381,0,13.1381
19.5697,7,18.3094,0,18.3094
19.7462,14,13.1381,0,13.1381
20.0169,21,16.5951,0,16.5951
20.0917,10,8.94875,1.67894,10.6277
20.2765,23,10.0478,0,10.0478
20.4529,11,11.3043,0,11.3043
20.6059,14,14.1309,0,14.1309
20.7486,10,9.92586,1.67894,11.6048
20.854,23,10.0478,0,10.0478
20.9754,15,12.9658,0,12.9658
21.0912,6,7.96284,0,7.96284
21.1023,17,10.9331,0,10.9331
21.2026,24,11.0881,0,11.0881
21.3289,24,11.0881,0,11.0881
21.3597,16,11.9962,0,11.9962
21.4341,24,11.0881,0,11.0881
21.4806,5,12.0619,0,12.0619
21.4857,13,10.3767,0,10.3767
21.6998,22,9.88253,0,9.88253
21.7303,11,13.2395,0,13.2395
21.8189,18,14.7823,1.67772,16.46
21.8389,19,14.9533,0,14.9533
21.8914,11,13.2395,0,13.2395
22.3539,21,18.5643,0,18.5643
22.4672,15,13.9304,0,13.9304
22.6054,6,9.03053,0,9.03053
22.664,21,18.5643,0,18.5643
22.6819,10,11.9379,1.67894,13.6168
22.7226,14,16.0472,0,16.0472
22.7686,17,12.817,0,12.817
22.8432,17,12.817,0,12.817
22.853,7,19.2105,0,19.2105
22.8915,12,6.0975,0,6.0975
22.9785,13,12.3908,0,12.3908
23.0808,10,11.9379,1.67894,13.6168
23.1276,16,12.9937,0,12.9937
23.318,14,17.0529,0,17.0529
23.4372,22,10.8652,0,10.8652
23.588,13,12.3908,0,12.3908
23.6073,14,17.0529,0,17.0529
23.9466,5,13.1126,0,13.1126
24.0322,10,13.017,1.67894,14.6959
24.0483,6,9.95558,0,9.95558
24.1257,19,15.9663,0,15.9663
24.1458,15,15.0221,0,15.0221
24.3547,16,13.9853,0,13.9853
24.8585,15,16.9663,0,16.9663
24.8832,6,10.8637,0,10.8637
25.0642,7,20.1763,0,20.1763
25.1761,16,14.9276,0,14.9276
25.2813,18,16.8192,1.67772,18.4969
25.3229,12,7.02874,0,7.02874
25.3479,5,14.1747,0,14.1747
25.4248,15,16.9663,0,16.9663
25.472,14,18.1113,0,18.1113
25.6262,18,16.8192,1.67772,18.4969
25.6654,13,13.3514,0,13.3514
26.0039,7,21.2396,0,21.2396
26.1245,19,16.9411,0,16.9411
26.3701,15,18.0497,0,18.0497
26.4796,14,19.1597,0,19.1597
26.7304,16,15.9989,0,15.9989
27.202,24,12.0397,0,12.0397
27.3193,17,15.8225,0,15.8225
27.4406,14,20.0712,0,20.0712
27.4986,19,20.0674,0,20.0674
27.577,6,12.941,0,12.941
27.6524,17,16.8028,0,16.8028
27.6849,10,13.017,1.67894,14.6959
27.8248,19,20.0674,0,20.0674
27.8383,19,20.0674,0,20.0674
27.9377,24,12.9811,0,12.9811
27.9668,20,8.81733,0,8.81733
27.9955,5,15.2571,0,15.2571
27.9979,17,16.8028,0,16.8028
28.0233,17,16.8028,0,16.8028
28.2047,6,14.974,0,14.974
28.2803,7,22.2296,0,22.2296
28.4027,6,14.974,0,14.974
28.608,6,14.974,0,14.974
28.6081,22,12.8432,1.68436,14.5276
28.6534,24,14.9692,0,14.9692
28.9626,20,9.8738,0,9.8738
28.9974,15,19.0177,0,19.0177
29.0485,22,13.8803,1.68436,15.5647
29.0696,24,14.9692,0,14.9692
29.4885,16,16.9272,0,16.9272
29.5619,12,8.05949,0,8.05949
29.5651,17,18.8723,0,18.8723
29.667,20,11.827,0,11.827
29.7152,20,11.827,0,11.827
29.7157,22,13.8803,1.68436,15.5647
29.8144,21,19.567,0,19.567
29.9282,23,11.066,0,11.066
29.991,9,14.0039,0,14.0039
30.0676,17,18.8723,0,18.8723
30.159,18,17.8339,1.67772,19.5116
30.2756,9,15.052,0,15.052
30.4206,11,15.2253,0,15.2253
30.4752,11,15.2253,0,15.2253
30.5929,5,17.0881,0,17.0881
30.6174,20,12.9126,0,12.9126
30.6478,22,14.8585,1.68436,16.5429
30.7319,9,16.1272,0,16.1272
30.8685,7,23.2355,0,23.2355
30.8729,12,10.0556,0,10.0556
30.8811,5,17.0881,0,17.0881
30.9218,6,15.9203,0,15.9203
31.0285,10,13.9691,1.67894,15.648
31.0597,12,10.0556,0,10.0556
31.1588,21,20.4944,0,20.4944
31.366,9,16.1272,0,16.1272
31.3882,23,12.1401,0,12.1401
31.5702,22,17.0442,1.68436,18.7285
31.6649,6,16.9412,0,16.9412
31.757,5,18.0801,0,18.0801
31.836,19,21.0065,0,21.0065
32.0627,15,21.0562,0,21.0562
32.1556,22,18.0706,1.68436,19.7549
32.3056,15,21.9654,0,21.9654
32.3334,23,13.0974,0,13.0974
32.5568,22,18.0706,1.68436,19.7549
32.7112,15,24.0378,0,24.0378
32.7205,21,21.5222,0,21.5222
32.825,6,18.9836,0,18.9836
32.8774,24,15.9006,0,15.9006
32.9595,20,13.8225,0,13.8225
32.9701,9,17.1266,0,17.1266
33.0667,6,18.9836,0,18.9836
33.0736,15,25.0159,0,25.0159
33.1263,17,19.8793,0,19.8793
33.1443,15,25.0159,0,25.0159
33.277,14,22.1829,0,22.1829
33.3108,11,17.2114,0,17.2114
33.3125,11,17.2114,0,17.2114
33.3318,14,22.1829,0,22.1829
33.4663,15,25.0159,0,25.0159
33.6953,10,15.0218,1.67894,16.7008
33.6988,5,19.0571,0,19.0571
33.7573,23,14.0909,0,14.0909
33.7625,24,17.8186,0,17.8186
33.793,20,15.8154,0,15.8154
33.8585,6,19.8941,0,19.8941
33.9922,21,22.5242,0,22.5242
34.0148,20,16.7731,0,16.7731
34.0269,24,17.8186,0,17.8186
34.1212,9,19.2262,0,19.2262
34.1631,13,14.3561,0,14.3561
34.1757,9,19.2262,0,19.2262
34.3439,5,19.9832,0,19.9832
34.4233,15,26.0326,0,26.0326
34.5597,7,24.181,0,24.181
34.6122,20,17.8382,0,17.8382
34.6885,8,16.0464,0,16.0464
34.9254,18,18.8809,1.67772,20.5586
34.978,11,18.1527,0,18.1527
35.1809,8,16.0464,0,16.0464
35.211,22,19.1123,1.68436,20.7966
35.2671,20,18.833,0,18.833
35.2786,20,18.833,0,18.833
35.3127,16,17.9223,0,17.9223
35.4918,5,20.8849,0,20.8849
35.5437,12,11.1477,0,11.1477
35.908,22,20.0328,1.68436,21.7172
35.9721,14,23.1754,0,23.1754
36.1447,18,21.9077,1.67772,23.5854
36.2943,23,15.1528,0,15.1528
36.3035,9,20.207,0,20.207
36.4241,18,23.7762,1.67772,25.4539
36.4727,15,27.0844,0,27.0844
36.612,18,23.7762,1.67772,25.4539
36.6314,10,16.1101,1.67894,17.789
36.723,7,25.2759,0,25.2759
36.7591,14,24.21,0,24.21
36.7907,18,23.7762,1.67772,25.4539
36.7993,11,19.2397,0,19.2397
36.8085,18,23.7762,1.67772,25.4539
36.8607,6,20.9821,0,20.9821
36.9631,22,21.936,1.68436,23.6203
37.0115,22,21.936,1.68436,23.6203
37.0565,24,18.7881,1.68384,20.4719
37.0884,20,19.8088,0,19.8088
37.0898,22,21.936,1.68436,23.6203
37.1388,19,22.0174,0,22.0174
37.2863,12,12.1558,0,12.1558
37.3048,15,27.9955,0,27.9955
37.3482,21,24.5595,0,24.5595
37.3483,13,15.3711,0,15.3711
37.5803,17,22.7984,0,22.7984
37.5993,21,24.5595,0,24.5595
37.6524,5,22.9437,0,22.9437
37.6553,17,22.7984,0,22.7984
37.7899,17,23.8052,0,23.8052
37.9987,6,21.9219,0,21.9219
38.0415,7,26.2929,0,26.2929
38.0906,9,22.308,0,22.308
38.1116,18,24.7578,1.67772,26.4355
38.2036,22,22.9422,1.68436,24.6266
38.3113,5,23.8494,0,23.8494
38.3571,17,23.8052,0,23.8052
38.4229,5,23.8494,0,23.8494
38.4693,13,16.4188,0,16.4188
38.5087,11,21.1793,0,21.1793
38.5305,23,16.159,0,16.159
38.6189,11,21.1793,0,21.1793
38.694,19,23.0779,0,23.0779
38.7312,9,22.308,0,22.308
38.9115,15,30.8849,0,30.8849
38.9515,18,26.7559,1.67772,28.4336
39.1826,18,26.7559,1.67772,28.4336
39.4262,15,30.8849,0,30.8849
39.4468,15,30.8849,0,30.8849
39.6668,11,22.089,0,22.089
40.1124,16,19.0062,0,19.0062
40.1593,10,17.2077,1.67894,18.8867
40.2663,20,20.7977,0,20.7977
40.3821,22,23.8766,1.68436,25.561
40.4502,15,31.8584,0,31.8584
40.791,21,25.5661,0,25.5661
40.8328,19,24.176,0,24.176
40.9135,14,25.256,0,25.256
41.0497,11,23.0342,0,23.0342
41.059,10,19.2899,1.67894,20.9688
41.2318,15,32.8351,0,32.8351
41.5764,20,22.8066,0,22.8066
41.6764,10,19.2899,1.67894,20.9688
41.7428,8,17.0695,0,17.0695
41.7987,7,27.3687,0,27.3687
41.8763,18,27.795,1.67772,29.4727
42.0361,20,22.8066,0,22.8066
42.0631,17,24.8886,0,24.8886
42.1489,5,26.6742,0,26.6742
42.2923,16,21.0639,0,21.0639
42.2985,22,24.7986,1.68436,26.483
42.3719,5,26.6742,0,26.6742
42.6545,13,19.3312,0,19.3312
42.6727,7,28.3509,0,28.3509
42.7485,24,19.8065,1.68384,21.4903
42.756,5,26.6742,0,26.6742
42.8496,13,19.3312,0,19.3312
42.8957,16,21.0639,0,21.0639
42.903,15,33.8864,0,33.8864
42.9625,19,26.2471,0,26.2471
42.9815,13,19.3312,0,19.3312
43.0938,24,19.8065,1.68384,21.4903
43.1555,8,18.1451,0,18.1451
43.2902,17,25.9614,0,25.9614
43.3745,18,29.7527,1.67772,31.4305
43.4279,19,26.2471,0,26.2471
43.5887,12,14.0123,0,14.0123
43.6317,18,29.7527,1.67772,31.4305
43.8648,10,20.2102,1.67894,21.8892
43.9117,12,14.0123,0,14.0123
44.0259,24,21.7539,1.68384,23.4378
44.1295,24,21.7539,1.68384,23.4378
44.3364,14,27.1374,0,27.1374
44.5312,15,35.9436,0,35.9436
44.6412,14,27.1374,0,27.1374
44.7046,21,26.5047,0,26.5047
44.7283,16,23.191,0,23.191
44.7878,5,27.7101,0,27.7101
44.8158,16,23.191,0,23.191
44.9467,13,21.3037,0,21.3037
44.9791,15,35.9436,0,35.9436
45.1211,13,21.3037,0,21.3037
45.2058,6,23.919,0,23.919
45.2992,24,23.6883,1.68384,25.3721
45.3498,9,24.4139,0,24.4139
45.691,8,19.1144,0,19.1144
45.6939,6,23.919,0,23.919
45.7983,9,25.472,0,25.472
45.8952,24,24.7017,1.68384,26.3856
46.0314,17,28.1073,0,28.1073
46.0782,13,22.2365,0,22.2365
46.1208,23,17.0915,0,17.0915
46.2081,17,28.1073,0,28.1073
46.2641,21,28.4995,0,28.4995
46.434,21,28.4995,0,28.4995
46.453,24,25.7705,1.68384,27.4544
46.4542,7,29.3176,0,29.3176
46.4711,9,25.472,0,25.472
46.5133,16,24.1212,0,24.1212
46.8356,19,28.3447,0,28.3447
46.9938,6,25.88,0,25.88
47.024,10,21.1869,1.67894,22.8658
47.0777,24,25.7705,1.68384,27.4544
47.2394,6,25.88,0,25.88
47.4001,19,28.3447,0,28.3447
47.6221,21,29.4014,0,29.4014
47.7953,7,30.3774,0,30.3774
47.7992,24,27.7546,1.68384,29.4384
47.9325,24,27.7546,1.68384,29.4384
48.1753,14,28.0437,0,28.0437
48.2256,8,21.1406,0,21.1406
48.3901,17,29.0104,0,29.0104
48.5411,7,31.3122,0,31.3122
48.8773,8,22.0422,0,22.0422
49.0874,13,24.2101,0,24.2101
49.1485,22,25.8419,1.68436,27.5262
49.2908,10,22.2297,1.67894,23.9087
49.4085,8,22.0422,0,22.0422
49.5364,15,36.8994,0,36.8994
49.708,13,25.1322,0,25.1322
49.7563,24,28.8232,1.68384,30.5071
49.8449,22,26.7766,1.68436,28.4609
49.9124,20,24.7108,0,24.7108
49.9263,16,25.1798,0,25.1798
49.9669,20,24.7108,0,24.7108
50.2417,18,30.793,1.67772,32.4707
50.2645,13,25.1322,0,25.1322
50.47,5,28.6536,0,28.6536
50.585,24,29.8158,1.68384,31.4996
50.6541,8,22.9537,0,22.9537
50.6669,6,26.8731,0,26.8731
50.8774,7,32.2292,0,32.2292
51.1199,18,32.7402,1.67772,34.4179
51.24,18,32.7402,1.67772,34.4179
51.376,22,28.7583,1.68436,30.4427
51.3984,16,27.103,0,27.103
51.4388,13,27.2291,0,27.2291
51.5018,20,25.6637,0,25.6637
51.5215,16,27.103,0,27.103
51.5705,6,27.8903,0,27.8903
51.7577,22,28.7583,1.68436,30.4427
51.8022,13,27.2291,0,27.2291
51.8178,24,30.7657,1.68384,32.4495
52.2993,9,26.5103,0,26.5103
52.3069,7,33.3073,0,33.3073
52.324,10,24.1027,3.36859,27.4713
52.644,6,28.8978,0,28.8978
52.6838,24,31.6914,1.68384,33.3752
52.75,14,29.128,0,29.128
52.8286,16,29.1298,0,29.1298
52.8345,10,25.0835,3.36859,28.4521
52.969,22,29.7734,1.68436,31.4578
53.0312,23,18.1177,0,18.1177
53.0383,12,17.0678,0,17.0678
53.0732,13,28.1671,0,28.1671
53.1653,16,29.1298,0,29.1298
53.1665,15,37.9344,0,37.9344
53.1924,12,17.0678,0,17.0678
