time_s,task_id,ue_id,latency_ms,offloaded
92.3652,44,20,601.525,0
92.4669,44,15,615.807,0
92.665,45,20,693.873,0
92.9444,46,20,723.454,0
92.9767,54,6,703.572,0
93.2851,50,12,731.952,0
93.4172,44,21,629.492,0
93.4439,45,13,691.392,0
93.473,55,6,714.425,0
93.6378,46,17,662.501,0
93.8026,45,21,701.96,0
93.8179,38,23,636.758,0
93.8512,42,9,611.282,0
93.9248,56,6,682.686,0
94.1058,43,9,705.099,0
94.1302,50,11,680.982,0
94.1765,58,22,604.038,0
94.2852,47,20,733.162,0
94.2876,49,8,695.439,0
94.3193,48,7,604.296,0
94.5108,46,21,601.968,0
94.5114,59,22,685.646,0
94.5144,45,15,670.991,0
94.6001,46,15,685.956,0
94.7951,51,12,713.137,0
94.8533,60,22,731.663,0
94.9318,45,18,673.49,0
95.0224,39,23,652.733,0
95.0381,51,24,682.248,0
95.0468,44,9,641.741,0
95.0958,49,7,650.623,0
95.3741,50,5,600.324,0
95.4006,46,13,696.383,0
95.4078,52,16,664.498,0
95.4193,53,16,658.51,0
95.4752,45,9,646.765,0
95.4893,51,11,722.239,0
95.7904,57,6,649.484,0
95.89,40,23,690.802,0
95.8995,48,20,647.458,0
95.9948,52,12,657.775,0
96.1663,46,9,690.165,0
96.188,42,19,686.649,0
96.3283,54,16,657.313,0
96.3589,53,14,644.053,0
96.3699,50,8,662.015,0
96.5091,51,5,718.885,0
96.5498,52,11,707.411,0
96.8748,48,10,725.502,0
96.9091,47,17,602.371,0
96.9944,47,9,629.904,0
97.027,50,7,710.446,0
97.0368,51,7,652.011,0
97.2772,47,13,661.628,0
97.2991,46,18,659.654,0
97.3085,52,7,709.157,0
97.4348,48,9,728.478,0
97.484,47,15,731.04,0
97.547,43,19,636.893,0
98.2181,41,23,679.75,0
98.2427,54,14,696.496,0
98.3069,58,6,628.509,0
98.3258,51,8,659.217,0
98.3448,55,14,687.477,0
98.4622,55,16,631.253,0
98.5731,48,15,696.159,0
98.6827,56,14,691.538,0
98.6853,61,22,678.163,0
98.8427,52,5,619.794,0
98.8613,56,16,654.677,0
99.1256,57,16,681.306,0
99.268,49,20,665.527,0
99.2859,62,22,667.113,0
99.3043,47,21,625.523,0
99.382,59,6,686.476,0
99.4638,53,12,606.223,0
99.5002,48,17,713.188,0
99.5314,53,7,645.442,0
99.74,47,18,683.657,0
99.8141,52,24,681.68,0
99.8943,53,24,605.894,0
100.235,48,18,665.996,0
100.464,53,11,698.259,0
100.559,63,22,672.353,0
100.836,49,15,720.825,0
100.842,50,20,662.737,0
100.895,49,10,636.537,0
100.905,42,23,619.84,0
100.919,54,24,667.773,0
100.961,55,24,604.533,0
100.997,58,16,646.915,0
101.071,49,9,618.077,0
101.343,57,14,630.819,0
101.375,59,16,723.351,0
101.502,44,19,634.122,0
101.551,50,15,721.376,0
101.862,54,7,695.099,0
101.999,52,8,633.28,0
102.102,60,16,656.82,0
102.182,55,7,618.712,0
102.43,45,19,639.787,0
102.446,61,16,651.858,0
102.547,51,15,673.202,0
102.618,56,24,619.431,0
102.685,51,20,606.563,0
102.728,43,23,616.986,0
102.756,58,14,644.128,0
102.815,50,10,652.648,0
102.841,60,6,661.097,0
102.894,50,9,665.915,0
102.989,54,11,654.664,0
102.996,49,17,612.69,0
102.996,46,19,603.784,0
103.066,52,20,715.799,0
103.081,48,21,619.668,0
103.156,49,21,630.669,0
103.391,56,7,640.221,0
103.396,50,21,642.21,0
103.502,53,5,604.486,0
103.542,47,19,627.762,0
103.56,49,18,603.728,0
103.658,50,18,688.825,0
103.874,61,6,647.179,0
103.989,55,11,609.004,0
104.074,48,19,715.187,0
104.22,62,6,684.929,0
104.265,54,12,627.294,0
104.269,52,15,703.643,0
104.361,51,9,626.851,0
104.49,53,20,677.279,0
104.656,44,23,611.197,0
104.685,48,13,683.495,0
104.721,45,23,624.495,0
104.845,52,9,724.439,0
105.074,62,16,725.346,0
105.148,53,15,722.162,0
105.363,59,14,665.473,0
105.385,51,18,697.838,0
105.421,57,24,608.214,0
105.507,53,8,724.647,0
105.605,54,20,661.677,0
105.675,49,13,650.185,0
105.679,63,16,727.786,0
105.935,64,22,689.039,0
105.955,50,17,681.258,0
106.016,51,10,618.075,0
106.201,58,24,691.996,0
106.787,49,19,657.075,0
106.888,55,12,641.869,0
106.899,57,7,634.777,0
107.018,65,22,708.723,0
107.189,52,10,646.764,0
107.348,54,8,643.928,0
107.441,51,17,646.46,0
107.539,55,20,718.722,0
107.859,56,11,622.631,0
107.933,59,24,665.335,0
108.212,58,7,709.1,0
108.28,54,15,607.93,0
108.289,50,19,621.266,0
108.365,64,16,698.236,0
108.463,63,6,618.075,0
108.557,57,11,620.89,0
108.762,55,8,621.578,0
109.001,56,20,688.157,0
109.164,59,7,642.786,0
109.251,64,6,648.769,0
109.293,58,11,678.489,0
109.297,65,16,620.722,0
109.447,46,23,678.031,0
109.511,60,7,655.236,0
109.526,47,23,665.22,0
109.663,53,10,667.428,0
109.73,66,22,659.636,0
109.739,54,10,619.104,0
109.818,52,17,671.599,0
109.914,50,13,646.255,0
109.937,51,21,665.562,0
109.998,60,14,632.244,0
110.105,55,10,643.097,0
110.246,55,15,622.733,0
110.378,51,13,712.03,0
110.737,56,15,667.179,0
110.75,60,24,610.953,0
110.881,61,24,619.229,0
110.886,54,5,726.979,0
110.95,55,5,632.823,0
111.018,52,18,618.074,0
111.311,53,18,725.419,0
111.329,52,13,612.299,0
111.335,57,20,601.924,0
111.342,66,16,681.435,0
111.368,62,24,650.389,0
111.652,52,21,610.816,0
111.811,56,10,674.921,0
111.852,67,22,682.401,0
111.871,54,18,706.313,0
111.944,68,22,709.193,0
112.013,69,22,682.378,0
112.055,57,15,612.378,0
112.08,53,9,693.057,0
112.529,53,17,685.783,0
112.552,51,19,600.95,0
112.702,56,8,722.089,0
112.745,54,17,715.07,0
112.839,58,20,638.355,0
112.976,55,18,702.166,0
113.063,53,21,667.973,0
113.174,55,17,645.969,0
113.38,56,18,730.583,0
113.387,56,12,658.696,0
113.398,56,17,730.758,0
113.421,57,5,612.804,0
113.481,56,5,708.85,0
113.507,53,13,659.556,0
113.53,59,20,660.727,0
113.545,57,8,656.339,0
113.598,58,8,606.105,0
113.629,58,15,673.771,0
113.719,60,20,696.643,0
113.772,57,10,633.514,0
113.783,65,6,678.67,0
113.983,70,22,655.757,0
114.037,59,11,612.33,0
114.074,71,22,631.619,0
114.482,57,12,673.733,0
114.576,57,18,650.705,0
114.635,59,15,728.021,0
114.682,57,17,707.404,0
114.752,60,15,646.803,0
114.805,60,11,665.283,0
115.309,58,12,619.377,0
115.317,58,5,700.621,0
115.363,48,23,696.931,0
115.397,59,8,653.458,0
115.676,72,22,671.011,0
115.785,59,12,705.834,0
115.826,67,16,702.625,0
115.956,49,23,683.25,0
115.96,54,9,697.94,0
116.011,54,21,699.487,0
116.181,58,10,672.388,0
116.254,73,22,634.764,0
116.313,61,15,644.938,0
116.316,58,17,629.976,0
116.58,59,5,626.072,0
116.707,59,10,604.489,0
116.711,52,19,693.981,0
116.819,50,23,698.143,0
116.857,55,9,686.541,0
116.864,59,17,684.541,0
117.044,55,21,633.22,0
117.082,68,16,642.718,0
117.099,60,12,614.76,0
117.154,61,20,706.784,0
117.179,69,16,723,0
117.318,61,12,629.211,0
117.382,63,24,615.261,0
117.43,61,7,716.461,0
117.433,53,19,712.316,0
117.559,56,9,620.1,0
117.666,62,20,671.975,0
117.72,51,23,719.235,0
117.737,60,10,691.512,0
117.83,64,24,656.463,0
117.89,60,5,631.611,0
117.898,66,6,719.712,0
117.93,67,6,637.787,0
117.947,65,24,677.175,0
118.054,66,24,677.335,0
118.167,63,20,602.807,0
118.189,56,21,710.227,0
118.254,70,16,641.177,0
118.32,61,11,678.446,0
118.328,62,15,644.248,0
118.347,74,22,670.314,0
118.518,68,6,681.452,0
118.657,57,21,718.274,0
118.677,60,8,727.645,0
118.71,61,10,611.439,0
118.725,62,12,631.708,0
118.899,61,14,706.322,0
118.999,71,16,640.998,0
119.014,61,5,733.175,0
119.074,63,12,731.252,0
119.525,57,9,634.046,0
119.573,58,18,609.938,0
119.61,61,8,661.207,0
119.649,62,14,677.262,0
119.871,62,7,683.724,0
119.909,62,8,658.73,0
119.934,60,17,689.476,0
119.976,62,10,644.278,0
120.157,58,21,658.177,0
120.235,65,20,653.602,0
120.253,59,21,605.569,0
120.265,64,20,694.571,0
120.315,67,24,645.764,0
120.321,63,7,714.698,0
120.39,62,11,733.326,0
120.414,63,11,676.454,0
120.504,61,17,674.022,0
120.7,63,14,641.734,0
120.858,66,20,601.775,0
120.91,64,14,695.752,0
121.117,52,23,676.682,0
121.155,75,22,654.81,0
121.194,63,15,616.863,0
121.268,68,24,631.621,0
121.457,64,7,611.683,0
121.834,63,8,617.914,0
121.942,62,5,671.6,0
121.985,67,20,633.329,0
122.111,59,18,624.895,0
122.167,69,6,617.39,0
122.211,69,24,605.241,0
122.252,64,11,676.286,0
122.376,70,6,678.524,0
122.556,53,23,689.047,0
122.76,60,21,636.338,0
123.093,70,24,658.996,0
123.154,71,6,621.138,0
123.395,54,23,731.598,0
123.894,63,5,672.149,0
123.98,72,16,731.891,0
124.103,61,21,694.005,0
124.11,65,11,682.555,0
124.274,68,20,649.927,0
124.557,72,6,702.616,0
124.589,76,22,655.591,0
124.863,77,22,639.801,0
125.009,54,13,612.71,0
125.184,64,15,711.222,0
125.3,73,6,643.219,0
125.318,71,24,661.487,0
125.366,64,5,670.549,0
125.423,69,20,647.354,0
125.633,55,19,702.376,0
125.768,58,9,677.636,0
125.843,72,24,680.367,0
126.013,55,13,657.54,0
126.33,66,11,654.932,0
126.54,62,17,635.006,0
126.553,73,16,717.915,0
126.636,59,9,697.41,0
126.745,60,9,611.374,0
127.175,78,22,717.795,0
127.223,63,17,673.338,0
127.246,70,20,638.212,0
127.258,61,9,684.126,0
127.267,60,18,725.375,0
127.296,73,24,617.067,0
127.302,67,11,613.861,0
127.42,62,21,669.467,0
127.452,79,22,604.084,0
127.467,74,16,627.165,0
127.472,64,12,695.489,0
127.523,63,21,639.401,0
127.684,65,17,612.635,0
127.7,64,17,644.419,0
127.868,65,12,651.875,0
127.871,75,16,601.308,0
127.878,64,8,730.641,0
127.992,65,5,718.011,0
128.021,68,11,673.18,0
128.21,65,8,724.007,0
128.544,65,14,680.902,0
128.624,65,7,711.013,0
128.629,55,23,609.161,0
128.79,66,14,692.532,0
128.849,66,5,630.037,0
128.86,76,16,631.826,0
128.863,67,14,719.447,0
128.936,74,6,718.028,0
128.955,63,10,711.464,0
128.988,77,16,676.048,0
129.209,74,24,680.784,0
129.377,66,7,716.798,0
129.478,66,12,644.486,0
129.486,56,23,621.396,0
129.594,64,10,686.276,0
129.651,66,8,623.975,0
129.837,69,11,724.133,0
129.983,65,10,648.413,0
129.983,67,7,670.683,0
130.036,64,21,620.97,0
130.075,70,11,682.538,0
130.497,71,20,601.546,0
130.762,72,20,724.556,0
130.886,68,14,704.724,0
131.053,80,22,716.986,0
131.18,81,22,650.038,0
131.597,75,6,654.915,0
131.805,76,6,685.19,0
131.9,61,18,712.612,0
132.014,62,9,696.062,0
132.037,65,15,679.815,0
132.052,56,13,650.765,0
132.353,82,22,670.339,0
132.397,75,24,678.343,0
132.444,67,12,708.347,0
132.457,76,24,706.266,0
132.546,56,19,682.173,0
132.586,67,5,646.185,0
132.695,68,12,701.642,0
132.851,78,16,615.196,0
132.877,65,21,627.788,0
132.908,66,10,698.124,0
133.03,63,9,679.416,0
133.041,69,14,622.005,0
133.163,67,8,637.729,0
133.391,68,5,712.528,0
133.536,77,6,613.886,0
133.543,57,19,710.372,0
133.628,57,23,732.409,0
133.646,71,11,685.896,0
133.772,69,5,604.668,0
133.933,69,12,638.587,0
134.055,83,22,679.063,0
134.06,79,16,703.38,0
134.272,72,11,669.881,0
134.481,66,17,633.015,0
134.503,68,8,616.01,0
134.587,62,18,726.234,0
134.646,84,22,707.397,0
134.825,67,17,635.404,0
134.888,64,9,655.879,0
134.896,67,10,694.787,0
134.922,78,6,686.629,0
134.946,73,20,723.162,0
134.975,68,7,714.848,0
135.359,58,19,685.938,0
135.398,70,14,696.897,0
135.412,59,19,680.344,0
135.599,73,11,678.25,0
135.763,69,7,603.752,0
135.792,70,12,714.626,0
135.809,63,18,669.665,0
135.827,66,15,703.862,0
135.95,66,21,639.998,0
136.024,65,9,701.343,0
136.097,64,18,647.793,0
136.133,70,5,614.92,0
136.147,58,23,718.336,0
136.365,69,8,720.978,0
136.467,60,19,614.434,0
136.616,71,12,730.715,0
136.682,70,8,628.602,0
136.827,68,10,634.494,0
136.99,65,18,648.624,0
137.011,67,15,632.179,0
137.158,85,22,627.698,0
137.208,71,5,677.315,0
137.301,59,23,665.172,0
137.316,69,10,602.963,0
137.492,72,5,606.835,0
137.526,74,20,663.014,0
137.541,70,7,673.419,0
137.638,71,7,671.701,0
137.874,77,24,635.241,0
137.976,86,22,696.872,0
138.005,57,13,602.032,0
138.072,80,16,708.234,0
138.424,58,13,652.95,0
138.524,79,6,602.702,0
138.626,75,20,706.821,0
138.645,78,24,612.554,0
138.793,67,21,636.183,0
138.955,70,10,608.326,0
139.471,60,23,654.707,0
139.473,71,14,601.088,0
139.632,61,23,606.865,0
139.647,59,13,660.583,0
139.669,81,16,638.064,0
139.789,68,15,665.533,0
139.832,67,18,717.942,0
139.983,66,9,704.544,0
140.304,68,17,601.148,0
140.49,87,22,638.723,0
140.536,60,13,638.956,0
140.553,72,7,643.313,0
140.575,74,11,700.264,0
140.593,68,18,640.844,0
140.616,75,11,723.183,0
140.776,82,16,732.14,0
140.793,79,24,681.074,0
140.934,69,17,678.584,0
140.952,61,13,723.594,0
140.981,62,23,730.343,0
141.031,76,11,703.761,0
141.153,61,19,667.247,0
141.337,83,16,600.183,0
141.352,73,7,679.534,0
141.446,77,11,659.778,0
141.552,63,23,692.662,0
141.649,72,12,726.601,0
141.665,80,6,624.544,0
141.719,64,23,722.926,0
141.975,62,13,692.441,0
141.996,62,19,702.762,0
142.023,71,10,710.85,0
142.32,74,7,628.115,0
142.825,63,19,615.809,0
142.87,70,17,642.965,0
142.899,84,16,628.981,0
142.902,69,15,676.608,0
143.03,64,19,643.216,0
143.369,75,7,638.575,0
143.478,85,16,625.274,0
143.558,65,23,666.131,0
143.63,67,9,621.659,0
143.701,88,22,626.667,0
143.737,73,5,650.373,0
143.836,78,11,637.902,0
143.978,65,19,730.846,0
144.089,89,22,705.629,0
144.096,79,11,686.619,0
144.108,76,20,704.986,0
144.17,68,9,688.342,0
144.323,69,9,677.284,0
144.378,66,23,696.006,0
144.435,71,17,632.789,0
144.47,67,23,626.076,0
144.505,86,16,639.514,0
144.746,69,18,719.577,0
144.892,70,15,641.103,0
144.955,81,6,731.7,0
144.968,71,8,619.768,0
145.051,82,6,640.676,0
145.089,72,10,618.095,0
145.104,70,18,726.047,0
145.4,72,14,689.579,0
145.441,63,13,639.836,0
145.544,71,15,600.942,0
145.564,68,21,658.307,0
145.818,87,16,706.661,0
145.968,76,7,701.088,0
146.12,80,24,626.354,0
146.177,64,13,660.303,0
146.19,71,18,649.356,0
146.303,68,23,621.794,0
146.394,69,21,684.805,0
146.567,69,23,677.015,0
146.586,73,14,601.203,0
146.621,70,9,650.371,0
146.702,74,5,716.262,0
146.714,75,5,717.773,0
146.717,74,14,615.478,0
146.835,78,7,627.783,0
146.85,77,7,687.819,0
147.016,72,18,723.363,0
147.379,79,7,608.721,0
147.452,73,18,615.644,0
147.525,77,20,620.334,0
147.531,65,13,669.215,0
147.595,73,12,614.142,0
147.69,72,17,642.01,0
147.798,66,19,720.59,0
147.931,81,24,721.588,0
148.185,72,8,672.843,0
148.232,80,7,601.699,0
148.339,66,13,685.764,0
148.43,83,6,662.405,0
148.467,73,10,675.735,0
148.646,72,15,688.416,0
148.67,74,10,709.022,0
148.736,76,5,674.981,0
148.795,71,9,629.42,0
148.936,88,16,686.787,0
148.955,75,14,677.274,0
149.002,81,7,724.168,0
149.113,76,14,678.793,0
149.604,73,17,638.122,0
149.64,89,16,687.081,0
149.907,74,18,698.923,0
149.947,75,10,681.063,0
150.032,77,14,707.412,0
150.033,72,9,666.023,0
150.115,74,17,727.626,0
150.204,78,14,716.399,0
150.237,82,24,680.376,0
150.484,79,14,636.631,0
150.593,90,16,716.499,0
150.658,67,19,672.163,0
150.675,67,13,667.416,0
150.699,68,19,600.318,0
150.73,82,7,611.223,0
150.76,80,11,646.134,0
150.788,80,14,671.957,0
150.841,81,14,642.438,0
150.952,83,7,620.794,0
151.005,84,7,657.35,0
151.008,69,19,703.321,0
151.029,75,18,675.493,0
151.04,70,21,661.379,0
151.074,76,18,692.94,0
151.158,83,24,664.387,0
151.459,75,17,703.877,0
151.492,70,23,672.598,0
151.515,76,17,605.249,0
151.635,77,17,698.01,0
151.888,84,24,625.647,0
151.941,78,20,694.232,0
152.005,77,18,624.17,0
152.186,90,22,718.398,0
152.223,78,18,686.541,0
152.339,84,6,637.972,0
152.422,85,24,671.092,0
152.432,85,7,632.388,0
152.528,91,22,694.675,0
152.576,79,20,650.275,0
152.779,91,16,640.2,0
152.853,86,24,668.692,0
152.921,74,12,620.444,0
152.985,92,22,618.807,0
153.027,73,15,623.713,0
153.036,78,17,656.942,0
153.057,79,18,667.587,0
153.105,86,7,713.898,0
153.281,92,16,661.913,0
153.564,80,18,607.648,0
153.729,93,22,675.754,0
153.842,77,5,651.479,0
153.986,73,9,689.874,0
154.4,78,5,720.885,0
154.626,68,13,659.061,0
154.709,85,6,633.845,0
154.856,71,23,662.511,0
154.862,74,9,650.625,0
154.943,74,15,677.559,0
154.993,75,12,640.598,0
155.004,72,23,728.412,0
155.043,87,7,696.56,0
155.197,72,21,630.033,0
155.204,81,11,689.648,0
155.248,71,21,711.205,0
155.364,82,14,647.372,0
155.383,75,15,700.316,0
155.414,79,17,607.098,0
155.55,82,11,633.839,0
155.551,79,5,701.246,0
155.555,80,17,608.163,0
155.713,93,16,725.637,0
156.189,80,20,670,0
156.349,87,24,667.19,0
156.464,88,24,687.849,0
156.59,73,8,624.021,0
156.594,88,7,668.693,0
156.648,94,16,607.41,0
156.689,76,12,691.155,0
156.799,76,10,680.296,0
156.867,74,8,664.22,0
156.888,76,15,712.076,0
156.918,77,12,708.89,0
156.943,81,20,707.938,0
157.032,81,17,678.985,0
157.033,70,19,637.429,0
157.034,73,23,662.215,0
157.332,89,24,722.245,0
157.49,75,9,710.756,0
158.024,71,19,690.099,0
158.231,89,7,614.174,0
158.45,86,6,622.557,0
158.621,81,18,694.428,0
158.7,76,9,680.493,0
158.704,87,6,656.581,0
158.891,90,7,715.396,0
158.955,83,14,682.327,0
159.024,73,21,712.257,0
159.029,95,16,622.554,0
159.152,74,23,602.293,0
159.335,82,20,707.253,0
159.524,80,5,638.844,0
159.576,88,6,708.219,0
159.616,82,17,631.643,0
159.625,89,6,605.659,0
159.768,94,22,660.287,0
159.811,75,8,608.676,0
159.881,96,16,618.891,0
160.257,76,8,632.978,0
160.363,81,5,632.279,0
160.688,83,11,676.648,0
160.922,75,23,618.569,0
161.076,90,6,609.959,0
161.096,77,9,653.356,0
161.137,82,5,601.721,0
161.174,84,14,654.793,0
161.402,97,16,620.916,0
161.649,69,13,718.558,0
161.8,84,11,704.634,0
161.927,74,21,716.784,0
161.933,91,6,728.889,0
161.936,83,17,604.952,0
161.958,72,19,640.419,0
162.173,92,6,674.246,0
162.23,77,10,665.791,0
162.259,73,19,712.223,0
162.359,91,7,607.609,0
162.45,85,14,654.909,0
162.559,77,15,652.664,0
162.809,93,6,624.542,0
162.824,77,8,720.605,0
162.869,95,22,708.061,0
162.927,74,19,659.635,0
163.026,83,5,721.551,0
163.053,84,5,624.561,0
163.068,90,24,682.987,0
163.07,76,23,666.49,0
163.229,83,20,617.151,0
163.285,78,12,650.985,0
163.303,78,9,707.276,0
163.535,78,10,648.845,0
163.563,84,17,652.956,0
163.603,96,22,624.432,0
163.809,94,6,732.993,0
164.133,84,20,600.107,0
164.185,77,23,672.427,0
164.254,91,24,633.116,0
164.37,82,18,606.031,0
164.68,98,16,706.817,0
164.686,85,17,632.055,0
164.766,92,24,656.144,0
165.023,92,7,689.009,0
165.042,97,22,625.449,0
165.084,85,20,620.565,0
165.306,78,15,653.45,0
165.596,95,6,665.133,0
165.6,93,24,713.759,0
165.728,70,13,605.696,0
165.745,79,9,725.74,0
165.766,78,23,674.658,0
166.131,79,10,622.796,0
166.132,99,16,660.514,0
166.235,93,7,710.118,0
166.274,79,15,621.567,0
166.276,85,11,636.148,0
166.325,80,15,638.499,0
166.371,86,20,707.728,0
166.545,78,8,641.991,0
166.59,86,17,653.515,0
166.66,79,8,608.086,0
166.77,80,10,639.368,0
166.8,96,6,676.258,0
166.817,75,19,648.764,0
166.868,83,18,628.332,0
166.908,87,17,633.118,0
166.968,88,17,613.972,0
167.201,89,17,690.254,0
167.339,94,24,676.027,0
167.342,86,14,666.894,0
167.347,98,22,718.028,0
167.417,84,18,708.672,0
167.454,87,14,684.503,0
167.561,99,22,629.668,0
167.662,97,6,617.103,0
167.784,85,18,611.263,0
167.962,76,19,719.261,0
167.982,80,9,614.52,0
168.038,88,14,678.316,0
168.075,98,6,683.005,0
168.146,77,19,669.887,0
168.166,81,15,635.816,0
168.321,90,17,691.923,0
168.372,81,9,656.968,0
168.392,87,20,644.645,0
168.465,100,16,619.869,0
168.485,89,14,658.972,0
168.654,79,23,659.515,0
168.72,100,22,703.126,0
168.801,80,23,660.114,0
168.813,82,9,721.431,0
168.815,81,10,618.649,0
168.833,82,15,687.994,0
168.905,75,21,615.695,0
168.916,78,19,644.741,0
169.51,71,13,640.332,0
169.657,83,15,656.083,0
169.753,83,9,698.703,0
169.789,79,12,716.252,0
169.822,86,11,634.42,0
169.87,80,12,614.648,0
169.879,101,22,689.47,0
169.93,86,18,690.354,0
170.008,84,15,611.002,0
170.052,95,24,723.992,0
170.098,90,14,610.284,0
170.127,87,11,602.605,0
170.274,79,19,664.324,0
170.403,87,18,604.995,0
170.43,99,6,645.905,0
170.465,91,14,614.133,0
170.58,94,7,607.605,0
170.707,85,15,694.913,0
170.797,80,19,720.206,0
170.955,72,13,660.745,0
171.103,101,16,625.613,0
171.158,102,22,600.899,0
171.233,100,6,666.83,0
171.322,88,18,702.177,0
171.401,96,24,654.004,0
171.45,84,9,732.231,0
171.779,95,7,629.573,0
171.785,103,22,661.485,0
171.789,88,20,716.87,0
171.859,86,15,645.491,0
171.982,96,7,659.516,0
172.024,91,17,641.972,0
172.14,82,10,703.592,0
172.19,101,6,724.466,0
172.218,87,15,604.681,0
172.264,81,23,696.091,0
172.573,88,11,639.753,0
172.665,73,13,620.846,0
172.682,89,11,726.729,0
172.745,81,12,703.232,0
172.776,97,24,689.122,0
172.903,85,5,604.852,0
173.083,104,22,613.506,0
173.131,88,15,728.595,0
173.244,85,9,674.008,0
173.335,92,17,605.656,0
173.413,81,19,709.634,0
173.447,82,12,663.857,0
173.464,92,14,717.02,0
173.524,105,22,643.128,0
173.542,86,5,692.515,0
173.555,76,21,695.142,0
173.565,83,12,642.512,0
173.682,89,18,699.394,0
173.768,74,13,620.511,0
173.805,90,11,684.1,0
174.059,80,8,683.668,0
174.147,93,17,713.779,0
174.151,102,16,695.547,0
174.294,82,19,633.848,0
174.343,98,24,691.552,0
174.628,89,15,633.525,0
175.006,82,23,625.68,0
175.181,83,23,731.49,0
175.241,99,24,643.991,0
175.454,89,20,697.142,0
175.664,90,15,613.721,0
176.054,81,8,641.135,0
176.065,77,21,673.917,0
176.071,100,24,626.661,0
176.25,84,12,660.737,0
176.454,85,12,705.514,0
176.635,101,24,613.235,0
176.773,91,11,650.217,0
176.844,102,24,618.933,0
176.848,97,7,643.088,0
176.86,103,6,605.296,0
176.863,102,6,665.089,0
176.928,87,5,638.924,0
176.981,106,22,665.145,0
176.986,90,18,637.044,0
177.165,93,14,673.633,0
177.192,103,16,694.608,0
177.366,104,6,619.532,0
177.378,104,16,698.47,0
177.566,75,13,667.7,0
177.969,76,13,637.866,0
177.985,90,20,627.526,0
178.111,94,17,694.421,0
178.294,84,23,683.795,0
178.362,105,16,723.114,0
178.397,83,19,681.094,0
178.475,95,17,705.94,0
178.579,86,9,687.667,0
178.709,91,18,630.272,0
178.842,77,13,713.738,0
178.877,78,13,675.796,0
178.931,105,6,686.554,0
179.036,88,5,680.357,0
179.131,86,12,684.231,0
179.182,84,19,601.914,0
179.23,79,13,721.743,0
179.328,107,22,662.286,0
179.445,83,10,648.81,0
179.941,85,23,729.748,0
180.001,87,12,715.121,0
180.032,91,15,616.448,0
180.315,92,11,719.772,0
180.422,89,5,600.039,0
180.496,96,17,721.431,0
180.573,103,24,726.793,0
180.684,107,6,651.735,0
180.702,106,6,702.11,0
180.818,104,24,688.466,0
181,91,20,699.296,0
181.095,106,16,646.992,0
181.345,92,15,698.443,0
181.369,108,6,664.49,0
181.493,80,13,630.524,0
181.585,90,5,625.504,0
181.632,109,6,661.534,0
181.713,78,21,600.539,0
181.717,85,19,696.372,0
181.719,92,18,662.153,0
181.752,94,18,602.066,0
181.859,93,18,714.774,0
181.873,97,17,676.602,0
181.887,105,24,701.679,0
181.894,86,19,692.934,0
181.911,93,15,653.058,0
182.136,94,14,705.422,0
182.144,98,17,663.19,0
182.427,88,12,706.719,0
182.563,87,19,622.009,0
182.689,81,13,730.509,0
182.698,95,14,710.419,0
182.839,98,7,600.835,0
183.008,87,9,684.602,0
183.203,92,20,620.187,0
183.395,108,22,709.844,0
183.438,93,11,721.723,0
183.489,99,7,642.976,0
183.656,96,14,720.808,0
183.705,100,7,604.493,0
183.807,82,13,651.821,0
183.95,94,15,703.811,0
184.128,83,13,698.332,0
184.563,106,24,707.945,0
184.818,86,23,729.528,0
184.985,101,7,673.292,0
185.066,109,22,675.393,0
185.234,89,12,635.485,0
185.581,84,13,655.345,0
185.639,85,13,664.64,0
185.763,82,8,678.167,0
185.783,79,21,665.78,0
185.959,91,5,669.983,0
186.116,94,11,681.012,0
186.395,87,23,725.731,0
186.421,110,22,706.496,0
186.499,97,14,605.024,0
186.7,80,21,629.312,0
186.779,107,24,665.57,0
187.048,92,5,701.442,0
187.236,93,20,693.381,0
187.429,108,24,705.533,0
187.471,88,19,706.912,0
187.688,109,24,696.747,0
187.698,94,20,659.984,0
187.724,95,15,706.781,0
187.758,95,20,615.587,0
187.806,83,8,701.581,0
187.88,95,18,638.694,0
187.979,84,8,712.553,0
188.06,96,18,641.5,0
188.064,81,21,673.71,0
188.079,102,7,663.306,0
188.105,96,20,732.633,0
188.107,84,10,607.985,0
188.161,88,23,689.409,0
188.39,96,15,701.728,0
188.521,88,9,680.181,0
188.532,111,22,655.85,0
188.542,93,5,686.093,0
188.663,86,13,698.445,0
188.745,89,9,675.163,0
188.765,87,13,713.932,0
188.932,88,13,687.468,0
188.943,97,20,632.779,0
188.967,89,23,676.478,0
189.1,95,11,684.747,0
189.194,107,16,619.326,0
189.362,90,23,622.63,0
189.439,112,22,685.509,0
189.477,95,5,616.403,0
189.506,94,5,661.59,0
189.783,82,21,674.206,0
189.931,103,7,628.472,0
190.001,99,17,619.744,0
190.123,85,10,668.208,0
190.194,98,20,656.218,0
190.41,110,6,731.988,0
190.464,85,8,611.817,0
190.47,98,14,672.893,0
190.488,83,21,666.183,0
190.674,100,17,698.409,0
190.735,104,7,696.44,0
191.482,91,23,667.341,0
191.737,84,21,651.102,0
191.81,113,22,718.436,0
191.868,86,10,716.123,0
192.208,97,15,683.21,0
192.233,87,10,619.058,0
192.319,97,18,708.514,0
192.383,96,11,717.147,0
192.491,108,16,635.244,0
192.572,101,17,626.03,0
192.795,110,24,699.592,0
