time_s,ue_id,tx_bytes,rx_bytes
53.4332,17,22400000,0
53.5364,21,16800000,0
53.6862,18,24800000,0
53.7295,16,24000000,0
53.84,23,15200000,0
53.8672,22,27200000,0
53.9129,11,26400000,0
54.3704,7,28000000,0
54.985,22,28000000,0
55.0062,11,28000000,0
55.0117,8,24800000,0
55.0119,9,20800000,0
55.1758,11,28000000,0
55.8334,19,19200000,0
55.8359,17,23200000,0
55.9382,23,16800000,0
55.9662,23,16800000,0
56.1266,6,29600000,0
56.2229,22,28800000,0
56.3001,9,23200000,0
56.3049,21,18400000,0
56.3084,10,27200000,0
56.3666,18,25600000,0
56.4917,7,28800000,0
56.5457,15,21600000,0
56.5807,9,23200000,0
56.592,19,20000000,0
56.6476,6,29600000,0
56.6488,9,23200000,0
56.7688,5,24800000,0
56.7963,21,20000000,0
56.8408,14,23200000,0
57.2251,24,27200000,0
57.2628,21,20800000,0
57.2763,21,20800000,0
57.4227,24,27200000,0
57.4258,11,28800000,0
57.5637,18,26400000,0
57.5947,21,20800000,0
57.6439,9,24000000,0
57.7693,13,20000000,0
57.7751,10,28000000,0
57.838,14,24800000,0
57.8495,8,25600000,0
58.0997,11,30400000,0
58.136,14,24800000,0
58.2288,24,28000000,0
58.6955,12,24000000,0
58.7142,11,30400000,0
58.7543,12,24000000,0
58.762,21,22400000,0
59.1367,21,22400000,0
59.2207,23,17600000,0
59.3028,9,25600000,0
59.3201,12,24000000,0
59.3301,17,24000000,0
59.3972,9,25600000,0
59.5719,16,26400000,0
59.6391,10,28800000,0
59.6945,15,22400000,0
59.754,16,26400000,0
59.9277,13,20800000,0
60.0625,20,22400000,0
60.1733,21,24000000,0
60.2235,16,27200000,0
60.3435,18,27200000,0
60.3638,24,28800000,0
60.4163,7,29600000,0
60.4265,15,23200000,0
60.6204,16,27200000,0
60.6403,17,25600000,0
60.7357,21,24000000,0
60.9949,23,19200000,0
61.2056,19,20800000,0
61.3243,17,25600000,0
61.344,12,24800000,0
61.369,23,19200000,0
61.3938,16,28000000,0
61.8667,9,26400000,0
62.098,18,28000000,0
62.1392,5,25600000,0
62.2863,8,26400000,0
62.3645,15,24800000,0
62.5589,13,22400000,0
62.6205,16,28800000,0
62.7221,15,25600000,0
62.8933,20,23200000,0
62.962,23,20000000,0
63.0676,14,25600000,0
63.0786,13,22400000,0
63.1272,11,32000000,0
63.1431,9,27200000,0
63.231,15,25600000,0
63.2412,22,29600000,0
63.5534,11,32000000,0
63.6783,8,27200000,0
63.6843,5,26400000,0
63.6907,7,30400000,0
63.8139,16,29600000,0
63.8716,14,26400000,0
64.0528,10,29600000,0
64.0618,22,30400000,0
64.2315,18,28800000,0
64.2551,9,28800000,0
64.3609,6,30400000,0
64.3845,17,27200000,0
64.5387,17,27200000,0
64.6735,14,27200000,0
64.7158,9,28800000,0
64.8815,16,30400000,0
64.8991,24,29600000,0
64.964,8,28000000,0
65.2481,6,32000000,0
65.297,14,28000000,0
65.3258,18,29600000,0
65.4204,20,24000000,0
65.4727,19,21600000,0
65.5681,16,32000000,0
65.5716,21,24800000,0
65.6772,24,31200000,0
65.6872,8,29600000,0
65.7264,6,32000000,0
65.7363,17,28000000,0
65.74,16,32000000,0
65.7811,5,27200000,0
65.9056,8,29600000,0
66.0346,11,33600000,0
66.0443,13,23200000,0
66.0903,24,31200000,0
66.2227,14,28800000,0
66.2359,22,31200000,0
66.4898,11,34400000,0
66.6853,18,30400000,0
66.7099,16,32800000,0
66.8003,11,34400000,0
66.8018,10,30400000,0
66.8156,17,28800000,0
66.861,8,30400000,0
67.1576,6,32800000,0
67.3675,22,32000000,0
67.4785,19,24800000,0
67.4791,13,24000000,0
67.6522,19,24800000,0
67.854,19,24800000,0
67.8542,14,30400000,0
68.0023,9,29600000,0
68.1383,19,24800000,0
68.1855,14,30400000,0
68.2392,10,32000000,0
68.2401,22,34400000,0
68.3421,22,34400000,0
68.3577,22,34400000,0
68.4589,10,32800000,0
68.5299,12,26400000,0
68.599,13,24800000,0
68.6669,12,27200000,0
68.7282,5,28800000,0
68.7395,17,29600000,0
68.7725,16,33600000,0
68.8396,23,21600000,0
68.8614,19,26400000,0
68.9476,24,32000000,0
68.9734,10,32800000,0
69.0075,23,21600000,0
69.0347,19,26400000,0
69.0739,15,26400000,0
69.1205,8,31200000,0
69.2073,5,29600000,0
69.2975,12,28000000,0
69.4216,5,29600000,0
69.4401,12,28000000,0
69.9175,20,24800000,0
70.0468,11,36000000,0
70.1027,17,30400000,0
70.1823,24,32800000,0
70.3169,22,36000000,0
70.4127,11,36000000,0
70.4344,12,28800000,0
70.6224,6,33600000,0
70.6705,22,36000000,0
70.7098,21,26400000,0
70.8654,16,35200000,0
70.9048,21,26400000,0
71.4747,16,35200000,0
71.7482,20,25600000,0
71.8059,22,36800000,0
72.0376,5,30400000,0
72.1535,13,25600000,0
72.7263,15,27200000,0
72.7331,19,27200000,0
72.8368,12,29600000,0
73.0222,8,32000000,0
73.0662,13,27200000,0
73.0769,14,32000000,0
73.1351,14,32000000,0
73.2744,9,30400000,0
73.3677,16,36800000,0
73.6217,13,27200000,0
73.8886,16,36800000,0
74.0767,5,31200000,0
74.1694,18,31200000,0
74.4882,24,33600000,0
74.5125,13,28000000,0
74.5328,14,33600000,0
74.6386,14,33600000,0
74.7327,23,22400000,0
74.7939,11,36800000,0
75.0267,15,28000000,0
75.105,10,33600000,0
75.1405,18,32000000,0
75.2202,13,28800000,0
75.2334,20,27200000,0
75.3569,20,27200000,0
75.4912,14,35200000,0
75.7264,23,24000000,0
75.7632,14,35200000,0
75.7917,15,28800000,0
75.7986,21,27200000,0
76.153,24,34400000,0
76.2341,23,24000000,0
76.2496,13,29600000,0
76.2817,7,31200000,0
76.4554,6,35200000,0
76.5352,14,36000000,0
76.5742,6,35200000,0
76.8648,12,30400000,0
77.0046,22,37600000,0
77.2401,16,37600000,0
77.4581,19,28000000,0
77.7042,20,28800000,0
77.8597,12,31200000,0
77.9056,8,32800000,0
77.9505,20,28800000,0
77.98,5,32000000,0
78.2235,11,37600000,0
78.321,19,28800000,0
78.3397,22,38400000,0
78.6152,13,30400000,0
78.7063,7,32000000,0
78.8377,12,33600000,0
78.9618,23,24800000,0
79.0938,12,33600000,0
79.1186,24,35200000,0
79.1754,16,38400000,0
79.2615,21,28000000,0
79.2656,18,32800000,0
79.3918,12,33600000,0
79.3994,17,31200000,0
79.4644,15,29600000,0
79.9048,19,29600000,0
80.1243,24,36000000,0
80.1518,12,34400000,0
80.2017,22,40000000,0
80.2039,22,40000000,0
80.2204,8,33600000,0
80.3555,18,33600000,0
80.5251,20,30400000,0
80.6696,7,32800000,0
80.7484,20,30400000,0
80.7778,21,28800000,0
80.7838,6,36000000,0
80.8118,23,25600000,0
80.9899,17,32000000,0
81.3146,18,34400000,0
81.4959,14,37600000,0
81.5275,12,35200000,0
81.6803,15,31200000,0
81.6908,13,31200000,0
81.7202,16,39200000,0
81.8718,14,37600000,0
81.8838,23,27200000,0
81.8949,8,34400000,0
81.9225,21,29600000,0
82.1295,7,33600000,0
82.1849,12,36800000,0
82.1992,11,38400000,0
82.2708,18,35200000,0
82.3265,15,31200000,0
82.3721,23,27200000,0
82.435,6,37600000,0
82.5146,13,32000000,0
82.6548,9,31200000,0
82.6788,21,31200000,0
82.7039,21,31200000,0
82.7404,19,30400000,0
82.7714,12,36800000,0
82.933,6,37600000,0
83.1081,5,32800000,0
83.152,17,32800000,0
83.2392,10,34400000,0
83.2875,24,36800000,0
83.6226,22,41600000,0
83.7094,23,28000000,0
83.8664,14,38400000,0
83.9097,8,35200000,0
84.1764,22,41600000,0
84.2914,6,38400000,0
84.3147,13,32800000,0
84.4073,21,32000000,0
84.7445,24,37600000,0
84.8298,17,34400000,0
85.023,7,34400000,0
85.092,16,40000000,0
85.1509,6,39200000,0
85.1623,23,28800000,0
85.1773,13,34400000,0
85.2886,17,34400000,0
85.4068,5,33600000,0
85.7149,10,36000000,0
85.7568,15,32000000,0
85.826,13,34400000,0
85.854,10,36000000,0
85.97,6,40000000,0
86.1485,14,39200000,0
86.3583,20,32000000,0
86.5817,20,32000000,0
86.6646,15,32800000,0
86.9245,10,37600000,0
86.9907,7,35200000,0
87.0332,23,29600000,0
87.1366,12,37600000,0
87.1656,6,41600000,0
87.4226,14,40000000,0
87.4721,10,37600000,0
87.4815,6,41600000,0
87.5006,9,32000000,0
87.5682,15,33600000,0
87.8902,17,35200000,0
87.9144,21,32800000,0
87.9203,22,42400000,0
88.0535,8,36000000,0
88.1761,5,35200000,0
88.1836,20,32800000,0
88.3131,5,35200000,0
88.8309,8,36800000,0
88.8755,21,33600000,0
88.9134,19,31200000,0
88.937,15,34400000,0
89.0574,22,44000000,0
89.1505,14,40800000,0
89.2131,6,42400000,0
89.2517,5,36800000,0
89.2807,5,36800000,0
89.3245,22,44000000,0
89.3976,16,40800000,0
89.4158,7,36000000,0
89.8411,24,40000000,0
89.8426,24,40000000,0
90.1686,24,40000000,0
90.1755,9,32800000,0
90.249,5,38400000,0
90.2505,20,33600000,0
90.2552,11,39200000,0
90.3804,19,32800000,0
90.6026,5,38400000,0
90.6934,22,44800000,0
90.7114,8,37600000,0
90.7846,14,41600000,0
90.8537,19,32800000,0
90.9052,12,38400000,0
91.2418,17,36000000,0
91.3961,7,37600000,0
91.5777,13,35200000,0
91.6153,5,39200000,0
91.8156,7,37600000,0
91.9159,12,39200000,0
91.9287,21,34400000,0
92.0208,20,36000000,0
92.0532,22,45600000,0
92.1259,8,38400000,0
92.3652,20,36800000,0
92.4669,15,35200000,0
92.665,20,36800000,0
92.9444,20,36800000,0
92.9767,6,44000000,0
93.2851,12,40000000,0
93.4172,21,36000000,0
93.4439,13,36000000,0
93.473,6,44800000,0
93.6378,17,36800000,0
93.8026,21,36000000,0
93.8179,23,30400000,0
93.8512,9,34400000,0
93.9248,6,44800000,0
94.1058,9,34400000,0
94.1302,11,40000000,0
94.1765,22,48000000,0
94.2852,20,37600000,0
94.2876,8,39200000,0
94.3193,7,38400000,0
94.5108,21,36800000,0
94.5114,22,48000000,0
94.5144,15,36800000,0
94.6001,15,36800000,0
94.7951,12,40800000,0
94.8533,22,48000000,0
94.9318,18,36000000,0
95.0224,23,31200000,0
95.0381,24,40800000,0
95.0468,9,36000000,0
95.0958,7,39200000,0
95.3741,5,40000000,0
95.4006,13,36800000,0
95.4078,16,42400000,0
95.4193,16,42400000,0
95.4752,9,36000000,0
95.4893,11,40800000,0
95.7904,6,45600000,0
95.89,23,32000000,0
95.8995,20,38400000,0
95.9948,12,41600000,0
96.1663,9,36800000,0
96.188,19,33600000,0
96.3283,16,43200000,0
96.3589,14,42400000,0
96.3699,8,40000000,0
96.5091,5,40800000,0
96.5498,11,41600000,0
96.8748,10,38400000,0
96.9091,17,37600000,0
96.9944,9,38400000,0
97.027,7,41600000,0
97.0368,7,41600000,0
97.2772,13,37600000,0
97.2991,18,36800000,0
97.3085,7,41600000,0
97.4348,9,38400000,0
97.484,15,37600000,0
97.547,19,34400000,0
98.2181,23,32800000,0
98.2427,14,44800000,0
98.3069,6,46400000,0
98.3258,8,40800000,0
98.3448,14,44800000,0
98.4622,16,45600000,0
98.5731,15,38400000,0
98.6827,14,44800000,0
98.6853,22,49600000,0
98.8427,5,41600000,0
98.8613,16,45600000,0
99.1256,16,45600000,0
99.268,20,39200000,0
99.2859,22,49600000,0
99.3043,21,37600000,0
99.382,6,47200000,0
99.4638,12,42400000,0
99.5002,17,38400000,0
99.5314,7,42400000,0
99.74,18,38400000,0
99.8141,24,42400000,0
99.8943,24,42400000,0
100.235,18,38400000,0
100.464,11,42400000,0
100.559,22,50400000,0
100.836,15,40000000,0
100.842,20,40000000,0
100.895,10,39200000,0
100.905,23,33600000,0
100.919,24,44000000,0
100.961,24,44000000,0
100.997,16,47200000,0
101.071,9,39200000,0
101.343,14,45600000,0
101.375,16,47200000,0
101.502,19,35200000,0
101.551,15,40000000,0
101.862,7,44000000,0
101.999,8,41600000,0
102.102,16,48800000,0
102.182,7,44000000,0
102.43,19,36800000,0
102.446,16,48800000,0
102.547,15,40800000,0
102.618,24,44800000,0
102.685,20,41600000,0
102.728,23,34400000,0
102.756,14,46400000,0
102.815,10,40000000,0
102.841,6,48000000,0
102.894,9,40000000,0
102.989,11,43200000,0
102.996,17,39200000,0
102.996,19,37600000,0
103.066,20,41600000,0
103.081,21,40000000,0
103.156,21,40000000,0
103.391,7,44800000,0
103.396,21,40000000,0
103.502,5,42400000,0
103.542,19,38400000,0
103.56,18,40000000,0
