time_s,ue_id,cpu_j,radio_j,total_j
11.2272,14,5.97707,3.84,9.81707
11.2803,22,7.97159,5.12,13.0916
11.3543,9,8.92223,5.76,14.6822
11.6173,5,7.91272,5.12,13.0327
11.6439,19,9.92553,6.4,16.3255
11.7396,19,9.92553,6.4,16.3255
12.1158,20,5.96189,3.84,9.80189
12.1989,18,10.8851,7.04,17.9251
12.4209,17,8.00127,5.12,13.1213
12.4435,7,8.9978,5.76,14.7578
12.4695,21,13.831,8.96,22.791
12.5786,14,7.07149,4.48,11.5515
12.9882,9,9.90208,6.4,16.3021
13.0066,11,8.22456,5.12,13.3446
13.0786,17,8.00127,5.12,13.1213
13.0816,18,11.9268,7.68,19.6068
13.1474,23,4.96288,3.2,8.16288
13.1827,11,8.22456,5.12,13.3446
13.3657,5,8.97088,5.76,14.7309
13.4733,7,13.2217,8.32,21.5417
13.507,10,4.89128,3.2,8.09128
13.5282,7,13.2217,8.32,21.5417
13.5831,7,14.2602,8.96,23.2202
13.685,19,11.8988,7.68,19.5788
13.76,6,5.84754,3.84,9.68754
13.8359,19,11.8988,7.68,19.5788
13.8407,7,14.2602,8.96,23.2202
13.9762,14,8.06753,5.12,13.1875
14.0747,23,6.02069,3.84,9.86069
14.2398,13,6.19783,3.84,10.0378
14.2488,7,14.2602,8.96,23.2202
14.3131,18,13.8709,8.96,22.8309
14.3191,16,9.00761,5.76,14.7676
14.4135,18,13.8709,8.96,22.8309
14.5752,21,14.741,9.6,24.341
14.732,14,10.1348,6.4,16.5348
14.9612,20,6.86554,4.48,11.3455
14.9669,5,10.0238,6.4,16.4238
15.0215,11,9.21886,5.76,14.9789
15.0234,23,7.0688,4.48,11.5488
15.1125,14,10.1348,6.4,16.5348
15.1151,18,14.8006,9.6,24.4006
15.2063,13,7.21073,4.48,11.6907
15.3737,15,8.16159,5.12,13.2816
15.419,10,6.93667,4.48,11.4167
15.6916,22,8.88698,5.76,14.647
15.8301,7,15.3299,9.6,24.9299
15.8491,10,6.93667,4.48,11.4167
16.1006,20,7.91221,5.12,13.0322
16.227,17,9.05153,5.76,14.8115
16.2309,15,10.0051,6.4,16.4051
16.248,13,8.27262,5.12,13.3926
16.5013,8,10.8873,7.04,17.9273
16.7511,15,10.0051,6.4,16.4051
16.779,19,12.8071,8.32,21.1271
17.1908,13,9.34062,5.76,15.1006
17.2021,14,11.1564,7.04,18.1964
17.2296,7,17.3442,10.88,28.2242
17.3183,7,17.3442,10.88,28.2242
17.6114,11,10.2302,6.4,16.6302
17.6561,24,7.07518,4.48,11.5552
17.7183,16,10.0614,6.4,16.4614
17.8366,6,6.90547,4.48,11.3855
17.8457,5,11.0474,7.04,18.0874
18.1203,21,15.6867,10.24,25.9267
18.1471,17,9.99194,6.4,16.3919
18.1712,10,7.87098,5.12,12.991
18.3027,19,13.9021,8.96,22.8621
18.3666,8,11.9475,7.68,19.6275
18.5412,23,8.11967,5.12,13.2397
18.727,9,10.8538,7.04,17.8938
18.8379,15,11.9959,7.68,19.6759
19.0185,15,11.9959,7.68,19.6759
19.0445,8,14.0154,8.96,22.9754
19.0759,12,5.02868,3.2,8.22868
19.0999,8,14.0154,8.96,22.9754
19.1355,24,8.01093,5.12,13.1309
19.2626,16,11.0712,7.04,18.1112
19.2892,12,5.02868,3.2,8.22868
19.4651,9,11.9359,7.68,19.6159
19.5478,14,13.1381,8.32,21.4581
19.5747,7,18.3094,11.52,29.8294
19.7512,14,13.1381,8.32,21.4581
19.8704,10,9.94069,6.4,16.3407
20.0219,21,16.5951,10.88,27.4751
20.0967,10,9.94069,6.4,16.3407
20.2815,23,10.0478,6.4,16.4478
20.4579,11,11.3043,7.04,18.3443
20.6109,14,14.1309,8.96,23.0909
20.7536,10,10.9178,7.04,17.9578
20.859,23,10.0478,6.4,16.4478
20.9804,15,12.9658,8.32,21.2858
21.0962,6,7.96284,5.12,13.0828
21.1073,17,10.9331,7.04,17.9731
21.2076,24,11.0881,7.04,18.1281
21.3339,24,11.0881,7.04,18.1281
21.3647,16,11.9962,7.68,19.6762
21.4391,24,11.0881,7.04,18.1281
21.4856,5,12.0619,7.68,19.7419
21.4907,13,10.3767,6.4,16.7767
21.7048,22,9.88253,6.4,16.2825
21.7353,11,13.2395,8.32,21.5595
21.8239,18,15.821,10.24,26.061
21.8439,19,14.9533,9.6,24.5533
21.8964,11,13.2395,8.32,21.5595
22.3589,21,18.5643,12.16,30.7243
22.4722,15,13.9304,8.96,22.8904
22.6104,6,9.03053,5.76,14.7905
22.669,21,18.5643,12.16,30.7243
22.6869,10,12.9298,8.32,21.2498
22.7276,14,16.0472,10.24,26.2872
22.7736,17,12.817,8.32,21.137
22.8482,17,12.817,8.32,21.137
22.858,7,19.2105,12.16,31.3705
22.8965,12,6.0975,3.84,9.9375
22.9835,13,12.3908,7.68,20.0708
23.0858,10,12.9298,8.32,21.2498
23.1326,16,12.9937,8.32,21.3137
23.323,14,17.0529,10.88,27.9329
23.4422,22,10.8652,7.04,17.9052
23.593,13,12.3908,7.68,20.0708
23.6123,14,17.0529,10.88,27.9329
23.9516,5,13.1126,8.32,21.4326
24.0372,10,14.0089,8.96,22.9689
24.0533,6,9.95558,6.4,16.3556
24.1307,19,15.9663,10.24,26.2063
24.1508,15,15.0221,9.6,24.6221
24.3597,16,13.9853,8.96,22.9453
24.8635,15,16.9663,10.88,27.8463
24.8882,6,10.8637,7.04,17.9037
25.0692,7,20.1763,12.8,32.9763
25.1811,16,14.9276,9.6,24.5276
25.2863,18,17.8579,11.52,29.3779
25.3279,12,7.02874,4.48,11.5087
25.3529,5,14.1747,8.96,23.1347
25.4298,15,16.9663,10.88,27.8463
25.477,14,18.1113,11.52,29.6313
25.6312,18,17.8579,11.52,29.3779
25.6704,13,13.3514,8.32,21.6714
26.0089,7,21.2396,13.44,34.6796
26.1295,19,16.9411,10.88,27.8211
26.3751,15,18.0497,11.52,29.5697
26.4846,14,19.1597,12.16,31.3197
26.7354,16,15.9989,10.24,26.2389
27.207,24,12.0397,7.68,19.7197
27.3243,17,15.8225,10.24,26.0625
27.4456,14,20.0712,12.8,32.8712
27.5036,19,20.0674,12.8,32.8674
27.582,6,12.941,8.32,21.261
27.6574,17,16.8028,10.88,27.6828
27.8298,19,20.0674,12.8,32.8674
27.8433,19,20.0674,12.8,32.8674
27.9427,24,12.9811,8.32,21.3011
27.9718,20,8.81733,5.76,14.5773
28.0005,5,15.2571,9.6,24.8571
28.0029,17,16.8028,10.88,27.6828
28.0283,17,16.8028,10.88,27.6828
28.2097,6,14.974,9.6,24.574
28.2853,7,22.2296,14.08,36.3096
28.4077,6,14.974,9.6,24.574
28.613,6,14.974,9.6,24.574
28.6131,22,13.9322,8.96,22.8922
28.6584,24,14.9692,9.6,24.5692
28.9676,20,9.8738,6.4,16.2738
29.0024,15,19.0177,12.16,31.1777
29.0535,22,14.9694,9.6,24.5694
29.0746,24,14.9692,9.6,24.5692
29.1797,22,14.9694,9.6,24.5694
29.4935,16,16.9272,10.88,27.8072
29.5669,12,8.05949,5.12,13.1795
29.5701,17,18.8723,12.16,31.0323
29.672,20,11.827,7.68,19.507
29.7202,20,11.827,7.68,19.507
29.7207,22,14.9694,9.6,24.5694
29.8194,21,19.567,12.8,32.367
29.9332,23,11.066,7.04,18.106
29.996,9,14.0039,8.96,22.9639
30.0726,17,18.8723,12.16,31.0323
30.164,18,18.8726,12.16,31.0326
30.2806,9,15.052,9.6,24.652
30.4256,11,15.2253,9.6,24.8253
30.4802,11,15.2253,9.6,24.8253
30.5979,5,17.0881,10.88,27.9681
30.6224,20,12.9126,8.32,21.2326
30.6528,22,15.9475,10.24,26.1875
30.7369,9,16.1272,10.24,26.3672
30.8735,7,23.2355,14.72,37.9555
30.8779,12,10.0556,6.4,16.4556
30.8861,5,17.0881,10.88,27.9681
30.9268,6,15.9203,10.24,26.1603
31.0335,10,14.961,9.6,24.561
31.0647,12,10.0556,6.4,16.4556
31.1638,21,20.4944,13.44,33.9344
31.371,9,16.1272,10.24,26.3672
31.3932,23,12.1401,7.68,19.8201
31.5752,22,18.1332,11.52,29.6532
31.6699,6,16.9412,10.88,27.8212
31.762,5,18.0801,11.52,29.6001
31.841,19,21.0065,13.44,34.4465
32.0677,15,21.0562,13.44,34.4962
32.1606,22,19.1596,12.16,31.3196
32.3106,15,21.9654,14.08,36.0454
32.3384,23,13.0974,8.32,21.4174
32.5618,22,19.1596,12.16,31.3196
32.7162,15,24.0378,15.36,39.3978
32.7255,21,21.5222,14.08,35.6022
32.83,6,18.9836,12.16,31.1436
32.8824,24,15.9006,10.24,26.1406
32.9645,20,13.8225,8.96,22.7825
32.9751,9,17.1266,10.88,28.0066
33.0717,6,18.9836,12.16,31.1436
33.0786,15,25.0159,16,41.0159
33.1313,17,19.8793,12.8,32.6793
33.1493,15,25.0159,16,41.0159
33.282,14,22.1829,14.08,36.2629
33.3158,11,17.2114,10.88,28.0914
33.3175,11,17.2114,10.88,28.0914
33.3368,14,22.1829,14.08,36.2629
33.4713,15,25.0159,16,41.0159
33.7003,10,16.0138,10.24,26.2538
33.7038,5,19.0571,12.16,31.2171
33.7623,23,14.0909,8.96,23.0509
33.7675,24,17.8186,11.52,29.3386
33.798,20,15.8154,10.24,26.0554
33.8635,6,19.8941,12.8,32.6941
33.9972,21,22.5242,14.72,37.2442
34.0198,20,16.7731,10.88,27.6531
34.0319,24,17.8186,11.52,29.3386
34.1262,9,19.2262,12.16,31.3862
34.1681,13,14.3561,8.96,23.3161
34.1807,9,19.2262,12.16,31.3862
34.3489,5,19.9832,12.8,32.7832
34.4283,15,26.0326,16.64,42.6726
34.5647,7,24.181,15.36,39.541
34.6172,20,17.8382,11.52,29.3582
34.6935,8,16.0464,10.24,26.2864
34.8574,24,18.7238,12.16,30.8838
34.9304,18,19.9197,12.8,32.7197
34.983,11,18.1527,11.52,29.6727
35.1859,8,16.0464,10.24,26.2864
35.216,22,20.2013,12.8,33.0013
35.2721,20,18.833,12.16,30.993
35.2836,20,18.833,12.16,30.993
35.3177,16,17.9223,11.52,29.4423
35.4968,5,20.8849,13.44,34.3249
35.5487,12,11.1477,7.04,18.1877
35.913,22,21.1218,13.44,34.5618
35.9771,14,23.1754,14.72,37.8954
36.1497,18,22.9465,14.72,37.6665
36.2993,23,15.1528,9.6,24.7528
36.3085,9,20.207,12.8,33.007
36.4291,18,24.8149,16,40.8149
36.4777,15,27.0844,17.28,44.3644
36.617,18,24.8149,16,40.8149
36.6364,10,17.102,10.88,27.982
36.728,7,25.2759,16,41.2759
36.7641,14,24.21,15.36,39.57
36.7957,18,24.8149,16,40.8149
36.8043,11,19.2397,12.16,31.3997
36.8135,18,24.8149,16,40.8149
36.8657,6,20.9821,13.44,34.4221
37.0165,22,23.025,14.72,37.745
37.0615,24,19.6934,12.8,32.4934
37.0934,20,19.8088,12.8,32.6088
37.0948,22,23.025,14.72,37.745
37.1438,19,22.0174,14.08,36.0974
37.2913,12,12.1558,7.68,19.8358
37.3098,15,27.9955,17.92,45.9155
37.3532,21,24.5595,16,40.5595
37.3533,13,15.3711,9.6,24.9711
37.5853,17,22.7984,14.72,37.5184
37.6043,21,24.5595,16,40.5595
37.6574,5,22.9437,14.72,37.6637
37.6603,17,22.7984,14.72,37.5184
37.7949,17,23.8052,15.36,39.1652
38.0037,6,21.9219,14.08,36.0019
38.0465,7,26.2929,16.64,42.9329
38.0956,9,22.308,14.08,36.388
38.1166,18,25.7966,16.64,42.4366
38.2086,22,24.0312,15.36,39.3912
38.3163,5,23.8494,15.36,39.2094
38.3621,17,23.8052,15.36,39.1652
38.4279,5,23.8494,15.36,39.2094
38.4743,13,16.4188,10.24,26.6588
38.5137,11,21.1793,13.44,34.6193
38.5355,23,16.159,10.24,26.399
38.6239,11,21.1793,13.44,34.6193
38.699,19,23.0779,14.72,37.7979
38.7362,9,22.308,14.08,36.388
38.9165,15,30.8849,19.84,50.7249
38.9565,18,27.7946,17.92,45.7146
39.1876,18,27.7946,17.92,45.7146
39.4312,15,30.8849,19.84,50.7249
39.4518,15,30.8849,19.84,50.7249
39.6718,11,22.089,14.08,36.169
40.1174,16,19.0062,12.16,31.1662
40.1643,10,18.1997,11.52,29.7197
40.2713,20,20.7977,13.44,34.2377
40.3871,22,24.9656,16,40.9656
40.4552,15,31.8584,20.48,52.3384
40.796,21,25.5661,16.64,42.2061
40.8378,19,24.176,15.36,39.536
40.9185,14,25.256,16,41.256
41.0547,11,23.0342,14.72,37.7542
41.064,10,20.2818,12.8,33.0818
41.2368,15,32.8351,21.12,53.9551
41.5814,20,22.8066,14.72,37.5266
41.6814,10,20.2818,12.8,33.0818
41.7478,8,17.0695,10.88,27.9495
41.8037,7,27.3687,17.28,44.6487
41.8813,18,28.8338,18.56,47.3938
42.0411,20,22.8066,14.72,37.5266
42.0681,17,24.8886,16,40.8886
42.1539,5,26.6742,17.28,43.9542
42.2973,16,21.0639,13.44,34.5039
42.3035,22,25.8876,16.64,42.5276
42.3769,5,26.6742,17.28,43.9542
42.6595,13,19.3312,12.16,31.4912
42.6777,7,28.3509,17.92,46.2709
42.761,5,26.6742,17.28,43.9542
42.8546,13,19.3312,12.16,31.4912
42.9007,16,21.0639,13.44,34.5039
42.908,15,33.8864,21.76,55.6464
42.9675,19,26.2471,16.64,42.8871
42.9865,13,19.3312,12.16,31.4912
43.0988,24,20.7118,13.44,34.1518
43.1605,8,18.1451,11.52,29.6651
43.2952,17,25.9614,16.64,42.6014
43.3795,18,30.7915,19.84,50.6315
43.4329,19,26.2471,16.64,42.8871
43.5937,12,14.0123,8.96,22.9723
43.6367,18,30.7915,19.84,50.6315
43.8698,10,21.2022,13.44,34.6422
43.9167,12,14.0123,8.96,22.9723
44.0309,24,22.6592,14.72,37.3792
44.1345,24,22.6592,14.72,37.3792
44.3414,14,27.1374,17.28,44.4174
44.5362,15,35.9436,23.04,58.9836
44.6462,14,27.1374,17.28,44.4174
44.7096,21,26.5047,17.28,43.7847
44.7333,16,23.191,14.72,37.911
44.7928,5,27.7101,17.92,45.6301
44.8208,16,23.191,14.72,37.911
44.9517,13,21.3037,13.44,34.7437
44.9841,15,35.9436,23.04,58.9836
45.1261,13,21.3037,13.44,34.7437
45.2108,6,23.919,15.36,39.279
45.3042,24,24.5936,16,40.5936
45.3548,9,24.4139,15.36,39.7739
45.696,8,19.1144,12.16,31.2744
45.6989,6,23.919,15.36,39.279
45.8033,9,25.472,16,41.472
45.9002,24,25.607,16.64,42.247
46.0364,17,28.1073,17.92,46.0273
46.0832,13,22.2365,14.08,36.3165
46.1258,23,17.0915,10.88,27.9715
46.2131,17,28.1073,17.92,46.0273
46.2691,21,28.4995,18.56,47.0595
46.439,21,28.4995,18.56,47.0595
46.458,24,26.6758,17.28,43.9558
46.4592,7,29.3176,18.56,47.8776
46.4761,9,25.472,16,41.472
46.5183,16,24.1212,15.36,39.4812
46.8406,19,28.3447,17.92,46.2647
46.9988,6,25.88,16.64,42.52
47.029,10,22.1788,14.08,36.2588
47.0827,24,26.6758,17.28,43.9558
47.2444,6,25.88,16.64,42.52
47.4051,19,28.3447,17.92,46.2647
47.6271,21,29.4014,19.2,48.6014
47.8003,7,30.3774,19.2,49.5774
47.8042,24,28.6598,18.56,47.2198
47.9375,24,28.6598,18.56,47.2198
48.1803,14,28.0437,17.92,45.9637
48.2306,8,21.1406,13.44,34.5806
48.3951,17,29.0104,18.56,47.5704
48.5461,7,31.3122,19.84,51.1522
48.8823,8,22.0422,14.08,36.1222
49.0924,13,24.2101,15.36,39.5701
49.1535,22,26.9309,17.28,44.2109
49.2958,10,23.2217,14.72,37.9417
49.4135,8,22.0422,14.08,36.1222
49.5414,15,36.8994,23.68,60.5794
49.713,13,25.1322,16,41.1322
49.7613,24,29.7285,19.2,48.9285
49.8499,22,27.8656,17.92,45.7856
49.9174,20,24.7108,16,40.7108
49.9313,16,25.1798,16,41.1798
49.9719,20,24.7108,16,40.7108
50.2467,18,31.8317,20.48,52.3117
50.2695,13,25.1322,16,41.1322
50.475,5,28.6536,18.56,47.2136
50.59,24,30.7211,19.84,50.5611
50.6591,8,22.9537,14.72,37.6737
50.6719,6,26.8731,17.28,44.1531
50.8824,7,32.2292,20.48,52.7092
51.1249,18,33.779,21.76,55.539
51.245,18,33.779,21.76,55.539
51.2647,10,24.166,15.36,39.526
51.381,22,29.8473,19.2,49.0473
51.4034,16,27.103,17.28,44.383
51.4438,13,27.2291,17.28,44.5091
51.5068,20,25.6637,16.64,42.3037
51.5265,16,27.103,17.28,44.383
51.5755,6,27.8903,17.92,45.8103
51.7627,22,29.8473,19.2,49.0473
51.8072,13,27.2291,17.28,44.5091
51.8228,24,31.6709,20.48,52.1509
52.3043,9,26.5103,16.64,43.1503
52.3119,7,33.3073,21.12,54.4273
52.329,10,26.0389,16.64,42.6789
52.649,6,28.8978,18.56,47.4578
52.6888,24,32.5967,21.12,53.7167
52.755,14,29.128,18.56,47.688
52.8336,16,29.1298,18.56,47.6898
52.8395,10,27.0198,17.28,44.2998
52.974,22,30.8624,19.84,50.7024
53.0362,23,18.1177,11.52,29.6377
53.0433,12,17.0678,10.88,27.9478
53.0782,13,28.1671,17.92,46.0871
53.1703,16,29.1298,18.56,47.6898
53.1715,15,37.9344,24.32,62.2544
53.1974,12,17.0678,10.88,27.9478
53.2254,7,35.2386,22.4,57.6386
53.2374,7,35.2386,22.4,57.6386
53.3838,10,27.0198,17.28,44.2998
53.4503,19,29.4436,18.56,48.0036
53.643,6,29.9756,19.2,49.1756
53.6611,12,19.168,12.16,31.328
53.7189,20,26.5673,17.28,43.8473
53.9769,22,31.8283,20.48,52.3083
54.2004,12,19.168,12.16,31.328
54.2046,12,19.168,12.16,31.328
54.2457,14,30.2092,19.2,49.4092
54.6134,16,30.9738,19.84,50.8138
54.7938,18,35.7309,23.04,58.7709
54.8346,5,29.7185,19.2,48.9185
54.928,16,30.9738,19.84,50.8138
55.0075,17,31.848,20.48,52.328
55.0161,10,27.9393,17.92,45.8593
55.0281,9,27.4951,17.28,44.7751
55.0813,18,35.7309,23.04,58.7709
55.326,14,32.3043,20.48,52.7843
55.3485,13,30.1211,19.2,49.3211
55.4212,14,32.3043,20.48,52.7843
55.4436,17,32.8794,21.12,53.9994
55.4726,12,20.2322,12.8,33.0322
55.5257,17,32.8794,21.12,53.9994
55.5281,11,25.1264,16,41.1264
55.5374,13,30.1211,19.2,49.3211
55.7378,8,23.9982,15.36,39.3582
55.7571,22,33.7914,21.76,55.5514
55.7961,22,33.7914,21.76,55.5514
55.8531,17,32.8794,21.12,53.9994
56.1945,11,26.0588,16.64,42.6988
56.2026,18,36.8283,23.68,60.5083
56.3044,10,28.9567,18.56,47.5167
56.3188,7,36.1947,23.04,59.2347
56.3589,12,21.3177,13.44,34.7577
56.4292,11,26.0588,16.64,42.6988
56.4405,9,29.4121,18.56,47.9721
56.4702,8,26.0314,16.64,42.6714
56.5175,5,30.6479,19.84,50.4879
56.7668,9,29.4121,18.56,47.9721
56.7879,8,26.0314,16.64,42.6714
56.8892,22,34.7771,22.4,57.1771
56.9083,13,33.08,21.12,54.2
57.1649,13,33.08,21.12,54.2
57.342,19,30.4693,19.2,49.6693
57.3576,7,38.0182,24.32,62.3382
57.372,15,38.9436,24.96,63.9036
57.4712,13,33.08,21.12,54.2
57.486,7,38.0182,24.32,62.3382
57.6629,16,33.9481,21.76,55.7081
58.0847,16,33.9481,21.76,55.7081
58.128,16,33.9481,21.76,55.7081
58.1535,19,32.5335,20.48,53.0135
58.1723,22,35.7979,23.04,58.8379
58.175,13,34.0739,21.76,55.8339
58.1812,19,32.5335,20.48,53.0135
58.1852,8,26.9683,17.28,44.2483
58.1958,20,27.4968,17.92,45.4168
58.4527,14,33.3021,21.12,54.4221
58.4747,21,30.4654,19.84,50.3054
58.5551,5,31.6074,20.48,52.0874
58.7421,12,22.2638,14.08,36.3438
59.2295,18,37.8904,24.32,62.2104
59.2349,21,31.425,20.48,51.905
59.3998,19,33.6322,21.12,54.7522
59.4412,22,36.7722,23.68,60.4522
59.5383,9,31.4164,19.84,51.2564
59.6021,14,34.3422,21.76,56.1022
59.886,12,23.2961,14.72,38.0161
59.8898,9,32.4322,20.48,52.9122
60.0792,21,32.434,21.12,53.554
60.2113,16,34.8935,22.4,57.2935
60.2144,10,29.9444,19.2,49.1444
60.4705,11,27.0234,17.28,44.3034
60.5406,9,32.4322,20.48,52.9122
60.6595,5,34.7867,22.4,57.1867
60.7778,24,34.6578,22.4,57.0578
60.8818,8,27.9662,17.92,45.8862
61.0284,24,34.6578,22.4,57.0578
61.0546,18,38.9274,24.96,63.8874
61.2885,5,34.7867,22.4,57.1867
61.3566,11,29.0902,18.56,47.6502
61.3634,5,34.7867,22.4,57.1867
61.4447,21,34.4297,22.4,56.8297
61.4475,11,29.0902,18.56,47.6502
61.5054,10,30.8788,19.84,50.7188
61.7633,21,35.3954,23.04,58.4354
62.057,14,35.4244,22.4,57.8244
62.077,13,35.9477,23.04,58.9877
62.1684,21,35.3954,23.04,58.4354
62.3824,8,29.0658,18.56,47.6258
62.4413,16,36.8824,23.68,60.5624
62.4822,13,35.9477,23.04,58.9877
62.6906,24,35.6116,23.04,58.6516
62.7684,7,39.0419,24.96,64.0019
62.9298,16,36.8824,23.68,60.5624
62.9307,11,31.0496,19.84,50.8896
63.1614,6,30.9111,19.84,50.7511
63.2811,23,19.1836,12.16,31.3436
63.3583,9,33.4893,21.12,54.6093
63.3789,21,37.4101,24.32,61.7301
63.5228,21,37.4101,24.32,61.7301
63.5667,11,31.0496,19.84,50.8896
63.7764,13,37.0121,23.68,60.6921
63.8181,7,39.9421,25.6,65.5421
63.8462,8,30.0077,19.2,49.2077
63.85,10,31.8502,20.48,52.3302
63.858,20,29.5767,19.2,48.7767
64.033,15,39.9319,25.6,65.5319
64.0786,5,36.6727,23.68,60.3527
64.1968,20,29.5767,19.2,48.7767
64.2681,5,36.6727,23.68,60.3527
64.4656,6,32.9288,21.12,54.0488
64.4982,6,32.9288,21.12,54.0488
65.0775,19,34.5442,21.76,56.3042
