time_s,ue_id,tx_bytes,rx_bytes
20.8791,10,72000000,0
20.9468,9,48000000,0
20.9971,6,60000000,0
21.0031,24,48000000,0
21.0146,8,56000000,0
21.0415,9,48000000,0
21.0496,19,36000000,0
21.1669,16,44000000,0
21.1708,5,48000000,0
21.2103,19,36000000,0
21.2177,8,60000000,0
21.4617,9,48000000,0
21.4901,6,60000000,0
21.5149,21,28000000,0
21.7862,8,60000000,0
21.8222,17,40000000,0
21.9985,15,48000000,0
22.0995,23,32000000,0
22.1478,16,52000000,0
22.2048,9,52000000,0
22.2995,24,56000000,0
22.3503,24,56000000,0
22.3585,16,52000000,0
22.4616,19,44000000,0
22.8723,20,52000000,0
23.0677,19,44000000,0
23.0864,18,40000000,0
23.2349,20,52000000,0
23.3616,6,64000000,0
23.4424,20,52000000,0
23.4953,8,64000000,0
23.6534,5,56000000,0
23.8078,11,60000000,0
23.8478,5,56000000,0
23.9039,13,56000000,0
23.9414,14,64000000,0
24.1297,10,76000000,0
24.5241,12,36000000,0
24.5833,20,56000000,0
24.6436,14,68000000,0
24.6947,8,68000000,0
24.7458,5,68000000,0
24.7753,19,48000000,0
24.7958,16,56000000,0
24.9688,5,68000000,0
24.9839,10,80000000,0
25.0725,5,68000000,0
25.2123,11,64000000,0
25.2861,7,88000000,0
25.3298,17,44000000,0
25.5594,21,32000000,0
25.7596,12,48000000,0
25.7727,7,88000000,0
25.8224,13,60000000,0
25.8848,12,48000000,0
25.9121,5,72000000,0
25.9574,12,48000000,0
25.959,24,64000000,0
26.153,10,84000000,0
26.2705,22,44000000,0
26.3753,17,48000000,0
26.5743,7,92000000,0
26.6482,24,64000000,0
27.0643,15,52000000,0
27.2192,6,68000000,0
27.342,18,48000000,0
27.3865,22,52000000,0
27.4512,11,72000000,0
27.5806,22,52000000,0
27.6623,7,100000000,0
27.6641,18,48000000,0
27.7536,7,100000000,0
27.7653,24,68000000,0
27.8577,15,56000000,0
27.9442,11,72000000,0
28.0034,16,64000000,0
28.0219,23,36000000,0
28.0435,9,56000000,0
28.0596,8,72000000,0
28.1575,21,36000000,0
28.3413,6,72000000,0
28.3424,10,88000000,0
28.5688,16,64000000,0
28.6097,7,104000000,0
28.6572,12,52000000,0
28.8325,15,64000000,0
28.8741,22,56000000,0
28.9564,9,64000000,0
28.9567,11,76000000,0
28.9709,15,64000000,0
29.0615,9,64000000,0
29.1091,17,52000000,0
29.3304,5,76000000,0
29.5338,18,52000000,0
29.6617,24,72000000,0
29.8591,11,80000000,0
29.9795,15,72000000,0
30.2322,9,68000000,0
30.4539,5,88000000,0
30.5528,15,72000000,0
30.6456,21,40000000,0
30.6506,20,60000000,0
30.7966,5,88000000,0
30.8279,5,88000000,0
31.5303,17,64000000,0
31.5327,6,76000000,0
31.7031,14,72000000,0
31.7382,15,76000000,0
31.7502,18,60000000,0
31.8347,11,92000000,0
31.9713,13,64000000,0
32.1175,17,64000000,0
32.1245,11,92000000,0
32.1304,18,64000000,0
32.1375,11,92000000,0
32.1436,5,92000000,0
32.1447,22,64000000,0
32.2103,17,64000000,0
32.2556,6,80000000,0
32.2904,21,44000000,0
32.3005,22,64000000,0
32.6417,15,80000000,0
32.6671,16,68000000,0
32.6682,18,68000000,0
32.8137,10,96000000,0
33.0036,8,80000000,0
33.1211,10,96000000,0
33.1456,7,108000000,0
33.1602,14,80000000,0
33.2497,6,88000000,0
33.2777,18,72000000,0
33.367,13,72000000,0
33.4591,14,84000000,0
33.5589,8,80000000,0
33.5794,13,76000000,0
33.6549,6,88000000,0
33.9025,7,112000000,0
33.9169,18,76000000,0
34.0126,20,64000000,0
34.0673,14,84000000,0
34.1121,13,76000000,0
34.1433,12,60000000,0
34.1835,18,76000000,0
34.2583,10,100000000,0
34.5375,9,72000000,0
34.5855,23,40000000,0
34.6611,8,84000000,0
34.7335,12,64000000,0
34.7479,6,92000000,0
34.7569,14,88000000,0
34.8104,19,52000000,0
34.8879,12,64000000,0
34.9097,22,76000000,0
35.0744,5,104000000,0
35.1633,21,48000000,0
35.1753,22,76000000,0
35.2312,5,104000000,0
35.2852,5,104000000,0
35.2868,18,80000000,0
35.481,22,76000000,0
35.5769,6,104000000,0
35.582,9,80000000,0
35.6054,16,72000000,0
35.6685,6,104000000,0
35.6788,14,96000000,0
35.7322,15,84000000,0
35.7552,20,68000000,0
35.7663,6,104000000,0
35.8405,9,80000000,0
35.9842,14,96000000,0
36.2442,21,52000000,0
36.2912,7,120000000,0
36.3456,7,120000000,0
36.712,16,76000000,0
36.851,18,84000000,0
36.8938,14,100000000,0
37.0102,10,108000000,0
37.1707,10,108000000,0
37.2096,22,88000000,0
37.2901,13,84000000,0
37.3254,22,88000000,0
37.3672,11,96000000,0
37.637,6,112000000,0
37.6936,16,80000000,0
37.7755,13,88000000,0
37.7923,22,96000000,0
37.9871,13,88000000,0
38.0166,21,56000000,0
38.0545,6,112000000,0
38.1122,23,44000000,0
38.141,10,116000000,0
38.2195,22,96000000,0
38.2242,10,116000000,0
38.2667,15,88000000,0
38.3128,22,96000000,0
38.5381,24,76000000,0
38.5478,11,100000000,0
38.5717,12,68000000,0
38.6422,18,92000000,0
39.081,18,92000000,0
39.1207,20,72000000,0
39.3871,16,84000000,0
39.403,7,124000000,0
39.6055,17,68000000,0
39.8214,22,108000000,0
39.8935,24,84000000,0
40.1839,7,128000000,0
40.2124,22,108000000,0
40.2293,22,108000000,0
40.3788,24,84000000,0
40.7812,16,88000000,0
40.7929,10,124000000,0
40.9898,10,124000000,0
41.1189,12,72000000,0
41.1384,9,88000000,0
41.2042,21,64000000,0
41.3193,21,64000000,0
41.3727,11,104000000,0
41.4189,9,88000000,0
41.4636,8,88000000,0
41.5733,18,100000000,0
41.619,5,108000000,0
41.7622,20,80000000,0
42.0125,18,100000000,0
42.0471,6,116000000,0
42.1249,17,76000000,0
42.1267,11,108000000,0
42.1373,19,60000000,0
42.3133,20,80000000,0
42.3423,8,92000000,0
42.3995,19,60000000,0
42.4227,17,76000000,0
42.5226,21,68000000,0
42.5836,5,112000000,0
42.5957,15,92000000,0
43.1109,17,80000000,0
43.1404,23,52000000,0
43.1744,18,104000000,0
43.3923,19,72000000,0
43.423,24,92000000,0
43.4619,22,112000000,0
43.5106,23,56000000,0
43.548,19,72000000,0
43.5671,24,92000000,0
43.632,6,120000000,0
43.6828,12,76000000,0
43.9415,23,56000000,0
43.9616,19,72000000,0
44.0129,18,108000000,0
44.081,10,128000000,0
44.1751,20,84000000,0
44.1792,17,88000000,0
44.5628,17,88000000,0
44.6306,19,76000000,0
44.6602,11,116000000,0
44.802,24,96000000,0
45.0743,14,104000000,0
45.1054,11,116000000,0
45.1762,10,132000000,0
45.3153,22,116000000,0
45.7821,16,96000000,0
45.8583,8,104000000,0
45.9016,9,92000000,0
45.975,6,128000000,0
46.0249,17,100000000,0
46.025,17,100000000,0
46.1418,19,88000000,0
46.1572,17,100000000,0
46.2275,19,88000000,0
46.2418,8,108000000,0
46.3377,16,96000000,0
46.3597,20,92000000,0
46.36,6,128000000,0
46.3764,8,108000000,0
46.5605,13,92000000,0
46.5768,20,92000000,0
46.6342,8,108000000,0
46.6949,19,88000000,0
46.7064,24,100000000,0
46.725,12,80000000,0
46.7374,15,96000000,0
46.9832,18,112000000,0
47.0519,14,108000000,0
47.0866,23,60000000,0
47.3398,6,132000000,0
47.4124,17,104000000,0
47.5803,9,96000000,0
47.8634,19,92000000,0
48.0599,24,112000000,0
48.0999,22,120000000,0
48.1179,24,112000000,0
48.1342,18,116000000,0
48.4279,17,108000000,0
48.4722,23,64000000,0
48.5174,12,84000000,0
48.5441,24,112000000,0
48.8191,13,96000000,0
48.9458,6,136000000,0
49.0562,7,136000000,0
49.1968,15,100000000,0
49.2755,7,136000000,0
49.3391,23,68000000,0
49.4207,12,88000000,0
49.525,22,124000000,0
49.7058,18,120000000,0
49.8078,24,116000000,0
49.815,21,72000000,0
50.0355,5,116000000,0
50.1847,12,96000000,0
50.2468,23,72000000,0
50.2863,22,128000000,0
50.5091,6,140000000,0
50.5202,12,96000000,0
50.528,11,120000000,0
50.5756,16,104000000,0
50.5843,8,112000000,0
50.7277,20,100000000,0
50.9708,24,124000000,0
51.0564,15,104000000,0
51.092,21,80000000,0
51.1788,20,100000000,0
51.2355,5,120000000,0
51.242,21,80000000,0
51.2437,9,100000000,0
51.2545,16,108000000,0
51.3359,8,116000000,0
51.5892,12,104000000,0
51.6278,16,112000000,0
51.6332,24,124000000,0
51.6408,12,104000000,0
51.75,22,132000000,0
52.0399,16,112000000,0
52.215,8,120000000,0
52.3127,14,112000000,0
52.3545,11,124000000,0
52.5449,12,108000000,0
52.5876,24,128000000,0
52.7696,16,116000000,0
52.8482,20,108000000,0
53.0873,11,128000000,0
53.099,20,108000000,0
53.4332,17,112000000,0
53.5364,21,84000000,0
53.6862,18,124000000,0
53.7295,16,120000000,0
53.84,23,76000000,0
53.8672,22,136000000,0
53.9129,11,132000000,0
54.3704,7,140000000,0
54.985,22,140000000,0
55.0062,11,140000000,0
55.0117,8,124000000,0
55.0119,9,104000000,0
55.1758,11,140000000,0
55.8334,19,96000000,0
55.8359,17,116000000,0
55.9382,23,84000000,0
55.9662,23,84000000,0
56.1266,6,148000000,0
56.2229,22,144000000,0
56.3001,9,116000000,0
56.3049,21,92000000,0
56.3084,10,136000000,0
56.3666,18,128000000,0
56.4917,7,144000000,0
56.5457,15,108000000,0
56.5807,9,116000000,0
56.592,19,100000000,0
56.6476,6,148000000,0
56.6488,9,116000000,0
56.7688,5,124000000,0
56.7963,21,100000000,0
56.8408,14,116000000,0
57.2251,24,136000000,0
57.2628,21,104000000,0
57.2763,21,104000000,0
57.4227,24,136000000,0
57.4258,11,144000000,0
57.5637,18,132000000,0
57.5947,21,104000000,0
57.6439,9,120000000,0
57.7693,13,100000000,0
57.7751,10,140000000,0
57.838,14,124000000,0
57.8495,8,128000000,0
58.0997,11,152000000,0
58.136,14,124000000,0
58.2288,24,140000000,0
58.6955,12,120000000,0
58.7142,11,152000000,0
58.7543,12,120000000,0
58.762,21,112000000,0
59.1367,21,112000000,0
59.2207,23,88000000,0
59.3028,9,128000000,0
59.3201,12,120000000,0
59.3301,17,120000000,0
59.3972,9,128000000,0
59.5719,16,132000000,0
59.6391,10,144000000,0
59.6945,15,112000000,0
59.754,16,132000000,0
59.9277,13,104000000,0
60.0625,20,112000000,0
60.1733,21,120000000,0
60.2235,16,136000000,0
60.3435,18,136000000,0
60.3638,24,144000000,0
60.4163,7,148000000,0
60.4265,15,116000000,0
60.6204,16,136000000,0
60.6403,17,128000000,0
60.7357,21,120000000,0
60.9949,23,96000000,0
61.2056,19,104000000,0
61.3243,17,128000000,0
61.344,12,124000000,0
61.369,23,96000000,0
61.3938,16,140000000,0
61.8667,9,132000000,0
62.098,18,140000000,0
62.1392,5,128000000,0
62.2863,8,132000000,0
62.3645,15,124000000,0
62.5589,13,112000000,0
62.6205,16,144000000,0
62.7221,15,128000000,0
62.8933,20,116000000,0
62.962,23,100000000,0
63.0676,14,128000000,0
63.0786,13,112000000,0
63.1272,11,160000000,0
63.1431,9,136000000,0
63.231,15,128000000,0
63.2412,22,148000000,0
63.5534,11,160000000,0
63.6783,8,136000000,0
63.6843,5,132000000,0
63.6907,7,152000000,0
63.8139,16,148000000,0
63.8716,14,132000000,0
64.0528,10,148000000,0
64.0618,22,152000000,0
64.2315,18,144000000,0
64.2551,9,144000000,0
64.3609,6,152000000,0
64.3845,17,136000000,0
64.5387,17,136000000,0
64.6735,14,136000000,0
64.7158,9,144000000,0
64.8815,16,152000000,0
64.8991,24,148000000,0
64.964,8,140000000,0
65.2481,6,160000000,0
65.297,14,140000000,0
65.3258,18,148000000,0
65.4204,20,120000000,0
65.4727,19,108000000,0
65.5681,16,160000000,0
65.5716,21,124000000,0
65.6772,24,156000000,0
65.6872,8,148000000,0
65.7264,6,160000000,0
65.7363,17,140000000,0
65.74,16,160000000,0
65.7811,5,136000000,0
65.9056,8,148000000,0
66.0346,11,168000000,0
66.0443,13,116000000,0
66.0903,24,156000000,0
66.2227,14,144000000,0
66.2359,22,156000000,0
66.4898,11,172000000,0
66.6853,18,152000000,0
66.7099,16,164000000,0
66.8003,11,172000000,0
66.8018,10,152000000,0
66.8156,17,144000000,0
66.861,8,152000000,0
67.1576,6,164000000,0
67.3675,22,160000000,0
67.4785,19,124000000,0
67.4791,13,120000000,0
67.6522,19,124000000,0
67.854,19,124000000,0
67.8542,14,152000000,0
68.0023,9,148000000,0
68.1383,19,124000000,0
68.1855,14,152000000,0
68.2392,10,160000000,0
68.2401,22,172000000,0
68.3421,22,172000000,0
68.3577,22,172000000,0
68.4589,10,164000000,0
68.5299,12,132000000,0
68.599,13,124000000,0
68.6669,12,136000000,0
68.7282,5,144000000,0
68.7395,17,148000000,0
68.7725,16,168000000,0
68.8396,23,108000000,0
68.8614,19,132000000,0
68.9476,24,160000000,0
68.9734,10,164000000,0
69.0075,23,108000000,0
69.0347,19,132000000,0
69.0739,15,132000000,0
69.1205,8,156000000,0
69.2073,5,148000000,0
69.2975,12,140000000,0
69.4216,5,148000000,0
69.4401,12,140000000,0
69.9175,20,124000000,0
70.0468,11,180000000,0
70.1027,17,152000000,0
70.1823,24,164000000,0
70.3169,22,180000000,0
70.4127,11,180000000,0
70.4344,12,144000000,0
70.6224,6,168000000,0
70.6705,22,180000000,0
70.7098,21,132000000,0
70.8654,16,176000000,0
70.9048,21,132000000,0
71.4747,16,176000000,0
71.7482,20,128000000,0
71.8059,22,184000000,0
72.0376,5,152000000,0
72.1535,13,128000000,0
72.7263,15,136000000,0
72.7331,19,136000000,0
72.8368,12,148000000,0
73.0222,8,160000000,0
73.0662,13,136000000,0
73.0769,14,160000000,0
73.1351,14,160000000,0
73.2744,9,152000000,0
73.3677,16,184000000,0
73.6217,13,136000000,0
73.8886,16,184000000,0
74.0767,5,156000000,0
74.1694,18,156000000,0
74.4882,24,168000000,0
74.5125,13,140000000,0
74.5328,14,168000000,0
74.6386,14,168000000,0
74.7327,23,112000000,0
74.7939,11,184000000,0
75.0267,15,140000000,0
75.105,10,168000000,0
75.1405,18,160000000,0
75.2202,13,144000000,0
75.2334,20,136000000,0
75.3569,20,136000000,0
75.4912,14,176000000,0
75.7264,23,120000000,0
75.7632,14,176000000,0
75.7917,15,144000000,0
75.7986,21,136000000,0
76.153,24,172000000,0
76.2341,23,120000000,0
76.2496,13,148000000,0
76.2817,7,156000000,0
76.4554,6,176000000,0
76.5352,14,180000000,0
76.5742,6,176000000,0
76.8648,12,152000000,0
77.0046,22,188000000,0
77.2401,16,188000000,0
77.4581,19,140000000,0
77.7042,20,144000000,0
77.8597,12,156000000,0
77.9056,8,164000000,0
77.9505,20,144000000,0
77.98,5,160000000,0
78.2235,11,188000000,0
78.321,19,144000000,0
78.3397,22,192000000,0
78.6152,13,152000000,0
78.7063,7,160000000,0
78.8377,12,168000000,0
78.9618,23,124000000,0
79.0938,12,168000000,0
79.1186,24,176000000,0
79.1754,16,192000000,0
79.2615,21,140000000,0
79.2656,18,164000000,0
79.3918,12,168000000,0
79.3994,17,156000000,0
79.4644,15,148000000,0
79.9048,19,148000000,0
80.1243,24,180000000,0
80.1518,12,172000000,0
80.2017,22,200000000,0
80.2039,22,200000000,0
80.2204,8,168000000,0
80.3555,18,168000000,0
80.5251,20,152000000,0
80.6696,7,164000000,0
80.7484,20,152000000,0
80.7778,21,144000000,0
80.7838,6,180000000,0
80.8118,23,128000000,0
80.9899,17,160000000,0
81.3146,18,172000000,0
81.4959,14,188000000,0
81.5275,12,176000000,0
81.6803,15,156000000,0
81.6908,13,156000000,0
81.7202,16,196000000,0
81.8718,14,188000000,0
81.8838,23,136000000,0
81.8949,8,172000000,0
81.9225,21,148000000,0
82.1295,7,168000000,0
82.1849,12,184000000,0
82.1992,11,192000000,0
82.2708,18,176000000,0
82.3265,15,156000000,0
82.3721,23,136000000,0
82.435,6,188000000,0
82.5146,13,160000000,0
82.6548,9,156000000,0
82.6788,21,156000000,0
82.7039,21,156000000,0
82.7404,19,152000000,0
82.7714,12,184000000,0
82.933,6,188000000,0
83.1081,5,164000000,0
83.152,17,164000000,0
83.2392,10,172000000,0
83.2875,24,184000000,0
83.6226,22,208000000,0
83.7094,23,140000000,0
83.8664,14,192000000,0
83.9097,8,176000000,0
84.1764,22,208000000,0
84.2914,6,192000000,0
84.3147,13,164000000,0
84.4073,21,160000000,0
84.7445,24,188000000,0
84.8298,17,172000000,0
85.023,7,172000000,0
85.092,16,200000000,0
85.1509,6,196000000,0
85.1623,23,144000000,0
85.1773,13,172000000,0
85.2886,17,172000000,0
85.4068,5,168000000,0
85.7149,10,180000000,0
85.7568,15,160000000,0
85.826,13,172000000,0
85.854,10,180000000,0
85.97,6,200000000,0
86.1485,14,196000000,0
86.3583,20,160000000,0
86.5817,20,160000000,0
86.6646,15,164000000,0
86.9245,10,188000000,0
86.9907,7,176000000,0
87.0332,23,148000000,0
87.1366,12,188000000,0
87.1656,6,208000000,0
87.4226,14,200000000,0
87.4721,10,188000000,0
87.4815,6,208000000,0
87.5006,9,160000000,0
87.5682,15,168000000,0
87.8902,17,176000000,0
87.9144,21,164000000,0
87.9203,22,212000000,0
88.0535,8,180000000,0
88.1761,5,176000000,0
88.1836,20,164000000,0
88.3131,5,176000000,0
88.8309,8,184000000,0
88.8755,21,168000000,0
88.9134,19,156000000,0
88.937,15,172000000,0
89.0574,22,220000000,0
89.1505,14,204000000,0
89.2131,6,212000000,0
89.2517,5,184000000,0
89.2807,5,184000000,0
89.3245,22,220000000,0
89.3976,16,204000000,0
89.4158,7,180000000,0
89.8411,24,200000000,0
89.8426,24,200000000,0
90.1686,24,200000000,0
90.1755,9,164000000,0
90.249,5,192000000,0
90.2505,20,168000000,0
90.2552,11,196000000,0
90.3804,19,164000000,0
90.6026,5,192000000,0
90.6934,22,224000000,0
90.7114,8,188000000,0
90.7846,14,208000000,0
90.8537,19,164000000,0
90.9052,12,192000000,0
91.2418,17,180000000,0
91.3961,7,188000000,0
91.5777,13,176000000,0
91.6153,5,196000000,0
91.8156,7,188000000,0
91.9159,12,196000000,0
91.9287,21,172000000,0
92.0208,20,180000000,0
92.0532,22,228000000,0
92.1259,8,192000000,0
92.3652,20,184000000,0
92.4669,15,176000000,0
92.665,20,184000000,0
92.9444,20,184000000,0
92.9767,6,220000000,0
93.2851,12,200000000,0
93.4172,21,180000000,0
93.4439,13,180000000,0
93.473,6,224000000,0
93.6378,17,184000000,0
93.8026,21,180000000,0
93.8179,23,152000000,0
93.8512,9,172000000,0
93.9248,6,224000000,0
94.1058,9,172000000,0
94.1302,11,200000000,0
94.1765,22,240000000,0
94.2852,20,188000000,0
94.2876,8,196000000,0
94.3193,7,192000000,0
94.5108,21,184000000,0
94.5114,22,240000000,0
94.5144,15,184000000,0
94.6001,15,184000000,0
94.7951,12,204000000,0
94.8533,22,240000000,0
94.9318,18,180000000,0
95.0224,23,156000000,0
95.0381,24,204000000,0
95.0468,9,180000000,0
95.0958,7,196000000,0
95.3741,5,200000000,0
95.4006,13,184000000,0
95.4078,16,212000000,0
95.4193,16,212000000,0
95.4752,9,180000000,0
95.4893,11,204000000,0
95.7904,6,228000000,0
95.89,23,160000000,0
95.8995,20,192000000,0
95.9948,12,208000000,0
96.1663,9,184000000,0
96.188,19,168000000,0
96.3283,16,216000000,0
96.3589,14,212000000,0
96.3699,8,200000000,0
96.5091,5,204000000,0
96.5498,11,208000000,0
96.8748,10,192000000,0
96.9091,17,188000000,0
96.9944,9,192000000,0
97.027,7,208000000,0
97.0368,7,208000000,0
97.2772,13,188000000,0
97.2991,18,184000000,0
97.3085,7,208000000,0
97.4348,9,192000000,0
97.484,15,188000000,0
97.547,19,172000000,0
98.2181,23,164000000,0
98.2427,14,224000000,0
98.3069,6,232000000,0
98.3258,8,204000000,0
98.3448,14,224000000,0
98.4622,16,228000000,0
98.5731,15,192000000,0
98.6827,14,224000000,0
98.6853,22,248000000,0
98.8427,5,208000000,0
98.8613,16,228000000,0
99.1256,16,228000000,0
99.268,20,196000000,0
99.2859,22,248000000,0
99.3043,21,188000000,0
99.382,6,236000000,0
99.4638,12,212000000,0
99.5002,17,192000000,0
99.5314,7,212000000,0
99.74,18,192000000,0
99.8141,24,212000000,0
99.8943,24,212000000,0
100.235,18,192000000,0
100.464,11,212000000,0
100.559,22,252000000,0
100.836,15,200000000,0
100.842,20,200000000,0
100.895,10,196000000,0
100.905,23,168000000,0
100.919,24,220000000,0
100.961,24,220000000,0
100.997,16,236000000,0
101.071,9,196000000,0
101.343,14,228000000,0
101.375,16,236000000,0
101.502,19,176000000,0
101.551,15,200000000,0
101.862,7,220000000,0
101.999,8,208000000,0
102.102,16,244000000,0
102.182,7,220000000,0
102.43,19,184000000,0
102.446,16,244000000,0
102.547,15,204000000,0
102.618,24,224000000,0
102.685,20,208000000,0
102.728,23,172000000,0
102.756,14,232000000,0
102.815,10,200000000,0
102.841,6,240000000,0
102.894,9,200000000,0
102.989,11,216000000,0
102.996,17,196000000,0
102.996,19,188000000,0
103.066,20,208000000,0
103.081,21,200000000,0
103.156,21,200000000,0
103.391,7,224000000,0
103.396,21,200000000,0
103.502,5,212000000,0
103.542,19,192000000,0
103.56,18,200000000,0
103.658,18,200000000,0
103.874,6,248000000,0
103.989,11,220000000,0
104.074,19,192000000,0
104.22,6,248000000,0
104.265,12,216000000,0
104.269,15,208000000,0
104.361,9,208000000,0
104.49,20,212000000,0
104.656,23,180000000,0
104.685,13,192000000,0
104.721,23,180000000,0
104.845,9,208000000,0
105.074,16,252000000,0
105.148,15,212000000,0
105.363,14,236000000,0
105.385,18,204000000,0
105.421,24,228000000,0
105.507,8,212000000,0
105.605,20,216000000,0
105.675,13,196000000,0
105.679,16,252000000,0
105.935,22,256000000,0
105.955,17,200000000,0
106.016,10,204000000,0
106.201,24,232000000,0
106.787,19,196000000,0
106.888,12,220000000,0
106.899,7,228000000,0
107.018,22,260000000,0
107.189,10,208000000,0
