time_s,ue_id,cpu_j,radio_j,total_j
11.1831,9,3.82836,2.56,6.38836
11.4409,23,7.06575,4.48,11.5458
11.5791,10,9.84057,6.4,16.2406
11.6218,21,2.89644,1.92,4.81644
11.6956,21,2.89644,1.92,4.81644
11.712,7,14.802,9.6,24.402
12.0499,7,14.802,9.6,24.402
12.4401,8,7.00724,4.48,11.4872
12.6089,14,11.8558,7.68,19.5358
12.6538,6,9.01082,5.76,14.7708
12.7322,24,5.89932,3.84,9.73932
12.7835,9,5.74666,3.84,9.58666
12.7991,10,10.8807,7.04,17.9207
12.8946,14,11.8558,7.68,19.5358
12.9189,24,5.89932,3.84,9.73932
12.9819,14,11.8558,7.68,19.5358
13.0339,7,15.901,10.24,26.141
13.0684,8,7.00724,4.48,11.4872
13.1066,22,9.34759,5.76,15.1076
13.3005,9,5.74666,3.84,9.58666
13.5423,17,8.07513,5.12,13.1951
13.6517,20,7.0705,4.48,11.5505
13.7099,16,5.1702,3.2,8.3702
13.8218,19,7.07008,4.48,11.5501
13.8335,13,8.59038,5.76,14.3504
13.927,14,12.8545,8.32,21.1745
14.1129,15,10.3435,6.4,16.7435
14.5437,21,3.84895,2.56,6.40895
14.5942,9,6.69747,4.48,11.1775
14.678,15,10.3435,6.4,16.7435
14.6968,10,11.8463,7.68,19.5263
14.7386,6,11.0365,7.04,18.0765
14.8176,7,18.0634,11.52,29.5834
14.9409,7,18.0634,11.52,29.5834
15.1474,6,11.0365,7.04,18.0765
15.2305,24,7.9177,5.12,13.0377
15.3304,11,11.8732,7.68,19.5532
15.348,18,7.05934,4.48,11.5393
15.4831,16,8.12658,5.12,13.2466
15.5804,12,6.79131,4.48,11.2713
15.6225,16,8.12658,5.12,13.2466
15.8221,24,7.9177,5.12,13.0377
16.1101,16,8.12658,5.12,13.2466
16.1409,21,4.80976,3.2,8.00976
16.2525,6,12.0197,7.68,19.6997
16.435,8,8.84183,5.76,14.6018
16.5351,8,8.84183,5.76,14.6018
16.6692,14,13.7833,8.96,22.7433
16.7192,12,7.77422,5.12,12.8942
16.7636,15,11.253,7.04,18.293
16.95,22,10.4417,6.4,16.8417
17.016,7,19.0094,12.16,31.1694
17.194,24,8.90317,5.76,14.6632
17.254,20,8.00004,5.12,13.12
17.3492,9,7.70615,5.12,12.8262
17.4953,11,12.7799,8.32,21.0999
17.6557,14,14.8781,9.6,24.4781
17.9717,5,11.4173,7.04,18.4573
18.011,20,9.08645,5.76,14.8465
18.0547,17,9.0866,5.76,14.8466
18.0778,18,8.05877,5.12,13.1788
18.1295,13,9.67462,6.4,16.0746
18.1922,24,10.8367,7.04,17.8767
18.2463,21,5.88362,3.84,9.72362
18.4146,7,19.9162,12.8,32.7162
18.5231,5,11.4173,7.04,18.4573
18.6508,24,10.8367,7.04,17.8767
18.9227,6,13.0342,8.32,21.3542
19.004,10,13.8689,8.96,22.8289
19.1196,16,9.17228,5.76,14.9323
19.3107,10,14.8502,9.6,24.4502
19.4464,11,13.8572,8.96,22.8172
19.5138,20,9.98754,6.4,16.3875
19.5501,13,11.6445,7.68,19.3245
19.7111,10,16.7916,10.88,27.6716
19.7212,18,9.04835,5.76,14.8083
19.859,8,10.8344,7.04,17.8744
19.9773,10,16.7916,10.88,27.6716
20.004,13,12.7364,8.32,21.0564
20.2068,10,16.7916,10.88,27.6716
20.2081,16,10.094,6.4,16.494
20.4435,8,12.7793,8.32,21.0993
20.6083,13,12.7364,8.32,21.0564
20.6427,8,13.7164,8.96,22.6764
20.7324,9,10.7219,7.04,17.7619
20.8791,10,17.7847,11.52,29.3047
20.9468,9,11.7979,7.68,19.4779
20.9971,6,15.0025,9.6,24.6025
21.0031,24,11.802,7.68,19.482
21.0146,8,13.7164,8.96,22.6764
21.0415,9,11.7979,7.68,19.4779
21.0496,19,8.99481,5.76,14.7548
21.1669,16,11.0157,7.04,18.0557
21.1708,5,12.4241,7.68,20.1041
21.2103,19,8.99481,5.76,14.7548
21.2177,8,14.7874,9.6,24.3874
21.4617,9,11.7979,7.68,19.4779
21.4901,6,15.0025,9.6,24.6025
21.5149,21,6.84635,4.48,11.3263
21.7862,8,14.7874,9.6,24.3874
21.8222,17,10.1049,6.4,16.5049
21.9985,15,12.2738,7.68,19.9538
22.0995,23,8.03618,5.12,13.1562
22.1478,16,13.0459,8.32,21.3659
22.2048,9,12.7325,8.32,21.0525
22.2995,24,13.7155,8.96,22.6755
22.3503,24,13.7155,8.96,22.6755
22.3585,16,13.0459,8.32,21.3659
22.4616,19,11.1471,7.04,18.1871
22.8723,20,12.8512,8.32,21.1712
23.0677,19,11.1471,7.04,18.1871
23.0864,18,10.0479,6.4,16.4479
23.2349,20,12.8512,8.32,21.1712
23.3616,6,16.0665,10.24,26.3065
23.4424,20,12.8512,8.32,21.1712
23.4953,8,15.8787,10.24,26.1187
23.6534,5,14.4403,8.96,23.4003
23.8078,11,14.7812,9.6,24.3812
23.8478,5,14.4403,8.96,23.4003
23.9039,13,13.7144,8.96,22.6744
23.9414,14,15.7953,10.24,26.0353
24.1297,10,18.7517,12.16,30.9117
24.5241,12,8.8302,5.76,14.5902
24.5833,20,13.8086,8.96,22.7686
24.6436,14,16.7479,10.88,27.6279
24.6947,8,16.9249,10.88,27.8049
24.7458,5,17.5079,10.88,28.3879
24.7753,19,12.0894,7.68,19.7694
24.7958,16,14.0426,8.96,23.0026
24.9688,5,17.5079,10.88,28.3879
24.9839,10,19.6538,12.8,32.4538
25.0725,5,17.5079,10.88,28.3879
25.2123,11,15.7425,10.24,25.9825
25.2861,7,22.0295,14.08,36.1095
25.3298,17,11.0111,7.04,18.0511
25.5594,21,7.78162,5.12,12.9016
25.7596,12,11.7278,7.68,19.4078
25.7727,7,22.0295,14.08,36.1095
25.8224,13,14.694,9.6,24.294
25.8848,12,11.7278,7.68,19.4078
25.9121,5,18.5489,11.52,30.0689
25.9574,12,11.7278,7.68,19.4078
25.959,24,15.8231,10.24,26.0631
26.153,10,20.7135,13.44,34.1535
26.2705,22,11.3694,7.04,18.4094
26.3753,17,12.0278,7.68,19.7078
26.5743,7,23.0397,14.72,37.7597
26.6482,24,15.8231,10.24,26.0631
27.0643,15,13.3212,8.32,21.6412
27.2192,6,17.0636,10.88,27.9436
27.342,18,12.1571,7.68,19.8371
27.3865,22,13.3766,8.32,21.6966
27.4512,11,17.7042,11.52,29.2242
27.5806,22,13.3766,8.32,21.6966
27.6623,7,25.0438,16,41.0438
27.6641,18,12.1571,7.68,19.8371
27.7536,7,25.0438,16,41.0438
27.7653,24,16.9071,10.88,27.7871
27.8577,15,14.3677,8.96,23.3277
27.9442,11,17.7042,11.52,29.2242
28.0034,16,15.9253,10.24,26.1653
28.0219,23,9.06709,5.76,14.8271
28.0435,9,13.7113,8.96,22.6713
28.0596,8,17.9534,11.52,29.4734
28.1575,21,8.70726,5.76,14.4673
28.3413,6,18.1142,11.52,29.6342
28.3424,10,21.7237,14.08,35.8037
28.5688,16,15.9253,10.24,26.1653
28.6097,7,26.1292,16.64,42.7692
28.6572,12,12.7374,8.32,21.0574
28.8325,15,16.4534,10.24,26.6934
28.8741,22,14.4301,8.96,23.3901
28.9564,9,15.8296,10.24,26.0696
28.9567,11,18.6233,12.16,30.7833
28.9709,15,16.4534,10.24,26.6934
29.0615,9,15.8296,10.24,26.0696
29.1091,17,12.9569,8.32,21.2769
29.3304,5,19.4885,12.16,31.6485
29.5338,18,13.0625,8.32,21.3825
29.6617,24,17.8972,11.52,29.4172
29.8591,11,19.6151,12.8,32.4151
29.9795,15,18.4598,11.52,29.9798
30.2322,9,16.9206,10.88,27.8006
30.4539,5,22.5456,14.08,36.6256
30.5528,15,18.4598,11.52,29.9798
30.6456,21,9.767,6.4,16.167
30.6506,20,14.8947,9.6,24.4947
30.7966,5,22.5456,14.08,36.6256
30.8279,5,22.5456,14.08,36.6256
31.5303,17,16.1945,10.24,26.4345
31.5327,6,19.1019,12.16,31.2619
31.7031,14,17.7973,11.52,29.3173
31.7382,15,19.3875,12.16,31.5475
31.7502,18,15.0805,9.6,24.6805
31.8347,11,22.6073,14.72,37.3273
31.9713,13,15.755,10.24,25.995
32.1175,17,16.1945,10.24,26.4345
32.1245,11,22.6073,14.72,37.3273
32.1304,18,16.0615,10.24,26.3015
32.1375,11,22.6073,14.72,37.3273
32.1436,5,23.6422,14.72,38.3622
32.1447,22,16.4035,10.24,26.6435
32.2103,17,16.1945,10.24,26.4345
32.2556,6,20.1043,12.8,32.9043
32.2904,21,10.8429,7.04,17.8829
32.3005,22,16.4035,10.24,26.6435
32.6417,15,20.4045,12.8,33.2045
32.6671,16,16.9511,10.88,27.8311
32.6682,18,17.0688,10.88,27.9488
32.8137,10,23.686,15.36,39.046
33.0036,8,19.8376,12.8,32.6376
33.1211,10,23.686,15.36,39.046
33.1456,7,27.0869,17.28,44.3669
33.1602,14,19.8798,12.8,32.6798
33.2497,6,22.1428,14.08,36.2228
33.2777,18,18.041,11.52,29.561
33.367,13,17.92,11.52,29.44
33.4591,14,20.9339,13.44,34.3739
33.5589,8,19.8376,12.8,32.6376
33.5794,13,18.9484,12.16,31.1084
33.6549,6,22.1428,14.08,36.2228
33.9025,7,28.0706,17.92,45.9906
33.9169,18,19.0341,12.16,31.1941
34.0126,20,15.8164,10.24,26.0564
34.0673,14,20.9339,13.44,34.3739
34.1121,13,18.9484,12.16,31.1084
34.1433,12,14.7415,9.6,24.3415
34.1835,18,19.0341,12.16,31.1941
34.2583,10,24.7009,16,40.7009
34.5375,9,17.9044,11.52,29.4244
34.5855,23,10.0399,6.4,16.4399
34.6611,8,20.8759,13.44,34.3159
34.7335,12,15.7289,10.24,25.9689
34.7479,6,23.1344,14.72,37.8544
34.7569,14,21.9214,14.08,36.0014
34.8104,19,13.0278,8.32,21.3478
34.8879,12,15.7289,10.24,25.9689
34.9097,22,19.4173,12.16,31.5773
35.0744,5,26.6115,16.64,43.2515
35.1633,21,11.7564,7.68,19.4364
35.1753,22,19.4173,12.16,31.5773
35.2312,5,26.6115,16.64,43.2515
35.2852,5,26.6115,16.64,43.2515
35.2868,18,19.9362,12.8,32.7362
35.481,22,19.4173,12.16,31.5773
35.5769,6,26.1913,16.64,42.8313
35.582,9,19.9061,12.8,32.7061
35.6054,16,18.0296,11.52,29.5496
35.6685,6,26.1913,16.64,42.8313
35.6788,14,23.758,15.36,39.118
35.7322,15,21.3861,13.44,34.8261
35.7552,20,16.7998,10.88,27.6798
35.7663,6,26.1913,16.64,42.8313
35.8405,9,19.9061,12.8,32.7061
35.9842,14,23.758,15.36,39.118
36.2442,21,12.711,8.32,21.031
36.2912,7,29.9196,19.2,49.1196
36.3456,7,29.9196,19.2,49.1196
36.712,16,19.0252,12.16,31.1852
36.851,18,20.8619,13.44,34.3019
36.8938,14,24.7713,16,40.7713
37.0102,10,26.8079,17.28,44.0879
37.1707,10,26.8079,17.28,44.0879
37.2096,22,22.4322,14.08,36.5122
37.2901,13,20.9252,13.44,34.3652
37.3254,22,22.4322,14.08,36.5122
37.3672,11,23.6203,15.36,38.9803
37.637,6,28.1216,17.92,46.0416
37.6936,16,20.1157,12.8,32.9157
37.7755,13,21.8355,14.08,35.9155
37.7923,22,24.4772,15.36,39.8372
37.9871,13,21.8355,14.08,35.9155
38.0166,21,13.7193,8.96,22.6793
38.0545,6,28.1216,17.92,46.0416
38.1122,23,11.0718,7.04,18.1118
38.141,10,28.9376,18.56,47.4976
38.2195,22,24.4772,15.36,39.8372
38.2242,10,28.9376,18.56,47.4976
38.2667,15,22.3271,14.08,36.4071
38.3128,22,24.4772,15.36,39.8372
38.5381,24,18.9841,12.16,31.1441
38.5478,11,24.6202,16,40.6202
38.5717,12,16.7341,10.88,27.6141
38.6422,18,22.7361,14.72,37.4561
39.081,18,22.7361,14.72,37.4561
39.1207,20,17.8119,11.52,29.3319
39.3871,16,21.1944,13.44,34.6344
39.403,7,30.8927,19.84,50.7327
39.6055,17,17.1726,10.88,28.0526
39.8214,22,27.4904,17.28,44.7704
39.8935,24,21.0059,13.44,34.4459
40.1839,7,31.9283,20.48,52.4083
40.2124,22,27.4904,17.28,44.7704
40.2293,22,27.4904,17.28,44.7704
40.3788,24,21.0059,13.44,34.4459
40.7812,16,22.1908,14.08,36.2708
40.7929,10,30.9236,19.84,50.7636
40.9898,10,30.9236,19.84,50.7636
41.1189,12,17.779,11.52,29.299
41.1384,9,21.8878,14.08,35.9678
41.2042,21,15.6824,10.24,25.9224
41.3193,21,15.6824,10.24,25.9224
41.3727,11,25.7007,16.64,42.3407
41.4189,9,21.8878,14.08,35.9678
41.4636,8,21.895,14.08,35.975
41.5733,18,24.7794,16,40.7794
41.619,5,27.5674,17.28,44.8474
41.7622,20,19.9258,12.8,32.7258
42.0125,18,24.7794,16,40.7794
42.0471,6,29.0649,18.56,47.6249
42.1249,17,19.233,12.16,31.393
42.1267,11,26.747,17.28,44.027
42.1373,19,14.956,9.6,24.556
42.3133,20,19.9258,12.8,32.7258
42.3423,8,22.9287,14.72,37.6487
42.3995,19,14.956,9.6,24.556
42.4227,17,19.233,12.16,31.393
42.5226,21,16.6356,10.88,27.5156
42.5836,5,28.6653,17.92,46.5853
42.5957,15,23.2305,14.72,37.9505
43.1109,17,20.2037,12.8,33.0037
43.1404,23,13.1067,8.32,21.4267
43.1744,18,25.8043,16.64,42.4443
43.3923,19,18.0363,11.52,29.5563
43.423,24,22.8805,14.72,37.6005
43.4619,22,28.5778,17.92,46.4978
43.5106,23,14.1376,8.96,23.0976
43.548,19,18.0363,11.52,29.5563
43.5671,24,22.8805,14.72,37.6005
43.632,6,30.0999,19.2,49.2999
43.6828,12,18.7705,12.16,30.9305
43.9415,23,14.1376,8.96,23.0976
43.9616,19,18.0363,11.52,29.5563
44.0129,18,26.847,17.28,44.127
44.081,10,31.8328,20.48,52.3128
44.1751,20,20.9004,13.44,34.3404
44.1792,17,22.1518,14.08,36.2318
44.5628,17,22.1518,14.08,36.2318
44.6306,19,18.9939,12.16,31.1539
44.6602,11,28.857,18.56,47.417
44.802,24,23.9693,15.36,39.3293
45.0743,14,25.7479,16.64,42.3879
45.1054,11,28.857,18.56,47.417
45.1762,10,32.9111,21.12,54.0311
45.3153,22,29.6744,18.56,48.2344
45.7821,16,24.0263,15.36,39.3863
45.8583,8,25.9919,16.64,42.6319
45.9016,9,22.8904,14.72,37.6104
45.975,6,32.0973,20.48,52.5773
46.0249,17,25.195,16,41.195
46.025,17,25.195,16,41.195
46.1418,19,21.9509,14.08,36.0309
46.1572,17,25.195,16,41.195
46.2275,19,21.9509,14.08,36.0309
46.2418,8,27.0713,17.28,44.3513
46.3377,16,24.0263,15.36,39.3863
46.3597,20,22.9978,14.72,37.7178
46.36,6,32.0973,20.48,52.5773
46.3764,8,27.0713,17.28,44.3513
46.5605,13,22.9258,14.72,37.6458
46.5768,20,22.9978,14.72,37.7178
46.6342,8,27.0713,17.28,44.3513
46.6949,19,21.9509,14.08,36.0309
46.7064,24,24.9597,16,40.9597
46.725,12,19.8514,12.8,32.6514
46.7374,15,24.1821,15.36,39.5421
46.9832,18,27.8129,17.92,45.7329
47.0519,14,26.8381,17.28,44.1181
47.0866,23,15.0547,9.6,24.6547
47.3398,6,33.1701,21.12,54.2901
47.4124,17,26.1154,16.64,42.7554
47.5803,9,23.812,15.36,39.172
47.8634,19,23.0496,14.72,37.7696
48.0599,24,28.0148,17.92,45.9348
48.0999,22,30.7243,19.2,49.9243
48.1179,24,28.0148,17.92,45.9348
48.1342,18,28.7774,18.56,47.3374
48.4279,17,27.0483,17.28,44.3283
48.4722,23,16.0372,10.24,26.2772
48.5174,12,20.8234,13.44,34.2634
48.5441,24,28.0148,17.92,45.9348
48.8191,13,24.0009,15.36,39.3609
48.9458,6,34.1169,21.76,55.8769
49.0562,7,34.0865,21.76,55.8465
49.1968,15,25.168,16,41.168
49.2755,7,34.0865,21.76,55.8465
49.3391,23,16.9607,10.88,27.8407
49.4207,12,21.7869,14.08,35.8669
49.525,22,31.7042,19.84,51.5442
49.7058,18,29.6977,19.2,48.8977
49.8078,24,28.9824,18.56,47.5424
49.815,21,17.5461,11.52,29.0661
50.0355,5,29.607,18.56,48.167
50.1847,12,23.7823,15.36,39.1423
50.2468,23,18.0303,11.52,29.5503
50.2863,22,32.6399,20.48,53.1199
50.5091,6,35.089,22.4,57.489
50.5202,12,23.7823,15.36,39.1423
50.528,11,29.7851,19.2,48.9851
50.5756,16,26.1631,16.64,42.8031
50.5843,8,28.0295,17.92,45.9495
50.7277,20,24.9889,16,40.9889
50.9708,24,30.9331,19.84,50.7731
51.0564,15,26.2668,16.64,42.9068
51.092,21,19.5889,12.8,32.3889
51.1788,20,24.9889,16,40.9889
51.2355,5,30.6042,19.2,49.8042
51.242,21,19.5889,12.8,32.3889
51.2437,9,24.7893,16,40.7893
51.2545,16,27.2375,17.28,44.5175
51.3359,8,29.1142,18.56,47.6742
51.5892,12,25.6399,16.64,42.2799
51.6278,16,28.1609,17.92,46.0809
51.6332,24,30.9331,19.84,50.7731
51.6408,12,25.6399,16.64,42.2799
51.75,22,33.7018,21.12,54.8218
52.0399,16,28.1609,17.92,46.0809
52.215,8,30.0939,19.2,49.2939
52.3127,14,27.9137,17.92,45.8337
52.3545,11,30.838,19.84,50.678
52.5449,12,26.6773,17.28,43.9573
52.5876,24,32.0077,20.48,52.4877
52.7696,16,29.2158,18.56,47.7758
52.8482,20,27.0971,17.28,44.3771
53.0873,11,31.8085,20.48,52.2885
53.099,20,27.0971,17.28,44.3771
53.4332,17,28.0857,17.92,46.0057
53.5364,21,20.6122,13.44,34.0522
53.6862,18,30.7251,19.84,50.5651
53.7295,16,30.2285,19.2,49.4285
53.84,23,19.0019,12.16,31.1619
53.8672,22,34.689,21.76,56.449
53.9129,11,32.7486,21.12,53.8686
54.3704,7,35.0486,22.4,57.4486
54.985,22,35.6399,22.4,58.0399
55.0062,11,34.7126,22.4,57.1126
55.0117,8,31.1016,19.84,50.9416
55.0119,9,25.8802,16.64,42.5202
55.1758,11,34.7126,22.4,57.1126
55.8334,19,24.0155,15.36,39.3755
55.8359,17,29.0232,18.56,47.5832
55.9382,23,21.0501,13.44,34.4901
55.9662,23,21.0501,13.44,34.4901
56.1266,6,37.0829,23.68,60.7629
56.2229,22,36.7082,23.04,59.7482
56.3001,9,29.0712,18.56,47.6312
56.3049,21,22.6564,14.72,37.3764
56.3084,10,33.9243,21.76,55.6843
56.3666,18,31.6644,20.48,52.1444
56.4917,7,36.0703,23.04,59.1103
56.5457,15,27.3256,17.28,44.6056
56.5807,9,29.0712,18.56,47.6312
56.592,19,25.0697,16,41.0697
56.6476,6,37.0829,23.68,60.7629
56.6488,9,29.0712,18.56,47.6312
56.7688,5,31.6475,19.84,51.4875
56.7963,21,24.5598,16,40.5598
56.8408,14,28.9105,18.56,47.4705
57.2251,24,34.1754,21.76,55.9354
57.2628,21,25.558,16.64,42.198
57.2763,21,25.558,16.64,42.198
57.4227,24,34.1754,21.76,55.9354
57.4258,11,35.7756,23.04,58.8156
57.5637,18,32.6847,21.12,53.8047
57.5947,21,25.558,16.64,42.198
57.6439,9,30.0461,19.2,49.2461
57.7693,13,25.08,16,41.08
57.7751,10,34.9535,22.4,57.3535
57.838,14,30.8134,19.84,50.6534
57.8495,8,32.1379,20.48,52.6179
58.0997,11,37.8477,24.32,62.1677
58.136,14,30.8134,19.84,50.6534
58.2288,24,35.205,22.4,57.605
58.6955,12,29.6934,19.2,48.8934
58.7142,11,37.8477,24.32,62.1677
58.7543,12,29.6934,19.2,48.8934
58.762,21,27.548,17.92,45.468
59.1367,21,27.548,17.92,45.468
59.2207,23,22.1281,14.08,36.2081
59.3028,9,32.0515,20.48,52.5315
59.3201,12,29.6934,19.2,48.8934
59.3301,17,30.057,19.2,49.257
59.3972,9,32.0515,20.48,52.5315
59.5719,16,33.3045,21.12,54.4245
59.6391,10,36.0077,23.04,59.0477
59.6945,15,28.2868,17.92,46.2068
59.754,16,33.3045,21.12,54.4245
59.9277,13,26.042,16.64,42.682
60.0625,20,27.9976,17.92,45.9176
60.1733,21,29.6184,19.2,48.8184
60.2235,16,34.3908,21.76,56.1508
60.3435,18,33.667,21.76,55.427
60.3638,24,36.1339,23.04,59.1739
60.4163,7,37.0963,23.68,60.7763
60.4265,15,29.2878,18.56,47.8478
60.6204,16,34.3908,21.76,56.1508
60.6403,17,32.1548,20.48,52.6348
60.7357,21,29.6184,19.2,48.8184
60.9949,23,24.0335,15.36,39.3935
61.2056,19,26.095,16.64,42.735
61.3243,17,32.1548,20.48,52.6348
61.344,12,30.6176,19.84,50.4576
61.369,23,24.0335,15.36,39.3935
61.3938,16,35.3808,22.4,57.7808
61.8667,9,33.1257,21.12,54.2457
62.098,18,34.712,22.4,57.112
62.1392,5,32.6789,20.48,53.1589
62.2863,8,33.1837,21.12,54.3037
62.3645,15,31.2843,19.84,51.1243
62.5589,13,27.9609,17.92,45.8809
62.6205,16,36.4758,23.04,59.5158
62.7221,15,32.2994,20.48,52.7794
62.8933,20,28.9776,18.56,47.5376
62.962,23,24.9728,16,40.9728
63.0676,14,31.8626,20.48,52.3426
63.0786,13,27.9609,17.92,45.8809
63.1272,11,39.8948,25.6,65.4948
63.1431,9,34.2073,21.76,55.9673
63.231,15,32.2994,20.48,52.7794
63.2412,22,37.6685,23.68,61.3485
63.5534,11,39.8948,25.6,65.4948
63.6783,8,34.2636,21.76,56.0236
63.6843,5,33.7388,21.12,54.8588
63.6907,7,38.039,24.32,62.359
63.8139,16,37.3914,23.68,61.0714
63.8716,14,32.7774,21.12,53.8974
64.0528,10,37.0249,23.68,60.7049
64.0618,22,38.5905,24.32,62.9105
64.2315,18,35.7406,23.04,58.7806
64.2551,9,36.1146,23.04,59.1546
64.3609,6,38.0365,24.32,62.3565
64.3845,17,34.1842,21.76,55.9442
64.5387,17,34.1842,21.76,55.9442
64.6735,14,33.702,21.76,55.462
64.7158,9,36.1146,23.04,59.1546
64.8815,16,38.442,24.32,62.762
