time_s,ue_id,cpu_j,radio_j,total_j
9.47534,8,4.82504,0.64,5.46504
9.58551,19,8.13656,1.024,9.16056
9.71596,20,4.95948,0.64,5.59948
9.82664,6,7.34442,0.896,8.24042
9.9339,20,4.95948,0.64,5.59948
9.93573,19,8.13656,1.024,9.16056
9.95288,18,3.78759,0.512,4.29959
9.96615,13,7.89866,1.024,8.92266
10.0959,7,6.00879,0.768,6.77679
10.2412,22,6.10415,0.768,6.87215
10.2887,13,8.98036,1.152,10.1324
10.5303,12,6.07612,0.768,6.84412
10.5709,17,6.77302,0.896,7.66902
10.7319,18,5.80189,0.768,6.56989
10.9261,8,5.7391,0.768,6.5071
10.9332,7,8.00233,1.024,9.02633
10.9514,13,8.98036,1.152,10.1324
11.1194,10,3.05002,0.384,3.43402
11.1597,7,8.00233,1.024,9.02633
11.1905,17,6.77302,0.896,7.66902
11.1936,22,8.0812,1.024,9.1052
11.3699,18,5.80189,0.768,6.56989
11.5766,22,8.0812,1.024,9.1052
11.7265,24,4.95233,0.64,5.59233
12.1669,6,8.33038,1.024,9.35438
12.2963,8,6.79533,0.896,7.69133
12.4235,21,7.2642,0.896,8.1602
12.4329,7,8.99765,1.152,10.1497
12.5174,12,7.10498,0.896,8.00098
12.5411,10,5.20671,0.64,5.84671
12.5706,15,7.915,1.024,8.939
12.6883,14,4.89721,0.64,5.53721
12.8848,16,6.13691,0.768,6.90491
12.9426,15,7.915,1.024,8.939
13.0518,10,5.20671,0.64,5.84671
13.126,11,9.8316,1.28,11.1116
13.2334,11,9.8316,1.28,11.1116
13.4052,6,9.39031,1.152,10.5423
13.41,18,6.85263,0.896,7.74863
13.458,21,8.21651,1.024,9.24051
13.4745,12,9.86508,1.28,11.1451
13.5089,24,5.9969,0.768,6.7649
13.8158,12,9.86508,1.28,11.1451
13.8486,12,9.86508,1.28,11.1451
14.0315,19,9.23589,1.152,10.3879
14.0642,23,7.12913,0.896,8.02513
14.1766,9,4.0645,0.512,4.5765
14.1771,11,10.8303,1.408,12.2383
14.2711,20,5.90782,0.768,6.67582
14.3595,21,9.21746,1.152,10.3695
14.5848,14,5.9688,0.768,6.7368
14.9049,22,9.04742,1.152,10.1994
15.0692,15,8.87877,1.152,10.0308
15.1284,23,8.10358,1.024,9.12758
15.1772,24,6.92377,0.896,7.81977
15.276,20,6.89451,0.896,7.79051
15.5304,10,7.25781,0.896,8.15381
15.5917,13,10.0743,1.28,11.3543
15.6301,5,9.93802,1.28,11.218
15.6315,7,10.0736,1.28,11.3536
15.8088,21,10.1417,1.28,11.4217
15.8389,10,7.25781,0.896,8.15381
15.8525,15,9.9067,1.28,11.1867
15.9304,14,6.95029,0.896,7.84629
15.9999,12,10.8632,1.408,12.2712
16.0177,5,10.8623,1.408,12.2703
16.0838,16,8.26707,1.024,9.29107
16.1392,16,8.26707,1.024,9.29107
16.1575,8,7.89097,1.024,8.91497
16.1938,17,7.84432,1.024,8.86832
16.4404,5,10.8623,1.408,12.2703
16.6331,10,8.20237,1.024,9.22637
17.0615,19,11.2435,1.408,12.6515
17.1186,20,7.88321,1.024,8.90721
17.1861,24,8.90136,1.152,10.0534
17.2075,18,7.90652,1.024,8.93052
17.2292,14,7.89181,1.024,8.91581
17.2375,24,8.90136,1.152,10.0534
17.271,19,11.2435,1.408,12.6515
17.3441,8,8.92019,1.152,10.0722
17.4636,21,12.1778,1.536,13.7138
17.599,21,12.1778,1.536,13.7138
17.6167,15,10.9089,1.408,12.3169
17.6746,23,9.10581,1.152,10.2578
17.7758,13,12.1952,1.536,13.7312
17.9349,17,10.9289,1.408,12.3369
17.9402,17,10.9289,1.408,12.3369
17.9811,13,12.1952,1.536,13.7312
18.0087,22,9.96298,1.28,11.243
18.0278,17,10.9289,1.408,12.3369
18.2273,8,9.92194,1.28,11.2019
18.6423,7,11.1551,1.408,12.5631
18.6818,16,9.33096,1.152,10.483
19.0478,8,11.9797,1.536,13.5157
19.2455,19,12.1506,1.536,13.6866
19.3249,21,13.1457,1.664,14.8097
19.5358,13,14.0849,1.792,15.8769
19.5925,8,11.9797,1.536,13.5157
19.6391,10,9.17493,1.152,10.3269
19.6735,5,11.801,1.536,13.337
19.9862,16,10.4024,1.28,11.6824
19.9959,13,14.0849,1.792,15.8769
20.2101,23,10.0362,1.28,11.3162
20.2751,20,9.86951,1.28,11.1495
20.295,9,5.04581,0.64,5.68581
20.4986,24,9.98239,1.28,11.2624
20.5115,17,11.8645,1.536,13.4005
20.5209,20,9.86951,1.28,11.1495
20.5404,22,11.9101,1.536,13.4461
20.5646,11,11.8581,1.536,13.3941
20.6975,16,11.4152,1.408,12.8232
20.6986,22,11.9101,1.536,13.4461
20.7928,7,13.1375,1.664,14.8015
20.8714,6,10.4291,1.28,11.7091
20.8739,14,8.88257,1.152,10.0346
21.0412,18,8.9146,1.152,10.0666
21.0484,23,11.105,1.408,12.513
21.0842,7,13.1375,1.664,14.8015
21.1174,9,7.14775,0.896,8.04375
21.3872,19,13.0895,1.664,14.7535
21.4203,15,12.9498,1.664,14.6138
21.5193,9,7.14775,0.896,8.04375
21.734,17,12.8254,1.664,14.4894
21.8945,15,12.9498,1.664,14.6138
22.0574,23,12.1889,1.536,13.7249
22.1037,5,12.7854,1.664,14.4494
22.2794,22,12.8781,1.664,14.5421
22.4813,18,9.94522,1.28,11.2252
22.5796,11,12.8317,1.664,14.4957
22.673,19,14.0562,1.792,15.8482
22.6934,14,10.8555,1.408,12.2635
22.768,12,11.9205,1.536,13.4565
22.7704,14,10.8555,1.408,12.2635
22.9853,17,14.7831,1.92,16.7031
23.1908,7,14.0739,1.792,15.8659
23.2098,13,16.1468,2.048,18.1948
23.2487,17,15.7214,2.048,17.7694
23.5495,23,15.356,1.92,17.276
23.6115,13,16.1468,2.048,18.1948
23.7638,17,16.6603,2.176,18.8363
23.7964,23,15.356,1.92,17.276
23.8967,23,15.356,1.92,17.276
24.1394,17,17.6492,2.304,19.9532
24.2332,14,11.8727,1.536,13.4087
24.3506,22,14.9494,1.92,16.8694
24.4228,9,8.2475,1.024,9.2715
24.4294,11,13.9179,1.792,15.7099
24.4958,12,13.9921,1.792,15.7841
24.4959,17,17.6492,2.304,19.9532
24.5049,18,10.9883,1.408,12.3963
24.5663,12,13.9921,1.792,15.7841
24.5739,6,12.3693,1.536,13.9053
24.7597,22,16.0233,2.048,18.0713
24.805,21,14.2226,1.792,16.0146
24.9446,14,13.9128,1.792,15.7048
24.9625,6,12.3693,1.536,13.9053
24.9638,10,10.2319,1.28,11.5119
25.0476,7,15.055,1.92,16.975
25.0851,22,16.0233,2.048,18.0713
25.3167,20,10.9232,1.408,12.3312
25.3477,14,13.9128,1.792,15.7048
25.5226,21,15.1752,1.92,17.0952
25.6198,24,12.0018,1.536,13.5378
25.6615,18,13.9719,1.792,15.7639
25.7199,6,13.3168,1.664,14.9808
25.7245,13,17.097,2.176,19.273
25.7696,8,12.8999,1.664,14.5639
25.8803,22,18.0534,2.304,20.3574
25.8818,9,9.21438,1.152,10.3664
25.9879,23,16.2971,2.048,18.3451
25.9936,18,13.9719,1.792,15.7639
26.092,5,14.6503,1.92,16.5703
26.0933,15,13.8594,1.792,15.6514
26.1259,22,18.0534,2.304,20.3574
26.1502,18,14.9509,1.92,16.8709
26.1752,5,14.6503,1.92,16.5703
26.2688,24,13.0711,1.664,14.7351
26.4101,12,15.052,1.92,16.972
26.4602,24,13.0711,1.664,14.7351
26.7795,18,16.8664,2.176,19.0424
27.1654,20,12.9426,1.664,14.6066
27.1961,6,14.4015,1.792,16.1935
27.2438,18,16.8664,2.176,19.0424
27.2706,12,17.9173,2.304,20.2213
27.3108,15,15.9752,2.048,18.0232
27.3721,18,16.8664,2.176,19.0424
27.374,22,19.1451,2.432,21.5771
27.3759,5,17.448,2.304,19.752
27.4194,20,12.9426,1.664,14.6066
27.4597,5,17.448,2.304,19.752
27.4604,8,13.9799,1.792,15.7719
27.4846,15,15.9752,2.048,18.0232
27.4965,21,16.1475,2.048,18.1955
27.499,12,17.9173,2.304,20.2213
27.6609,17,18.683,2.432,21.115
27.7113,12,17.9173,2.304,20.2213
27.7331,5,17.448,2.304,19.752
28.0308,24,14.055,1.792,15.847
28.2399,11,14.8229,1.92,16.7429
28.2726,19,15.0666,1.92,16.9866
28.9542,23,17.3542,2.176,19.5302
29.0372,7,17.0666,2.176,19.2426
29.1207,9,10.2708,1.28,11.5508
29.2163,19,16.0979,2.048,18.1459
29.4783,8,15.0785,1.92,16.9985
29.5304,21,19.2011,2.432,21.6331
29.557,7,17.0666,2.176,19.2426
29.5985,21,19.2011,2.432,21.6331
29.6238,16,14.3072,1.792,16.0992
29.6318,12,19.8372,2.56,22.3972
29.6771,16,14.3072,1.792,16.0992
29.7048,16,14.3072,1.792,16.0992
29.8151,21,19.2011,2.432,21.6331
29.8154,9,11.2729,1.408,12.6809
29.8516,17,19.6006,2.56,22.1606
29.9123,22,21.1759,2.688,23.8639
30.0586,12,20.9359,2.688,23.6239
30.1496,18,17.7917,2.304,20.0957
30.1663,22,21.1759,2.688,23.8639
30.2798,23,18.2555,2.304,20.5595
30.3867,8,16.1319,2.048,18.1799
30.4386,15,18.1249,2.304,20.4289
30.4441,12,20.9359,2.688,23.6239
30.5468,10,12.2689,1.536,13.8049
30.6914,14,14.9759,1.92,16.8959
30.7614,7,19.0863,2.432,21.5183
30.7674,15,18.1249,2.304,20.4289
30.9596,13,19.1124,2.432,21.5444
31.002,13,19.1124,2.432,21.5444
31.1088,10,12.2689,1.536,13.8049
31.109,7,19.0863,2.432,21.5183
31.2371,5,18.4213,2.432,20.8533
31.3291,6,16.4037,2.048,18.4517
31.4646,23,20.3121,2.56,22.8721
31.6674,23,20.3121,2.56,22.8721
31.6676,16,15.3133,1.92,17.2333
31.8418,11,15.8502,2.048,17.8982
31.9698,6,16.4037,2.048,18.4517
32.0513,17,20.6218,2.688,23.3098
32.0548,15,19.1277,2.432,21.5597
32.0792,9,12.2316,1.536,13.7676
32.1023,20,13.9626,1.792,15.7546
32.2259,7,21.078,2.688,23.766
32.2739,19,17.1213,2.176,19.2973
32.5257,21,20.271,2.56,22.831
32.819,7,21.078,2.688,23.766
32.863,24,14.9609,1.92,16.8809
32.887,20,14.8766,1.92,16.7966
32.9359,5,20.4407,2.688,23.1287
32.9628,14,15.8933,2.048,17.9413
33.0217,5,20.4407,2.688,23.1287
33.0475,16,17.2612,2.176,19.4372
33.0727,10,15.2661,1.92,17.1861
33.1052,13,20.1576,2.56,22.7176
33.112,12,22.8354,2.944,25.7794
33.1367,16,17.2612,2.176,19.4372
33.1968,18,18.8913,2.432,21.3233
33.2525,10,15.2661,1.92,17.1861
33.2826,11,17.8024,2.304,20.1064
33.4609,22,23.1012,2.944,26.0452
33.4746,12,22.8354,2.944,25.7794
33.5392,10,15.2661,1.92,17.1861
33.5518,11,17.8024,2.304,20.1064
33.5879,8,17.1169,2.176,19.2929
33.6048,22,23.1012,2.944,26.0452
34.291,21,22.307,2.816,25.123
34.2926,10,16.2418,2.048,18.2898
34.3611,15,20.227,2.56,22.787
34.4002,16,18.3231,2.304,20.6271
34.4759,22,24.1,3.072,27.172
34.5631,21,22.307,2.816,25.123
35.2998,17,22.5982,2.944,25.5422
35.4725,14,16.9377,2.176,19.1137
35.4817,19,19.9595,2.56,22.5195
35.509,12,24.8288,3.2,28.0288
35.5383,24,15.9778,2.048,18.0258
35.7687,19,20.9468,2.688,23.6348
35.8507,12,24.8288,3.2,28.0288
35.8561,23,21.3628,2.688,24.0508
35.9013,17,22.5982,2.944,25.5422
35.9705,19,20.9468,2.688,23.6348
36.0844,15,22.2614,2.816,25.0774
36.2007,13,21.2317,2.688,23.9197
36.2045,19,20.9468,2.688,23.6348
36.2409,5,21.5333,2.816,24.3493
36.2951,15,22.2614,2.816,25.0774
36.7491,21,23.3315,2.944,26.2755
36.7688,22,25.0612,3.2,28.2612
36.8881,13,22.2544,2.816,25.0704
36.8946,20,15.8793,2.048,17.9273
37.6298,10,18.1516,2.304,20.4556
37.8646,19,22.8172,2.944,25.7612
37.8753,20,17.8091,2.304,20.1131
37.8948,11,18.7648,2.432,21.1968
37.9747,24,17.97,2.304,20.274
38.0037,5,22.5816,2.944,25.5256
38.0154,9,14.1918,1.792,15.9838
38.2444,10,19.244,2.432,21.676
38.249,18,19.8034,2.56,22.3634
38.3342,20,17.8091,2.304,20.1131
38.3386,9,14.1918,1.792,15.9838
38.3852,19,22.8172,2.944,25.7612
38.386,15,24.3127,3.072,27.3847
38.4401,8,18.0361,2.304,20.3401
38.4976,15,24.3127,3.072,27.3847
38.6251,10,19.244,2.432,21.676
38.6372,24,17.97,2.304,20.274
38.68,13,23.2995,2.944,26.2435
38.7869,6,17.409,2.176,19.585
39.2835,18,20.7272,2.688,23.4152
39.3718,16,21.242,2.688,23.93
39.5037,16,21.242,2.688,23.93
39.531,24,18.9096,2.432,21.3416
39.6112,17,23.6667,3.072,26.7387
39.6407,10,20.3286,2.56,22.8886
39.7035,16,21.242,2.688,23.93
39.7202,22,26.0266,3.328,29.3546
40.007,14,17.8611,2.304,20.1651
40.3296,20,18.8629,2.432,21.2949
40.3611,18,21.635,2.816,24.451
40.3837,15,25.2428,3.2,28.4428
40.4763,5,24.7416,3.2,27.9416
40.5429,5,24.7416,3.2,27.9416
40.7229,24,19.9637,2.56,22.5237
40.7413,16,23.0921,2.944,26.0361
40.7729,8,19.0291,2.432,21.4611
40.8126,12,25.8902,3.328,29.2182
40.8807,11,19.7469,2.56,22.3069
40.8841,16,23.0921,2.944,26.0361
41.0782,18,22.7049,2.944,25.6489
41.1413,19,23.8866,3.072,26.9586
41.3382,15,26.289,3.328,29.617
41.573,11,20.7583,2.688,23.4463
41.6297,22,27.9168,3.584,31.5008
41.6378,14,18.9472,2.432,21.3792
41.7349,23,23.4116,2.944,26.3556
41.7667,8,20.0808,2.56,22.6408
41.778,17,24.613,3.2,27.813
41.8271,5,26.7154,3.456,30.1714
41.8439,23,23.4116,2.944,26.3556
41.8854,6,18.3229,2.304,20.6269
41.906,21,24.3596,3.072,27.4316
42.0335,22,27.9168,3.584,31.5008
42.2445,15,27.3419,3.456,30.7979
42.416,5,26.7154,3.456,30.1714
42.4942,7,22.1319,2.816,24.9479
42.7217,6,20.3248,2.56,22.8848
42.7418,17,25.5667,3.328,28.8947
42.8536,13,24.3538,3.072,27.4258
42.8726,6,20.3248,2.56,22.8848
42.8773,11,21.8302,2.816,24.6462
42.8915,20,19.9092,2.56,22.4692
43.0076,14,19.9064,2.56,22.4664
43.0243,9,16.1968,2.048,18.2448
43.0843,16,24.0964,3.072,27.1684
43.1612,12,26.9646,3.456,30.4206
43.1836,8,21.0361,2.688,23.7241
43.3158,9,16.1968,2.048,18.2448
43.5487,10,21.3095,2.688,23.9975
43.6651,17,27.6667,3.584,31.2507
43.923,5,28.7246,3.712,32.4366
43.9646,21,25.3711,3.2,28.5711
44.01,11,22.8347,2.944,25.7787
44.034,17,27.6667,3.584,31.2507
44.1323,22,29.8825,3.84,33.7225
44.1926,5,28.7246,3.712,32.4366
44.2449,22,30.9487,3.968,34.9167
44.489,19,24.9564,3.2,28.1564
44.6866,6,21.3384,2.688,24.0264
44.812,12,28.0494,3.584,31.6334
44.851,17,28.7248,3.712,32.4368
44.8718,22,33.0167,4.224,37.2407
44.8866,21,26.3659,3.328,29.6939
44.9115,22,33.0167,4.224,37.2407
45.083,23,24.3157,3.072,27.3877
45.1218,24,21.9863,2.816,24.8023
45.5648,21,27.3687,3.456,30.8247
45.5846,22,33.0167,4.224,37.2407
45.6272,24,21.9863,2.816,24.8023
45.8034,20,20.9664,2.688,23.6544
45.8123,5,29.7899,3.84,33.6299
45.9371,18,23.6172,3.072,26.6892
46.0424,9,18.1891,2.304,20.4931
46.0845,8,22.1181,2.816,24.9341
46.0904,16,25.0695,3.2,28.2695
46.1329,23,25.2714,3.2,28.4714
46.1693,9,18.1891,2.304,20.4931
46.181,6,22.2574,2.816,25.0734
46.2496,10,23.2034,2.944,26.1474
46.3269,10,23.2034,2.944,26.1474
46.5865,20,22.0264,2.816,24.8424
46.599,7,23.1514,2.944,26.0954
46.6661,22,33.9376,4.352,38.2896
46.8438,21,29.4601,3.712,33.1721
46.888,11,23.7745,3.072,26.8465
47.0477,24,23.0292,2.944,25.9732
47.3911,21,29.4601,3.712,33.1721
47.5342,10,24.1095,3.072,27.1815
47.7266,5,30.7615,3.968,34.7295
47.8324,23,27.4088,3.456,30.8648
48.1382,23,28.4158,3.584,31.9998
48.1672,13,25.3226,3.2,28.5226
48.3092,22,34.8752,4.48,39.3552
48.363,19,25.9912,3.328,29.3192
48.3978,18,24.662,3.2,27.862
48.5162,23,28.4158,3.584,31.9998
48.5266,5,31.7481,4.096,35.8441
48.5323,15,28.3927,3.584,31.9767
48.7615,9,19.1595,2.432,21.5915
49.0853,14,22.8357,2.944,25.7797
49.0861,14,22.8357,2.944,25.7797
49.1502,13,26.263,3.328,29.591
49.1635,22,36.888,4.736,41.624
49.1642,5,32.6786,4.224,36.9026
49.3205,22,37.9275,4.864,42.7915
49.4224,18,27.758,3.584,31.342
49.4984,18,27.758,3.584,31.342
49.5319,17,30.7851,3.968,34.7531
49.6723,18,27.758,3.584,31.342
49.7,14,23.8244,3.072,26.8964
49.7339,9,20.2227,2.56,22.7827
49.8213,10,25.1533,3.2,28.3533
49.8233,6,23.3113,2.944,26.2553
49.9015,22,37.9275,4.864,42.7915
49.9684,20,22.9915,2.944,25.9355
50.0181,21,30.4758,3.84,34.3158
50.046,17,30.7851,3.968,34.7531
50.0727,14,24.8543,3.2,28.0543
50.4295,14,24.8543,3.2,28.0543
50.5375,18,28.7386,3.712,32.4506
50.5503,13,28.3894,3.584,31.9734
50.5972,11,25.7835,3.328,29.1115
50.6905,22,38.8429,4.992,43.8349
50.7204,13,28.3894,3.584,31.9734
50.7847,20,23.9548,3.072,27.0268
50.9239,12,29.0896,3.712,32.8016
50.9536,16,26.1683,3.328,29.4963
50.9675,7,24.1047,3.072,27.1767
51.0984,11,25.7835,3.328,29.1115
51.1727,14,26.8755,3.456,30.3315
51.2548,5,33.5942,4.352,37.9462
51.3161,23,30.3323,3.84,34.1723
51.4334,9,22.2839,2.816,25.0999
51.5035,23,30.3323,3.84,34.1723
51.5287,6,25.4148,3.2,28.6148
51.6956,14,27.7961,3.584,31.3801
51.7648,10,26.0756,3.328,29.4036
51.8303,16,27.1578,3.456,30.6138
51.8818,9,23.3003,2.944,26.2443
51.9052,6,25.4148,3.2,28.6148
51.9096,22,39.8481,5.12,44.9681
51.9433,13,29.381,3.712,33.093
52.061,12,32.1163,4.096,36.2123
52.1681,14,29.7898,3.84,33.6298
52.172,20,24.9291,3.2,28.1291
52.1736,24,25.0827,3.2,28.2827
52.2122,9,23.3003,2.944,26.2443
52.2128,17,33.6426,4.352,37.9946
52.2695,12,32.1163,4.096,36.2123
52.2759,21,31.506,3.968,35.474
52.2838,12,32.1163,4.096,36.2123
52.358,14,29.7898,3.84,33.6298
52.3794,18,29.7594,3.84,33.5994
52.5823,14,29.7898,3.84,33.6298
52.6086,17,33.6426,4.352,37.9946
52.6294,19,27.0872,3.456,30.5432
52.6422,24,25.0827,3.2,28.2827
52.7925,17,33.6426,4.352,37.9946
53.5381,22,40.879,5.248,46.127
53.7133,23,31.4283,3.968,35.3963
53.7446,10,29.0622,3.712,32.7742
53.8273,17,34.7055,4.48,39.1855
53.8668,13,30.2937,3.84,34.1337
53.8891,10,29.0622,3.712,32.7742
53.9182,20,25.8859,3.328,29.2139
53.9874,10,29.0622,3.712,32.7742
54.1761,16,28.1503,3.584,31.7343
54.3956,8,24.1423,3.072,27.2143
54.6176,9,24.2436,3.072,27.3156
54.8088,17,35.75,4.608,40.358
54.8949,8,24.1423,3.072,27.2143
54.9383,16,31.1264,3.968,35.0944
54.9774,16,31.1264,3.968,35.0944
54.9956,24,25.9948,3.328,29.3228
55.0582,12,33.1274,4.224,37.3514
55.1294,14,30.8891,3.968,34.8571
55.2368,20,26.9005,3.456,30.3565
55.2921,10,30.108,3.84,33.948
55.3286,16,31.1264,3.968,35.0944
55.3542,18,30.7473,3.968,34.7153
55.5967,8,27.0377,3.456,30.4937
55.8385,8,27.0377,3.456,30.4937
55.9005,20,27.8439,3.584,31.4279
56.1492,8,27.0377,3.456,30.4937
56.1801,19,28.0271,3.584,31.6111
56.2663,23,32.4523,4.096,36.5483
56.3036,21,33.6577,4.224,37.8817
56.452,16,33.0196,4.224,37.2436
56.5179,16,33.0196,4.224,37.2436
56.6039,21,33.6577,4.224,37.8817
56.7312,20,28.7835,3.712,32.4955
56.8239,12,34.1965,4.352,38.5485
57.1385,7,25.17,3.2,28.37
57.2613,5,35.4862,4.608,40.0942
57.3152,11,26.6912,3.456,30.1472
57.3452,5,35.4862,4.608,40.0942
57.4049,19,29.9202,3.84,33.7602
57.447,23,34.3457,4.352,38.6977
57.4718,20,29.7894,3.84,33.6294
57.5091,18,31.6691,4.096,35.7651
57.5145,21,35.6992,4.48,40.1792
57.576,10,32.9335,4.224,37.1575
57.5981,21,35.6992,4.48,40.1792
57.774,19,29.9202,3.84,33.7602
57.7796,9,25.1473,3.2,28.3473
57.7902,10,33.8439,4.352,38.1959
57.8417,14,31.9519,4.096,36.0479
57.9609,11,27.6145,3.584,31.1985
57.999,23,34.3457,4.352,38.6977
58.0267,7,26.1812,3.328,29.5092
58.0467,5,36.3927,4.736,41.1287
58.0785,8,27.9806,3.584,31.5646
58.0979,10,33.8439,4.352,38.1959
58.229,6,27.2881,3.456,30.7441
58.31,10,33.8439,4.352,38.1959
58.4505,6,27.2881,3.456,30.7441
58.5311,12,36.0473,4.608,40.6553
58.7581,19,32.0603,4.096,36.1563
58.8307,12,36.0473,4.608,40.6553
58.8676,7,27.0914,3.456,30.5474
58.9029,11,28.6235,3.712,32.3355
58.9687,19,32.0603,4.096,36.1563
59.0241,22,42.9658,5.504,48.4698
59.1846,22,42.9658,5.504,48.4698
59.4202,10,35.8093,4.608,40.4173
59.4918,10,35.8093,4.608,40.4173
59.631,8,29.9966,3.84,33.8366
59.9213,24,26.9101,3.456,30.3661
60.0097,5,37.3134,4.864,42.1774
60.0308,22,43.9488,5.632,49.5808
60.2569,8,29.9966,3.84,33.8366
60.3418,9,26.0953,3.328,29.4233
60.3926,12,37.0942,4.736,41.8302
60.4498,7,28.0755,3.584,31.6595
60.66,21,36.7483,4.608,41.3563
60.7545,23,37.5138,4.736,42.2498
60.7752,22,44.9393,5.76,50.6993
60.9088,13,31.3501,3.968,35.3181
61.0704,14,32.9627,4.224,37.1867
61.1074,23,37.5138,4.736,42.2498
61.13,18,33.6853,4.352,38.0373
61.1871,24,28.9446,3.712,32.6566
61.3238,23,37.5138,4.736,42.2498
61.3597,24,30.0421,3.84,33.8821
61.4972,18,34.7827,4.48,39.2627
61.7903,17,36.8497,4.736,41.5857
61.9682,24,33.0992,4.224,37.3232
62.0013,18,34.7827,4.48,39.2627
62.0336,12,39.1794,4.992,44.1714
62.1744,13,32.2586,4.096,36.3546
62.1746,24,33.0992,4.224,37.3232
62.2073,14,34.0384,4.352,38.3904
62.3749,24,33.0992,4.224,37.3232
62.4535,9,26.9975,3.456,30.4535
62.5138,24,33.0992,4.224,37.3232
62.6319,12,40.1102,5.12,45.2302
62.7612,17,38.8034,4.992,43.7954
62.9567,17,38.8034,4.992,43.7954
63.083,14,35.0879,4.48,39.5679
63.1346,12,40.1102,5.12,45.2302
63.3838,11,29.6443,3.84,33.4843
