time_s,task_id,ue_id,latency_ms,offloaded
16.1575,8,8,730.426,0
16.1938,8,17,714.203,0
16.4404,11,5,616.167,0
16.6331,8,10,629.711,0
17.0615,10,19,671.244,0
17.1186,8,20,659.139,0
17.1861,8,24,662.105,0
17.2075,8,18,702.597,0
17.2292,8,14,627.681,0
17.2375,9,24,656.287,0
17.271,11,19,667.16,0
17.3441,9,8,686.151,0
17.4636,11,21,635.608,0
17.599,12,21,721.785,0
17.6167,11,15,668.099,0
17.6746,9,23,668.151,0
17.7758,11,13,721.604,0
17.9349,10,17,707.47,0
17.9402,9,17,725.503,0
17.9811,12,13,692.321,0
18.0087,10,22,610.372,0
18.0278,11,17,623.433,0
18.2273,10,8,667.831,0
18.6423,11,7,720.966,0
18.6818,9,16,709.26,0
19.0478,11,8,660.802,0
19.2455,12,19,604.726,0
19.3249,13,21,645.287,0
19.5358,13,13,656.966,0
19.5925,12,8,711.006,0
19.6391,9,10,648.37,0
19.6735,12,5,625.794,0
19.9862,10,16,714.323,0
19.9959,14,13,602.844,0
20.2101,10,23,620.269,0
20.2751,9,20,623.993,0
20.295,5,9,654.207,0
20.4986,10,24,720.684,0
20.5115,12,17,623.699,0
20.5209,10,20,700.206,0
20.5404,11,22,681.615,0
20.5646,12,11,685.212,0
20.6975,11,16,675.186,0
20.6986,12,22,616.446,0
20.7928,12,7,706.559,0
20.8714,10,6,692.511,0
20.8739,9,14,660.505,0
21.0412,9,18,672.053,0
21.0484,11,23,712.541,0
21.0842,13,7,615.068,0
21.1174,6,9,672.514,0
21.3872,13,19,625.914,0
21.4203,12,15,700.978,0
21.5193,7,9,728.778,0
21.734,13,17,640.588,0
21.8945,13,15,659.673,0
22.0574,12,23,722.578,0
22.1037,13,5,656.297,0
22.2794,13,22,645.371,0
22.4813,10,18,687.08,0
22.5796,13,11,649.01,0
22.673,14,19,644.466,0
22.6934,10,14,710.273,0
22.768,12,12,704.895,0
22.7704,11,14,604.988,0
22.9853,14,17,646.222,0
23.1908,14,7,624.281,0
23.2098,15,13,709.186,0
23.2487,15,17,658.969,0
23.5495,13,23,728.245,0
23.6115,16,13,665.378,0
23.7638,16,17,625.515,0
23.7964,14,23,729.807,0
23.8967,15,23,653.378,0
24.1394,17,17,625.937,0
24.2332,12,14,678.165,0
24.3506,14,22,663.723,0
24.4228,8,9,733.169,0
24.4294,14,11,724.175,0
24.4958,13,12,696.222,0
24.4959,18,17,659.227,0
24.5049,11,18,695.392,0
24.5663,14,12,684.854,0
24.5739,11,6,623.544,0
24.7597,15,22,717.15,0
24.805,14,21,717.921,0
24.9446,13,14,708.533,0
24.9625,12,6,669.96,0
24.9638,10,10,704.672,0
25.0476,15,7,654.045,0
25.0851,16,22,715.934,0
25.3167,11,20,702.475,0
25.3477,14,14,651.501,0
25.5226,15,21,635.06,0
25.6198,11,24,632.993,0
25.6615,12,18,656.973,0
25.7199,13,6,631.645,0
25.7245,17,13,633.439,0
25.7696,13,8,613.512,0
25.8803,17,22,725.572,0
25.8818,9,9,644.584,0
25.9879,16,23,627.344,0
25.9936,13,18,677.799,0
26.092,14,5,637.786,0
26.0933,14,15,606.377,0
26.1259,18,22,627.775,0
26.1502,14,18,654.275,0
26.1752,15,5,605.464,0
26.2688,12,24,713.271,0
26.4101,15,12,706.545,0
26.4602,13,24,712.851,0
26.7795,15,18,652.69,0
27.1654,12,20,698.539,0
27.1961,14,6,723.141,0
27.2438,16,18,632.605,0
27.2706,16,12,607.828,0
27.3108,15,15,725.695,0
27.3721,17,18,644.388,0
27.374,19,22,727.841,0
27.3759,16,5,636.113,0
27.4194,13,20,647.688,0
27.4597,17,5,626.586,0
27.4604,14,8,719.978,0
27.4846,16,15,684.831,0
27.4965,16,21,648.208,0
27.499,17,12,636.444,0
27.6609,19,17,689.214,0
27.7113,18,12,665.962,0
27.7331,18,5,602.439,0
28.0308,14,24,655.946,0
28.2399,15,11,603.309,0
28.2726,15,19,673.635,0
28.9542,17,23,704.752,0
29.0372,16,7,672.94,0
29.1207,10,9,704.269,0
29.2163,16,19,687.513,0
29.4783,15,8,732.385,0
29.5304,17,21,656.796,0
29.557,17,7,668.104,0
29.5985,18,21,653.703,0
29.6238,12,16,606.36,0
29.6318,19,12,675.877,0
29.6771,14,16,642.349,0
29.7048,13,16,679.289,0
29.8151,19,21,725.253,0
29.8154,11,9,668.086,0
29.8516,20,17,611.724,0
29.9123,20,22,646.936,0
30.0586,20,12,604.046,0
30.1496,18,18,616.886,0
30.1663,21,22,706.93,0
30.2798,18,23,600.892,0
30.3867,16,8,702.304,0
30.4386,17,15,705.965,0
30.4441,21,12,732.49,0
30.5468,11,10,717.94,0
30.6914,15,14,708.775,0
30.7614,18,7,643.391,0
30.7674,18,15,727.152,0
30.9596,18,13,656.632,0
31.002,19,13,686.972,0
31.1088,12,10,640.006,0
31.109,19,7,703.094,0
31.2371,19,5,648.894,0
31.3291,15,6,610.838,0
31.4646,19,23,668.895,0
31.6674,20,23,702.177,0
31.6676,15,16,670.746,0
31.8418,16,11,684.858,0
31.9698,16,6,723.955,0
32.0513,21,17,680.809,0
32.0548,19,15,668.595,0
32.0792,12,9,639.142,0
32.1023,14,20,680.028,0
32.2259,20,7,604.175,0
32.2739,17,19,682.287,0
32.5257,20,21,713.226,0
32.819,21,7,723.642,0
32.863,15,24,603.976,0
32.887,15,20,609.343,0
32.9359,20,5,699.945,0
32.9628,16,14,611.562,0
33.0217,21,5,646.32,0
33.0475,17,16,601.587,0
33.0727,13,10,683.781,0
33.1052,20,13,696.848,0
33.112,22,12,654.441,0
33.1367,16,16,696.976,0
33.1968,19,18,733.034,0
33.2525,14,10,697.033,0
33.2826,17,11,695.346,0
33.4609,22,22,629.463,0
33.4746,23,12,611.878,0
33.5392,15,10,617.325,0
33.5518,18,11,606.122,0
33.5879,17,8,656.651,0
33.6048,23,22,654.036,0
34.291,21,21,721.394,0
34.2926,16,10,650.522,0
34.3611,20,15,732.818,0
34.4002,18,16,707.969,0
34.4759,24,22,665.891,0
34.5631,22,21,635.963,0
35.2998,22,17,693.598,0
35.4725,17,14,696.279,0
35.4817,18,19,600.342,0
35.509,24,12,624.96,0
35.5383,16,24,677.873,0
35.7687,19,19,619.031,0
35.8507,25,12,703.972,0
35.8561,21,23,700.417,0
35.9013,23,17,624.023,0
35.9705,20,19,672.746,0
36.0844,21,15,716.332,0
36.2007,21,13,716.024,0
36.2045,21,19,658.212,0
36.2409,22,5,728.386,0
36.2951,22,15,639.942,0
36.7491,23,21,683.012,0
36.7688,25,22,640.775,0
36.8881,22,13,681.846,0
36.8946,16,20,668.478,0
37.6298,17,10,641.775,0
37.8646,22,19,644.519,0
37.8753,17,20,677.717,0
37.8948,19,11,641.62,0
37.9747,17,24,611.124,0
38.0037,23,5,698.839,0
38.0154,13,9,615.25,0
38.2444,19,10,631.391,0
38.249,20,18,608.058,0
38.3342,18,20,608.787,0
38.3386,14,9,691.556,0
38.3852,23,19,602.387,0
38.386,23,15,686.67,0
38.4401,18,8,612.798,0
38.4976,24,15,680.889,0
38.6251,20,10,728.283,0
38.6372,18,24,717.011,0
38.68,23,13,696.709,0
38.7869,17,6,670.217,0
39.2835,21,18,615.878,0
39.3718,19,16,630.177,0
39.5037,20,16,681.589,0
39.531,19,24,626.444,0
39.6112,24,17,712.312,0
39.6407,21,10,723.032,0
39.7035,21,16,634.151,0
39.7202,26,22,643.655,0
40.007,18,14,615.585,0
40.3296,19,20,702.521,0
40.3611,22,18,605.189,0
40.3837,25,15,620.034,0
40.4763,24,5,709.456,0
40.5429,25,5,730.549,0
40.7229,20,24,702.703,0
40.7413,22,16,631.317,0
40.7729,19,8,661.993,0
40.8126,26,12,707.614,0
40.8807,20,11,654.75,0
40.8841,23,16,602.052,0
41.0782,23,18,713.308,0
41.1413,24,19,712.986,0
41.3382,26,15,697.474,0
41.573,21,11,674.242,0
41.6297,27,22,604.833,0
41.6378,19,14,724.111,0
41.7349,22,23,689.112,0
41.7667,20,8,701.138,0
41.778,25,17,630.907,0
41.8271,26,5,615.043,0
41.8439,23,23,676.796,0
41.8854,18,6,609.236,0
41.906,24,21,685.369,0
42.0335,28,22,655.271,0
42.2445,27,15,701.946,0
42.416,27,5,700.824,0
42.4942,22,7,702.595,0
42.7217,19,6,691.183,0
42.7418,26,17,635.786,0
42.8536,24,13,702.856,0
42.8726,20,6,643.437,0
42.8773,22,11,714.602,0
42.8915,20,20,697.568,0
43.0076,20,14,639.443,0
43.0243,15,9,700.928,0
43.0843,24,16,669.535,0
43.1612,27,12,716.223,0
43.1836,21,8,636.903,0
43.3158,16,9,635.729,0
43.5487,22,10,653.954,0
43.6651,27,17,667.255,0
43.923,28,5,621.133,0
43.9646,25,21,674.359,0
44.01,23,11,669.684,0
44.034,28,17,732.73,0
44.1323,29,22,636.897,0
44.1926,29,5,718.374,0
44.2449,30,22,673.598,0
44.489,25,19,713.205,0
44.6866,21,6,675.713,0
44.812,28,12,723.195,0
44.851,29,17,705.409,0
44.8718,31,22,710.781,0
44.8866,26,21,663.204,0
44.9115,32,22,663.275,0
45.083,24,23,602.743,0
45.1218,21,24,686.762,0
45.5648,27,21,668.548,0
45.5846,33,22,715.35,0
45.6272,22,24,661.64,0
45.8034,21,20,704.799,0
45.8123,30,5,710.189,0
45.9371,24,18,608.167,0
46.0424,17,9,642.278,0
46.0845,22,8,721.287,0
46.0904,25,16,648.727,0
46.1329,25,23,637.123,0
46.1693,18,9,685.905,0
46.181,22,6,612.663,0
46.2496,23,10,636.257,0
46.3269,24,10,626.341,0
46.5865,22,20,706.634,0
46.599,23,7,679.66,0
46.6661,34,22,613.964,0
46.8438,28,21,714.615,0
46.888,24,11,626.503,0
47.0477,23,24,695.285,0
47.3911,29,21,679.611,0
47.5342,25,10,604.091,0
47.7266,31,5,647.71,0
47.8324,26,23,693.938,0
48.1382,27,23,730.956,0
48.1672,25,13,645.847,0
48.3092,35,22,625.083,0
48.363,26,19,689.834,0
48.3978,25,18,696.537,0
48.5162,28,23,671.365,0
48.5266,32,5,657.768,0
48.5323,28,15,700.559,0
48.7615,19,9,646.914,0
49.0853,22,14,634.473,0
49.0861,21,14,699.784,0
49.1502,26,13,626.956,0
49.1635,36,22,678.726,0
49.1642,33,5,620.312,0
49.3205,37,22,663.136,0
49.4224,26,18,732.894,0
49.4984,27,18,722.512,0
49.5319,30,17,693.85,0
49.6723,28,18,608.585,0
49.7,23,14,618.628,0
49.7339,20,9,708.824,0
49.8213,26,10,695.853,0
49.8233,23,6,702.611,0
49.9015,38,22,692.986,0
49.9684,23,20,643.447,0
50.0181,30,21,677.124,0
50.046,31,17,679.667,0
50.0727,24,14,659.15,0
50.4295,25,14,686.575,0
50.5375,29,18,653.73,0
50.5503,27,13,728.793,0
50.5972,25,11,721.258,0
50.6905,39,22,610.275,0
50.7204,28,13,688.787,0
50.7847,24,20,642.181,0
50.9239,29,12,693.511,0
50.9536,26,16,732.577,0
50.9675,24,7,635.539,0
51.0984,26,11,618.119,0
51.1727,26,14,702.769,0
51.2548,34,5,610.384,0
51.3161,29,23,641.986,0
51.4334,21,9,723.496,0
51.5035,30,23,635.693,0
51.5287,24,6,718.067,0
51.6956,27,14,644.715,0
51.7648,27,10,614.877,0
51.8303,27,16,659.642,0
51.8818,22,9,650.645,0
51.9052,25,6,684.264,0
51.9096,41,22,670.094,0
51.9433,29,13,661.111,0
52.061,30,12,618.017,0
52.1681,28,14,613.733,0
52.172,25,20,649.532,0
52.1736,24,24,656.787,0
52.2122,23,9,677.569,0
52.2128,32,17,665.746,0
52.2695,31,12,702.014,0
52.2759,31,21,686.83,0
52.2838,32,12,697.743,0
52.358,29,14,636.466,0
52.3794,30,18,680.547,0
52.5823,30,14,692.651,0
52.6086,33,17,617.881,0
52.6294,27,19,730.649,0
52.6422,25,24,712.213,0
52.7925,34,17,621.373,0
53.5381,42,22,687.312,0
53.7133,31,23,730.641,0
53.7446,28,10,633.412,0
53.8273,35,17,708.632,0
53.8668,30,13,608.458,0
53.8891,29,10,729.115,0
53.9182,26,20,637.833,0
53.9874,30,10,628.517,0
54.1761,28,16,661.647,0
54.3956,23,8,715.652,0
54.6176,24,9,628.92,0
54.8088,36,17,696.295,0
54.8949,24,8,633.831,0
54.9383,29,16,629.375,0
54.9774,30,16,628.181,0
54.9956,26,24,608.076,0
55.0582,33,12,674.053,0
55.1294,31,14,732.886,0
55.2368,27,20,676.395,0
55.2921,31,10,697.202,0
55.3286,31,16,726.534,0
55.3542,31,18,658.624,0
55.5967,25,8,658.442,0
55.8385,26,8,610.731,0
55.9005,28,20,628.932,0
56.1492,27,8,661.11,0
56.1801,28,19,626.586,0
56.2663,32,23,682.671,0
56.3036,32,21,724.802,0
56.452,32,16,651.627,0
56.5179,33,16,610.505,0
56.6039,33,21,709.65,0
56.7312,29,20,626.425,0
56.8239,34,12,712.728,0
57.1385,25,7,710.212,0
57.2613,35,5,607.498,0
57.3152,27,11,605.135,0
57.3452,36,5,653.852,0
57.4049,29,19,649.627,0
57.447,33,23,635.828,0
57.4718,30,20,670.609,0
57.5091,32,18,614.503,0
57.5145,34,21,720.583,0
57.576,32,10,666.376,0
57.5981,35,21,640.457,0
57.774,30,19,612.482,0
57.7796,25,9,602.415,0
57.7902,33,10,606.021,0
57.8417,32,14,708.529,0
57.9609,28,11,615.481,0
57.999,34,23,626.437,0
58.0267,26,7,674.081,0
58.0467,37,5,604.336,0
58.0785,28,8,628.564,0
58.0979,34,10,611.267,0
58.229,26,6,638.844,0
58.31,35,10,606.957,0
58.4505,27,6,610.015,0
58.5311,35,12,606.855,0
58.7581,31,19,723.323,0
58.8307,36,12,627.053,0
58.8676,27,7,606.843,0
58.9029,29,11,672.713,0
58.9687,32,19,703.398,0
59.0241,43,22,681.944,0
59.1846,44,22,709.23,0
59.4202,36,10,664.291,0
59.4918,37,10,645.967,0
59.631,29,8,699.482,0
59.9213,27,24,610.167,0
60.0097,38,5,613.819,0
60.0308,45,22,655.322,0
60.2569,30,8,644.524,0
60.3418,26,9,632.011,0
60.3926,37,12,697.905,0
60.4498,28,7,656.061,0
60.66,36,21,699.37,0
60.7545,35,23,678.569,0
60.7752,46,22,660.361,0
60.9088,31,13,704.234,0
61.0704,33,14,673.858,0
61.1074,36,23,717.644,0
61.13,33,18,708.391,0
61.1871,28,24,699.444,0
61.3238,37,23,715.846,0
61.3597,29,24,656.883,0
61.4972,34,18,635.722,0
61.7903,37,17,733.154,0
61.9682,30,24,731.661,0
62.0013,35,18,731.649,0
62.0336,38,12,709.661,0
62.1744,32,13,605.669,0
62.1746,31,24,715.342,0
62.2073,34,14,717.103,0
62.3749,32,24,647.774,0
62.4535,27,9,601.477,0
62.5138,33,24,675.007,0
62.6319,39,12,680.455,0
62.7612,38,17,629.403,0
62.9567,39,17,673.04,0
63.083,35,14,699.715,0
63.1346,40,12,620.574,0
63.3838,30,11,680.531,0
63.7129,29,15,616.836,0
63.8584,31,20,662.988,0
64.0023,47,22,637.172,0
64.0666,48,22,611.558,0
64.0762,38,10,731.713,0
64.0763,39,5,708.329,0
64.2803,32,20,632.68,0
64.3264,29,7,647.972,0
64.5162,36,14,725.912,0
64.5162,33,19,617.978,0
64.5314,31,11,608.367,0
64.5596,49,22,620.672,0
64.6704,30,15,678.231,0
64.6722,28,6,687.249,0
64.6899,30,7,648.614,0
64.7038,37,14,675.979,0
64.7282,50,22,689.59,0
64.8187,51,22,635.351,0
64.9707,33,13,719.755,0
65.0828,40,17,642.241,0
65.3626,38,14,715.012,0
65.4092,41,12,607.139,0
65.6779,39,10,665.352,0
65.7041,40,5,620.423,0
65.7075,39,14,650.665,0
65.8476,52,22,729.981,0
65.8596,31,7,693.404,0
65.8988,37,21,728.968,0
66.134,40,10,728.418,0
66.1613,36,18,668.62,0
66.382,42,12,671.806,0
66.4932,32,7,641.519,0
66.4987,38,21,703.177,0
66.7575,33,20,705.825,0
66.8777,34,19,618.745,0
66.9517,33,7,604.374,0
67.0039,39,21,682.109,0
67.0337,37,18,690.622,0
67.2709,40,14,672.554,0
67.3459,34,16,649.415,0
67.3506,41,5,689.026,0
67.6513,38,18,724.207,0
67.6657,31,8,675.668,0
67.7055,53,22,676.853,0
67.8323,54,22,714.394,0
67.9696,31,15,727.273,0
68.1052,34,20,612.742,0
68.2974,43,12,726.319,0
68.4104,42,5,681.5,0
68.5171,29,6,695.015,0
68.6738,35,20,731.964,0
68.8881,32,8,684.565,0
68.892,41,10,683.035,0
69.0604,32,15,631.38,0
69.0659,30,6,647.825,0
69.0728,44,12,708.015,0
69.0906,35,19,609.415,0
69.2381,45,12,625.121,0
69.3361,33,8,658.027,0
69.5291,28,9,653.634,0
69.5863,43,5,695.822,0
69.8228,41,17,614.902,0
70.092,42,17,630.532,0
70.1342,34,8,614.516,0
70.5366,55,22,635.754,0
70.8286,40,21,644.355,0
70.9154,35,16,700.368,0
70.9391,46,12,614.513,0
70.9684,41,14,710.159,0
71.0111,36,19,666.752,0
71.1388,32,11,721.947,0
71.1803,38,23,706.671,0
71.2989,35,8,650.559,0
71.3244,33,15,636.179,0
71.3286,42,10,720.507,0
71.3952,36,16,605.323,0
71.4428,37,16,638.878,0
71.5602,41,21,661.618,0
71.6784,29,9,611.548,0
71.7273,37,19,600.741,0
71.9666,34,24,714.227,0
72.0911,39,23,612.029,0
72.1014,38,16,621.876,0
72.107,33,11,631.619,0
72.2198,42,14,698.958,0
72.305,35,24,674.038,0
72.3912,36,8,640.686,0
72.6447,38,19,668.342,0
72.7382,30,9,644.436,0
72.8367,34,11,658.003,0
72.8901,34,13,717.396,0
72.9818,35,13,679.935,0
73.5677,43,10,630.774,0
73.6127,34,7,655.234,0
73.6321,37,8,728.882,0
73.86,36,24,662.432,0
73.89,38,8,726.83,0
74.0154,39,18,723.478,0
74.0759,56,22,611.081,0
74.1318,36,13,624.178,0
74.3785,37,13,672.742,0
74.4473,43,14,703.685,0
74.6381,44,5,628.788,0
74.7279,39,8,611.847,0
74.7556,45,5,711.358,0
74.8518,37,24,693.816,0
74.8971,35,7,607.838,0
74.9445,45,10,661.752,0
74.9673,44,10,719.26,0
74.9691,40,8,657.524,0
74.9737,39,19,610.617,0
75.0363,31,6,686.29,0
75.1138,43,17,732.983,0
75.1665,44,17,645.56,0
75.1776,41,8,693.122,0
75.1918,34,15,636.691,0
75.2248,42,8,725.1,0
75.2399,40,23,716.352,0
75.2471,45,17,626.496,0
75.4785,36,20,626.883,0
75.6698,44,14,656.524,0
76.0897,32,6,632.871,0
76.1549,43,8,732.68,0
76.1923,35,15,657.205,0
76.2292,31,9,670.522,0
76.2467,35,11,727.394,0
76.3453,46,10,634.554,0
76.5028,47,12,630.953,0
76.5029,46,17,642.585,0
76.545,42,21,624.637,0
76.7282,36,15,621.704,0
76.7328,45,14,660.583,0
76.8043,37,15,665.73,0
76.8807,37,20,640.242,0
76.9086,46,14,720.943,0
76.9388,47,10,670.667,0
76.9492,40,18,718.214,0
76.9955,38,13,677.194,0
77.0656,38,20,666.131,0
77.0907,32,9,646.715,0
77.1005,36,7,605.104,0
77.2925,39,13,644.685,0
77.4001,39,16,728.56,0
77.4633,48,12,611.745,0
77.5155,39,20,655.495,0
77.5254,57,22,700.912,0
77.5447,58,22,655.561,0
77.6632,59,22,641.953,0
78.0259,38,15,684.201,0
78.0897,33,9,651.856,0
78.1033,40,20,627.973,0
78.1572,39,15,730.418,0
78.2248,60,22,657.976,0
78.7477,49,12,653.973,0
78.798,41,18,630.095,0
78.8435,46,5,681.533,0
78.9438,40,13,723.42,0
78.957,41,20,634.659,0
79.2071,47,17,707.055,0
79.326,42,20,673.646,0
79.4386,38,24,723.602,0
79.55,47,14,701.532,0
79.5604,48,14,634.849,0
79.6262,34,9,685.918,0
79.7357,40,16,729.391,0
79.8167,61,22,681.988,0
79.846,35,9,652.504,0
79.8898,50,12,634.309,0
80.1095,40,19,713.118,0
80.1661,33,6,686.86,0
80.1834,49,14,680.463,0
80.207,43,20,636.457,0
80.217,36,9,663.28,0
80.3586,48,17,732.309,0
80.4011,47,5,636.217,0
80.4234,37,7,625.632,0
80.5621,41,16,723.205,0
80.6316,41,19,606.532,0
80.7962,62,22,611.753,0
80.8721,51,12,631.08,0
81.1037,38,7,613.433,0
81.1378,42,16,641.535,0
81.257,37,9,649.039,0
81.2902,42,19,718.39,0
81.487,63,22,719.357,0
81.5049,44,20,709.947,0
81.5765,50,14,653.268,0
81.7328,36,11,656.485,0
81.865,51,14,671.741,0
81.9026,41,23,613.576,0
82.1067,41,13,707.354,0
82.554,52,12,643.227,0
82.638,64,22,610.977,0
82.7623,43,21,720.658,0
82.7848,44,21,663.919,0
83.0287,48,5,650.121,0
83.1285,49,5,651.839,0
83.1728,42,23,670.083,0
83.2774,42,13,612.992,0
83.4434,43,23,601.378,0
83.647,38,9,663.804,0
83.7149,40,15,638.039,0
83.8475,49,17,729.081,0
83.8802,54,12,633.058,0
83.9483,53,12,725.337,0
83.9714,43,16,639.079,0
84.1731,39,9,637.214,0
84.1781,43,19,711.019,0
84.2466,48,10,650.214,0
84.3177,40,9,706.243,0
84.4732,44,8,727.609,0
84.6777,45,20,659.989,0
84.9006,37,11,720.66,0
84.9617,65,22,731.821,0
85.0281,38,11,668.313,0
85.2095,66,22,648.582,0
85.2368,50,17,629.077,0
85.4793,51,17,700.923,0
85.5351,67,22,690.396,0
85.5375,39,7,675.698,0
85.5827,41,15,719.468,0
85.7041,45,21,715.917,0
85.8461,45,8,694.235,0
85.9945,44,19,649.492,0
86.0059,46,20,640.088,0
86.0896,34,6,612.8,0
86.1901,55,12,705.908,0
86.3044,52,14,730.532,0
86.353,42,15,651.114,0
86.4992,41,9,718.751,0
86.5898,52,17,635.177,0
86.8115,42,18,610.29,0
86.855,44,23,661.664,0
87.0485,47,20,705.927,0
87.0813,46,21,687.523,0
87.1843,53,14,726.897,0
87.1875,56,12,715.748,0
87.2016,40,7,669.296,0
87.2236,57,12,707.796,0
87.4588,39,11,672.266,0
87.466,43,15,609.849,0
87.5645,49,10,613.826,0
88.0073,42,9,685.122,0
88.067,45,19,708.51,0
88.1552,45,23,659.108,0
88.1693,44,15,699.112,0
88.1721,35,6,642.708,0
88.1817,41,7,685.794,0
88.2034,46,19,715.287,0
88.2246,48,20,666.746,0
88.3491,46,8,658.764,0
88.5026,43,18,610.968,0
88.9115,54,14,606.501,0
88.9267,47,21,732.494,0
88.9849,68,22,690.107,0
89.069,39,24,684.536,0
89.2233,53,17,717.857,0
89.4002,58,12,627.299,0
89.4207,40,11,711.033,0
89.5471,54,17,624.023,0
89.6607,49,20,602.122,0
89.7384,69,22,706.466,0
89.825,55,17,732.706,0
89.9058,45,15,672.516,0
